# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 049 366 10000)",3.6,247,65,33.1236,-117.0536,0,"UTM:(11S 049 366 10000)",""
"UTM:(11S 049 367 10000)",3.7,60,58,33.2139,-117.0537,0,"UTM:(11S 049 367 10000)",""
"UTM:(11S 049 368 10000)",3.9,25,53,33.3041,-117.0537,0,"UTM:(11S 049 368 10000)",""
"UTM:(11S 049 369 10000)",3.4,10,49,33.3943,-117.0538,0,"UTM:(11S 049 369 10000)",""
"UTM:(11S 049 370 10000)",3.7,169,47,33.4845,-117.0538,0,"UTM:(11S 049 370 10000)",""
"UTM:(11S 049 371 10000)",4.2,64,47,33.5746,-117.0538,0,"UTM:(11S 049 371 10000)",""
"UTM:(11S 049 372 10000)",4.0,7,49,33.6649,-117.0539,0,"UTM:(11S 049 372 10000)",""
"UTM:(11S 049 373 10000)",4.3,69,52,33.7550,-117.0540,0,"UTM:(11S 049 373 10000)",""
"UTM:(11S 049 374 10000)",4.3,2,58,33.8453,-117.0540,0,"UTM:(11S 049 374 10000)",""
"UTM:(11S 049 375 10000)",3.0,4,64,33.9355,-117.0540,0,"UTM:(11S 049 375 10000)",""
"UTM:(11S 049 376 10000)",3.3,118,72,34.0256,-117.0541,0,"UTM:(11S 049 376 10000)",""
"UTM:(11S 049 377 10000)",3.6,1,79,34.1158,-117.0542,0,"UTM:(11S 049 377 10000)",""
"UTM:(11S 049 378 10000)",2.6,7,88,34.2060,-117.0542,0,"UTM:(11S 049 378 10000)",""
"UTM:(11S 049 380 10000)",3.3,3,105,34.3864,-117.0543,0,"UTM:(11S 049 380 10000)",""
"UTM:(11S 049 381 10000)",2.0,1,114,34.4766,-117.0544,0,"UTM:(11S 049 381 10000)",""
"UTM:(11S 049 382 10000)",2.7,1,123,34.5667,-117.0545,0,"UTM:(11S 049 382 10000)",""
"UTM:(11S 049 385 10000)",2.0,2,152,34.8373,-117.0547,0,"UTM:(11S 049 385 10000)",""
"UTM:(11S 049 386 10000)",2.0,4,161,34.9275,-117.0547,0,"UTM:(11S 049 386 10000)",""
"UTM:(11S 050 357 10000)",2.7,1,140,32.3118,-116.9468,0,"UTM:(11S 050 357 10000)",""
"UTM:(11S 050 359 10000)",3.3,3,121,32.4922,-116.9468,0,"UTM:(11S 050 359 10000)",""
"UTM:(11S 050 360 10000)",3.3,13,111,32.5824,-116.9467,0,"UTM:(11S 050 360 10000)",""
"UTM:(11S 050 361 10000)",3.2,59,102,32.6727,-116.9467,0,"UTM:(11S 050 361 10000)",""
"UTM:(11S 050 362 10000)",3.4,237,93,32.7629,-116.9466,0,"UTM:(11S 050 362 10000)",""
"UTM:(11S 050 363 10000)",3.4,233,84,32.8530,-116.9466,0,"UTM:(11S 050 363 10000)",""
"UTM:(11S 050 364 10000)",3.9,9,75,32.9433,-116.9465,0,"UTM:(11S 050 364 10000)",""
"UTM:(11S 050 365 10000)",3.3,24,66,33.0335,-116.9464,0,"UTM:(11S 050 365 10000)",""
"UTM:(11S 050 366 10000)",3.7,3,58,33.1237,-116.9463,0,"UTM:(11S 050 366 10000)",""
"UTM:(11S 050 367 10000)",3.9,13,51,33.2139,-116.9463,0,"UTM:(11S 050 367 10000)",""
"UTM:(11S 050 368 10000)",3.1,12,45,33.3041,-116.9462,0,"UTM:(11S 050 368 10000)",""
"UTM:(11S 050 370 10000)",3.8,4,37,33.4844,-116.9462,0,"UTM:(11S 050 370 10000)",""
"UTM:(11S 050 371 10000)",4.3,14,37,33.5747,-116.9461,0,"UTM:(11S 050 371 10000)",""
"UTM:(11S 050 372 10000)",3.5,7,40,33.6649,-116.9460,0,"UTM:(11S 050 372 10000)",""
"UTM:(11S 050 373 10000)",4.4,270,44,33.7550,-116.9460,0,"UTM:(11S 050 373 10000)",""
"UTM:(11S 050 374 10000)",5.0,15,51,33.8453,-116.9460,0,"UTM:(11S 050 374 10000)",""
"UTM:(11S 050 375 10000)",3.7,70,58,33.9355,-116.9459,0,"UTM:(11S 050 375 10000)",""
"UTM:(11S 050 376 10000)",3.0,10,66,34.0256,-116.9458,0,"UTM:(11S 050 376 10000)",""
"UTM:(11S 050 377 10000)",3.3,15,74,34.1158,-116.9458,0,"UTM:(11S 050 377 10000)",""
"UTM:(11S 050 378 10000)",2.4,10,83,34.2060,-116.9457,0,"UTM:(11S 050 378 10000)",""
"UTM:(11S 050 379 10000)",2.8,5,92,34.2962,-116.9457,0,"UTM:(11S 050 379 10000)",""
"UTM:(11S 050 380 10000)",2.0,2,101,34.3863,-116.9456,0,"UTM:(11S 050 380 10000)",""
"UTM:(11S 050 381 10000)",2.5,3,111,34.4766,-116.9455,0,"UTM:(11S 050 381 10000)",""
"UTM:(11S 050 382 10000)",3.1,1,120,34.5667,-116.9454,0,"UTM:(11S 050 382 10000)",""
"UTM:(11S 050 385 10000)",2.7,1,149,34.8372,-116.9453,0,"UTM:(11S 050 385 10000)",""
"UTM:(11S 051 361 10000)",3.5,4,99,32.6726,-116.8400,0,"UTM:(11S 051 361 10000)",""
"UTM:(11S 051 362 10000)",3.5,16,89,32.7627,-116.8398,0,"UTM:(11S 051 362 10000)",""
"UTM:(11S 051 363 10000)",3.3,45,80,32.8529,-116.8397,0,"UTM:(11S 051 363 10000)",""
"UTM:(11S 051 364 10000)",2.7,2,71,32.9432,-116.8395,0,"UTM:(11S 051 364 10000)",""
"UTM:(11S 051 365 10000)",3.6,116,62,33.0333,-116.8393,0,"UTM:(11S 051 365 10000)",""
"UTM:(11S 051 366 10000)",3.5,4,53,33.1235,-116.8392,0,"UTM:(11S 051 366 10000)",""
"UTM:(11S 051 368 10000)",2.5,3,38,33.3040,-116.8389,0,"UTM:(11S 051 368 10000)",""
"UTM:(11S 051 369 10000)",3.6,2,32,33.3942,-116.8387,0,"UTM:(11S 051 369 10000)",""
"UTM:(11S 051 370 10000)",4.0,12,28,33.4844,-116.8385,0,"UTM:(11S 051 370 10000)",""
"UTM:(11S 051 371 10000)",5.4,7,28,33.5746,-116.8384,0,"UTM:(11S 051 371 10000)",""
"UTM:(11S 051 372 10000)",4.3,3,31,33.6647,-116.8382,0,"UTM:(11S 051 372 10000)",""
"UTM:(11S 051 373 10000)",4.6,20,37,33.7549,-116.8380,0,"UTM:(11S 051 373 10000)",""
"UTM:(11S 051 374 10000)",3.4,2,44,33.8452,-116.8379,0,"UTM:(11S 051 374 10000)",""
"UTM:(11S 051 375 10000)",3.3,19,52,33.9353,-116.8377,0,"UTM:(11S 051 375 10000)",""
"UTM:(11S 051 378 10000)",2.6,24,79,34.2059,-116.8371,0,"UTM:(11S 051 378 10000)",""
"UTM:(11S 051 379 10000)",3.0,23,89,34.2961,-116.8370,0,"UTM:(11S 051 379 10000)",""
"UTM:(11S 051 386 10000)",2.2,1,157,34.9274,-116.8358,0,"UTM:(11S 051 386 10000)",""
"UTM:(11S 052 360 10000)",2.2,1,107,32.5822,-116.7336,0,"UTM:(11S 052 360 10000)",""
"UTM:(11S 052 361 10000)",3.0,8,97,32.6724,-116.7334,0,"UTM:(11S 052 361 10000)",""
"UTM:(11S 052 362 10000)",3.4,4,87,32.7626,-116.7331,0,"UTM:(11S 052 362 10000)",""
"UTM:(11S 052 363 10000)",3.4,30,78,32.8528,-116.7328,0,"UTM:(11S 052 363 10000)",""
"UTM:(11S 052 365 10000)",3.7,12,58,33.0332,-116.7322,0,"UTM:(11S 052 365 10000)",""
"UTM:(11S 052 367 10000)",3.4,1,40,33.2136,-116.7317,0,"UTM:(11S 052 367 10000)",""
"UTM:(11S 052 368 10000)",4.8,1,32,33.3038,-116.7314,0,"UTM:(11S 052 368 10000)",""
"UTM:(11S 052 369 10000)",4.3,1,25,33.3940,-116.7311,0,"UTM:(11S 052 369 10000)",""
"UTM:(11S 052 370 10000)",4.5,2,21,33.4842,-116.7309,0,"UTM:(11S 052 370 10000)",""
"UTM:(11S 052 371 10000)",4.5,4,20,33.5744,-116.7306,0,"UTM:(11S 052 371 10000)",""
"UTM:(11S 052 372 10000)",4.6,4,25,33.6646,-116.7303,0,"UTM:(11S 052 372 10000)",""
"UTM:(11S 052 373 10000)",4.3,47,32,33.7548,-116.7301,0,"UTM:(11S 052 373 10000)",""
"UTM:(11S 052 374 10000)",2.7,1,40,33.8449,-116.7297,0,"UTM:(11S 052 374 10000)",""
"UTM:(11S 052 375 10000)",3.4,5,49,33.9352,-116.7294,0,"UTM:(11S 052 375 10000)",""
"UTM:(11S 052 378 10000)",3.1,1,77,34.2057,-116.7286,0,"UTM:(11S 052 378 10000)",""
"UTM:(11S 052 386 10000)",2.0,1,156,34.9271,-116.7262,0,"UTM:(11S 052 386 10000)",""
"UTM:(11S 053 352 10000)",2.2,2,185,31.8602,-116.6300,0,"UTM:(11S 053 352 10000)",""
"UTM:(11S 053 360 10000)",2.0,2,106,32.5819,-116.6270,0,"UTM:(11S 053 360 10000)",""
"UTM:(11S 053 363 10000)",3.3,6,76,32.8526,-116.6259,0,"UTM:(11S 053 363 10000)",""
"UTM:(11S 053 364 10000)",3.4,1,67,32.9427,-116.6256,0,"UTM:(11S 053 364 10000)",""
"UTM:(11S 053 365 10000)",3.8,16,57,33.0329,-116.6251,0,"UTM:(11S 053 365 10000)",""
"UTM:(11S 053 366 10000)",4.0,8,47,33.1232,-116.6248,0,"UTM:(11S 053 366 10000)",""
"UTM:(11S 053 368 10000)",3.8,1,29,33.3036,-116.6240,0,"UTM:(11S 053 368 10000)",""
"UTM:(11S 053 369 10000)",5.3,1,21,33.3937,-116.6236,0,"UTM:(11S 053 369 10000)",""
"UTM:(11S 053 370 10000)",5.2,7,15,33.4839,-116.6232,0,"UTM:(11S 053 370 10000)",""
"UTM:(11S 053 371 10000)",5.8,17,15,33.5741,-116.6228,0,"UTM:(11S 053 371 10000)",""
"UTM:(11S 053 372 10000)",4.4,5,20,33.6643,-116.6224,0,"UTM:(11S 053 372 10000)",""
"UTM:(11S 053 374 10000)",3.0,3,37,33.8447,-116.6217,0,"UTM:(11S 053 374 10000)",""
"UTM:(11S 053 376 10000)",3.3,5,56,34.0251,-116.6209,0,"UTM:(11S 053 376 10000)",""
"UTM:(11S 053 377 10000)",4.1,1,66,34.1153,-116.6205,0,"UTM:(11S 053 377 10000)",""
"UTM:(11S 053 386 10000)",2.2,1,155,34.9269,-116.6167,0,"UTM:(11S 053 386 10000)",""
"UTM:(11S 054 360 10000)",2.9,2,106,32.5815,-116.5205,0,"UTM:(11S 054 360 10000)",""
"UTM:(11S 054 363 10000)",3.5,7,76,32.8521,-116.5190,0,"UTM:(11S 054 363 10000)",""
"UTM:(11S 054 365 10000)",4.0,3,57,33.0326,-116.5181,0,"UTM:(11S 054 365 10000)",""
"UTM:(11S 054 367 10000)",3.4,2,38,33.2130,-116.5171,0,"UTM:(11S 054 367 10000)",""
"UTM:(11S 054 371 10000)",4.5,2,15,33.5737,-116.5151,0,"UTM:(11S 054 371 10000)",""
"UTM:(11S 054 373 10000)",4.4,61,28,33.7541,-116.5140,0,"UTM:(11S 054 373 10000)",""
"UTM:(11S 054 374 10000)",4.0,196,37,33.8443,-116.5136,0,"UTM:(11S 054 374 10000)",""
"UTM:(11S 054 375 10000)",3.5,46,47,33.9345,-116.5130,0,"UTM:(11S 054 375 10000)",""
"UTM:(11S 054 376 10000)",3.2,3,56,34.0246,-116.5126,0,"UTM:(11S 054 376 10000)",""
"UTM:(11S 054 377 10000)",3.4,8,66,34.1149,-116.5121,0,"UTM:(11S 054 377 10000)",""
"UTM:(11S 054 378 10000)",2.7,1,76,34.2050,-116.5115,0,"UTM:(11S 054 378 10000)",""
"UTM:(11S 055 361 10000)",3.8,1,97,32.6713,-116.4134,0,"UTM:(11S 055 361 10000)",""
"UTM:(11S 055 363 10000)",4.0,5,78,32.8517,-116.4122,0,"UTM:(11S 055 363 10000)",""
"UTM:(11S 055 365 10000)",3.8,3,59,33.0320,-116.4110,0,"UTM:(11S 055 365 10000)",""
"UTM:(11S 055 367 10000)",4.3,16,41,33.2125,-116.4098,0,"UTM:(11S 055 367 10000)",""
"UTM:(11S 055 368 10000)",4.2,10,32,33.3026,-116.4092,0,"UTM:(11S 055 368 10000)",""
"UTM:(11S 055 371 10000)",5.3,3,21,33.5733,-116.4074,0,"UTM:(11S 055 371 10000)",""
"UTM:(11S 055 372 10000)",5.0,24,25,33.6634,-116.4068,0,"UTM:(11S 055 372 10000)",""
"UTM:(11S 055 373 10000)",4.6,169,32,33.7536,-116.4061,0,"UTM:(11S 055 373 10000)",""
"UTM:(11S 055 374 10000)",4.0,30,40,33.8439,-116.4055,0,"UTM:(11S 055 374 10000)",""
"UTM:(11S 055 375 10000)",3.9,12,49,33.9340,-116.4048,0,"UTM:(11S 055 375 10000)",""
"UTM:(11S 055 377 10000)",3.3,47,67,34.1144,-116.4036,0,"UTM:(11S 055 377 10000)",""
"UTM:(11S 055 378 10000)",2.9,8,77,34.2045,-116.4030,0,"UTM:(11S 055 378 10000)",""
"UTM:(11S 055 379 10000)",3.3,8,87,34.2947,-116.4023,0,"UTM:(11S 055 379 10000)",""
"UTM:(11S 056 360 10000)",3.8,1,109,32.5805,-116.3074,0,"UTM:(11S 056 360 10000)",""
"UTM:(11S 056 361 10000)",3.8,2,99,32.6707,-116.3067,0,"UTM:(11S 056 361 10000)",""
"UTM:(11S 056 367 10000)",3.9,4,45,33.2119,-116.3025,0,"UTM:(11S 056 367 10000)",""
"UTM:(11S 056 372 10000)",5.5,108,32,33.6629,-116.2989,0,"UTM:(11S 056 372 10000)",""
"UTM:(11S 056 373 10000)",4.7,176,38,33.7531,-116.2981,0,"UTM:(11S 056 373 10000)",""
"UTM:(11S 056 374 10000)",2.7,1,45,33.8432,-116.2974,0,"UTM:(11S 056 374 10000)",""
"UTM:(11S 056 377 10000)",3.3,31,70,34.1138,-116.2952,0,"UTM:(11S 056 377 10000)",""
"UTM:(11S 056 378 10000)",3.7,9,80,34.2040,-116.2945,0,"UTM:(11S 056 378 10000)",""
"UTM:(11S 056 379 10000)",3.1,3,89,34.2942,-116.2937,0,"UTM:(11S 056 379 10000)",""
"UTM:(11S 057 360 10000)",3.7,2,112,32.5799,-116.2009,0,"UTM:(11S 057 360 10000)",""
"UTM:(11S 057 363 10000)",4.7,1,84,32.8505,-116.1985,0,"UTM:(11S 057 363 10000)",""
"UTM:(11S 057 364 10000)",4.1,1,75,32.9407,-116.1976,0,"UTM:(11S 057 364 10000)",""
"UTM:(11S 057 371 10000)",4.3,3,38,33.5720,-116.1919,0,"UTM:(11S 057 371 10000)",""
"UTM:(11S 057 372 10000)",5.0,42,40,33.6623,-116.1911,0,"UTM:(11S 057 372 10000)",""
"UTM:(11S 057 373 10000)",5.2,33,45,33.7524,-116.1902,0,"UTM:(11S 057 373 10000)",""
"UTM:(11S 057 374 10000)",3.1,1,51,33.8426,-116.1893,0,"UTM:(11S 057 374 10000)",""
"UTM:(11S 057 376 10000)",2.2,1,66,34.0230,-116.1876,0,"UTM:(11S 057 376 10000)",""
"UTM:(11S 057 377 10000)",3.3,9,75,34.1131,-116.1867,0,"UTM:(11S 057 377 10000)",""
"UTM:(11S 057 378 10000)",3.2,2,83,34.2033,-116.1859,0,"UTM:(11S 057 378 10000)",""
"UTM:(11S 057 379 10000)",2.0,1,92,34.2935,-116.1851,0,"UTM:(11S 057 379 10000)",""
"UTM:(11S 058 366 10000)",4.6,1,65,33.1204,-116.0889,0,"UTM:(11S 058 366 10000)",""
"UTM:(11S 058 369 10000)",3.9,3,49,33.3909,-116.0861,0,"UTM:(11S 058 369 10000)",""
"UTM:(11S 058 371 10000)",3.9,4,47,33.5713,-116.0841,0,"UTM:(11S 058 371 10000)",""
"UTM:(11S 058 377 10000)",3.1,36,80,34.1123,-116.0783,0,"UTM:(11S 058 377 10000)",""
"UTM:(11S 058 378 10000)",3.2,13,88,34.2026,-116.0773,0,"UTM:(11S 058 378 10000)",""
"UTM:(11S 059 362 10000)",2.9,2,102,32.7588,-115.9858,0,"UTM:(11S 059 362 10000)",""
"UTM:(11S 059 368 10000)",4.2,6,62,33.2998,-115.9795,0,"UTM:(11S 059 368 10000)",""
"UTM:(11S 059 369 10000)",3.4,1,59,33.3901,-115.9785,0,"UTM:(11S 059 369 10000)",""
"UTM:(11S 059 370 10000)",3.1,1,57,33.4802,-115.9775,0,"UTM:(11S 059 370 10000)",""
"UTM:(11S 059 371 10000)",4.1,2,57,33.5704,-115.9764,0,"UTM:(11S 059 371 10000)",""
"UTM:(11S 059 377 10000)",3.1,1,86,34.1115,-115.9699,0,"UTM:(11S 059 377 10000)",""
"UTM:(11S 059 378 10000)",4.8,1,94,34.2017,-115.9688,0,"UTM:(11S 059 378 10000)",""
"UTM:(11S 060 378 10000)",3.2,3,100,34.2007,-115.8603,0,"UTM:(11S 060 378 10000)",""
"UTM:(11S 061 362 10000)",2.7,1,114,32.7569,-115.7723,0,"UTM:(11S 061 362 10000)",""
"UTM:(11S 061 369 10000)",4.2,3,78,33.3881,-115.7635,0,"UTM:(11S 061 369 10000)",""
"UTM:(11S 061 378 10000)",3.4,1,107,34.1996,-115.7518,0,"UTM:(11S 061 378 10000)",""
"UTM:(11S 062 362 10000)",4.1,7,121,32.7557,-115.6655,0,"UTM:(11S 062 362 10000)",""
"UTM:(11S 062 363 10000)",4.2,2,114,32.8460,-115.6642,0,"UTM:(11S 062 363 10000)",""
"UTM:(11S 062 364 10000)",2.2,1,108,32.9361,-115.6628,0,"UTM:(11S 062 364 10000)",""
"UTM:(11S 062 365 10000)",4.1,1,102,33.0263,-115.6615,0,"UTM:(11S 062 365 10000)",""
"UTM:(11S 062 379 10000)",3.4,1,121,34.2887,-115.6419,0,"UTM:(11S 062 379 10000)",""
"UTM:(11S 063 361 10000)",3.3,2,135,32.6644,-115.5603,0,"UTM:(11S 063 361 10000)",""
"UTM:(11S 063 362 10000)",3.3,43,128,32.7546,-115.5589,0,"UTM:(11S 063 362 10000)",""
"UTM:(11S 063 363 10000)",3.8,11,122,32.8448,-115.5574,0,"UTM:(11S 063 363 10000)",""
"UTM:(11S 063 364 10000)",3.0,9,116,32.9350,-115.5559,0,"UTM:(11S 063 364 10000)",""
"UTM:(11S 063 365 10000)",2.6,12,111,33.0251,-115.5545,0,"UTM:(11S 063 365 10000)",""
"UTM:(11S 063 366 10000)",2.9,2,106,33.1153,-115.5530,0,"UTM:(11S 063 366 10000)",""
"UTM:(11S 063 367 10000)",2.1,1,102,33.2054,-115.5515,0,"UTM:(11S 063 367 10000)",""
"UTM:(11S 064 360 10000)",3.8,1,149,32.5730,-115.4553,0,"UTM:(11S 064 360 10000)",""
"UTM:(11S 064 361 10000)",3.0,15,142,32.6632,-115.4537,0,"UTM:(11S 064 361 10000)",""
"UTM:(11S 064 373 10000)",2.4,2,109,33.7451,-115.4346,0,"UTM:(11S 064 373 10000)",""
"UTM:(11S 065 361 10000)",3.4,2,150,32.6618,-115.3471,0,"UTM:(11S 065 361 10000)",""
"UTM:(11S 065 363 10000)",3.2,3,138,32.8421,-115.3438,0,"UTM:(11S 065 363 10000)",""
"UTM:(11S 065 400 10000)",1.0,1,316,36.1774,-115.2764,0,"UTM:(11S 065 400 10000)",""
"UTM:(11S 065 401 10000)",3.1,1,326,36.2674,-115.2744,0,"UTM:(11S 065 401 10000)",""
"UTM:(11S 066 399 10000)",1.0,1,311,36.0856,-115.1673,0,"UTM:(11S 066 399 10000)",""
"UTM:(11S 066 400 10000)",2.0,2,320,36.1757,-115.1653,0,"UTM:(11S 066 400 10000)",""
"UTM:(11S 066 401 10000)",1.0,1,329,36.2658,-115.1632,0,"UTM:(11S 066 401 10000)",""
"UTM:(11S 071 360 10000)",3.4,1,205,32.5616,-114.7100,0,"UTM:(11S 071 360 10000)",""
"UTM:(11S 071 361 10000)",2.0,4,200,32.6517,-114.7077,0,"UTM:(11S 071 361 10000)",""
"UTM:(11S 071 362 10000)",2.2,1,195,32.7418,-114.7053,0,"UTM:(11S 071 362 10000)",""
"UTM:(11S 071 369 10000)",2.0,1,176,33.3727,-114.6889,0,"UTM:(11S 071 369 10000)",""
"UTM:(11S 071 372 10000)",2.9,2,176,33.6431,-114.6817,0,"UTM:(11S 071 372 10000)",""
"UTM:(11S 071 385 10000)",2.1,7,227,34.8146,-114.6494,0,"UTM:(11S 071 385 10000)",""
"UTM:(11S 071 386 10000)",2.2,1,234,34.9047,-114.6468,0,"UTM:(11S 071 386 10000)",""
"UTM:(11S 071 388 10000)",2.0,7,247,35.0849,-114.6416,0,"UTM:(11S 071 388 10000)",""
"UTM:(11S 071 389 10000)",2.6,4,255,35.1749,-114.6390,0,"UTM:(11S 071 389 10000)",""
"UTM:(11S 072 361 10000)",2.2,1,208,32.6497,-114.6011,0,"UTM:(11S 072 361 10000)",""
"UTM:(11S 072 372 10000)",2.5,14,186,33.6411,-114.5739,0,"UTM:(11S 072 372 10000)",""
"UTM:(11S 072 385 10000)",3.1,1,235,34.8124,-114.5402,0,"UTM:(11S 072 385 10000)",""
"UTM:(11S 072 386 10000)",2.0,5,241,34.9025,-114.5375,0,"UTM:(11S 072 386 10000)",""
"UTM:(11S 072 387 10000)",2.2,5,248,34.9926,-114.5348,0,"UTM:(11S 072 387 10000)",""
"UTM:(11S 072 388 10000)",3.2,4,255,35.0827,-114.5320,0,"UTM:(11S 072 388 10000)",""
"UTM:(11S 072 389 10000)",2.0,1,262,35.1728,-114.5293,0,"UTM:(11S 072 389 10000)",""
"UTM:(11S 073 363 10000)",2.2,1,209,32.8279,-114.4896,0,"UTM:(11S 073 363 10000)",""
"UTM:(11S 073 382 10000)",3.1,1,227,34.5399,-114.4392,0,"UTM:(11S 073 382 10000)",""
"UTM:(11S 073 384 10000)",2.7,1,237,34.7201,-114.4337,0,"UTM:(11S 073 384 10000)",""
"UTM:(11S 073 385 10000)",2.7,1,243,34.8102,-114.4309,0,"UTM:(11S 073 385 10000)",""
"UTM:(11S 074 361 10000)",3.2,4,226,32.6454,-114.3880,0,"UTM:(11S 074 361 10000)",""
"UTM:(11S 074 377 10000)",2.7,1,215,34.0871,-114.3446,0,"UTM:(11S 074 377 10000)",""
"UTM:(11S 074 378 10000)",2.1,2,219,34.1772,-114.3418,0,"UTM:(11S 074 378 10000)",""
"UTM:(11S 074 381 10000)",2.4,2,230,34.4475,-114.3332,0,"UTM:(11S 074 381 10000)",""
"UTM:(11S 074 382 10000)",2.0,3,235,34.5375,-114.3304,0,"UTM:(11S 074 382 10000)",""
"UTM:(11S 075 372 10000)",2.0,1,216,33.6343,-114.2508,0,"UTM:(11S 075 372 10000)",""
"UTM:(11S 075 378 10000)",2.7,1,228,34.1748,-114.2334,0,"UTM:(11S 075 378 10000)",""
"UTM:(11S 076 379 10000)",2.6,3,241,34.2623,-114.1219,0,"UTM:(11S 076 379 10000)",""
"UTM:(11S 077 390 10000)",2.5,2,305,35.2503,-113.9776,0,"UTM:(11S 077 390 10000)",""
"UTM:(11S 095 373 10000)",2.2,1,416,33.6576,-112.0949,0,"UTM:(11S 095 373 10000)",""
"UTM:(11S 098 345 10000)",2.7,1,513,31.1286,-111.9160,0,"UTM:(11S 098 345 10000)",""
"UTM:(11S 099 371 10000)",2.0,1,455,33.4601,-111.6763,0,"UTM:(11S 099 371 10000)",""
"UTM:(11S 100 370 10000)",2.7,3,465,33.3657,-111.5748,0,"UTM:(11S 100 370 10000)",""
"UTM:(11S 107 358 10000)",2.7,1,549,32.2543,-110.9005,0,"UTM:(11S 107 358 10000)",""
"UTM:(11S 112 381 10000)",2.0,1,594,34.2880,-110.2149,0,"UTM:(11S 112 381 10000)",""
"UTM:(11S 115 1515 10000)",3.4,14,12971,0.0000,0.0000,0,"UTM:(11S 115 1515 10000)",""
"UTM:(11S 11625 73669 10000)",2.4,3,3729,65.7618,-102.3208,0,"UTM:(11S 11625 73669 10000)",""
"UTM:(11S 165 1420 10000)",3.2,4,12971,0.0000,0.0000,0,"UTM:(11S 165 1420 10000)",""
"UTM:(11S 236 1414 10000)",2.9,5,12971,0.0000,0.0000,0,"UTM:(11S 236 1414 10000)",""
"UTM:(11S 236 1536 10000)",3.8,4,12971,0.0000,0.0000,0,"UTM:(11S 236 1536 10000)",""
"UTM:(11S 236 351 10000)",3.1,3,1813,30.3111,-97.7777,0,"UTM:(11S 236 351 10000)",""
"UTM:(11S 238 222 10000)",3.4,5,2341,19.2347,-99.2899,0,"UTM:(11S 238 222 10000)",""
"UTM:(11S 239 222 10000)",4.0,3,2349,19.2257,-99.1993,0,"UTM:(11S 239 222 10000)",""
"UTM:(11S 239 224 10000)",3.3,10,2336,19.3977,-99.1800,0,"UTM:(11S 239 224 10000)",""
"UTM:(11S 240 369 10000)",3.8,3,1841,31.7786,-97.0563,0,"UTM:(11S 240 369 10000)",""
"UTM:(11S 241 221 10000)",3.5,4,2370,19.1214,-99.0279,0,"UTM:(11S 241 221 10000)",""
"UTM:(11S 262 489 10000)",4.0,4,2366,41.3154,-91.6793,0,"UTM:(11S 262 489 10000)",""
"UTM:(11S 263 356 10000)",3.6,3,2066,30.3006,-95.0553,0,"UTM:(11S 263 356 10000)",""
"UTM:(11S 266 220 10000)",3.1,3,2564,18.7958,-96.7941,0,"UTM:(11S 266 220 10000)",""
"UTM:(11S 282 486 10000)",2.7,5,2519,40.5481,-89.6420,0,"UTM:(11S 282 486 10000)",""
"UTM:(11S 290 429 10000)",3.4,10,2389,35.7644,-90.6531,0,"UTM:(11S 290 429 10000)",""
"UTM:(11S 290 508 10000)",2.4,4,2692,42.0677,-87.9613,0,"UTM:(11S 290 508 10000)",""
"UTM:(11S 316 516 10000)",2.3,3,2945,41.8838,-84.8735,0,"UTM:(11S 316 516 10000)",""
"UTM:(11S 326 1526 10000)",3.2,75,12971,0.0000,0.0000,0,"UTM:(11S 326 1526 10000)",""
"UTM:(11S 347 525 10000)",3.2,4,3246,41.4999,-81.2392,0,"UTM:(11S 347 525 10000)",""
"UTM:(11S 3562 22178 10000)",2.8,7,12971,0.0000,0.0000,0,"UTM:(11S 3562 22178 10000)",""
"UTM:(11S 372 1733 10000)",3.7,3,12971,0.0000,0.0000,0,"UTM:(11S 372 1733 10000)",""
"UTM:(11S 3755 159 10000)",2.9,13,12971,0.0000,0.0000,0,"UTM:(11S 3755 159 10000)",""
"UTM:(11S 400 515 10000)",2.8,3,3660,38.8205,-76.4145,0,"UTM:(11S 400 515 10000)",""
"UTM:(11S 402 521 10000)",3.4,3,3706,39.1453,-75.8800,0,"UTM:(11S 402 521 10000)",""
"UTM:(11S 402 526 10000)",3.1,3,3730,39.4789,-75.5921,0,"UTM:(11S 402 526 10000)",""
"UTM:(11S 410 371 10000)",4.2,3,3418,28.3133,-81.3245,0,"UTM:(11S 410 371 10000)",""
"UTM:(11S 410 536 10000)",3.4,4,3855,39.8030,-74.1603,0,"UTM:(11S 410 536 10000)",""
"UTM:(11S 415 550 10000)",2.9,5,3981,40.4742,-72.6892,0,"UTM:(11S 415 550 10000)",""
"UTM:(11S 415 551 10000)",3.3,7,3987,40.5367,-72.6181,0,"UTM:(11S 415 551 10000)",""
"UTM:(11S 416 549 10000)",3.0,3,3985,40.3666,-72.6513,0,"UTM:(11S 416 549 10000)",""
"UTM:(11S 417 551 10000)",2.7,3,4006,40.4458,-72.3997,0,"UTM:(11S 417 551 10000)",""
"UTM:(11S 420 565 10000)",3.6,8,4126,41.1586,-70.9977,0,"UTM:(11S 420 565 10000)",""
"UTM:(11S 427 585 10000)",3.2,3,4350,41.9543,-68.3712,0,"UTM:(11S 427 585 10000)",""
"UTM:(11S 5504 60740 10000)",3.2,3,12971,0.0000,0.0000,0,"UTM:(11S 5504 60740 10000)",""
