# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(10S 0544 4159 1000)",3.7,2,73,37.5815,-122.4960,0,"Pacifica",""
"UTM:(10S 0544 4160 1000)",3.5,18,72,37.5905,-122.4959,0,"Pacifica",""
"UTM:(10S 0544 4161 1000)",3.1,1,71,37.5995,-122.4959,0,"Pacifica",""
"UTM:(10S 0544 4162 1000)",2.7,2,70,37.6085,-122.4958,0,"Pacifica",""
"UTM:(10S 0544 4164 1000)",3.4,1,68,37.6266,-122.4957,0,"Pacifica",""
"UTM:(10S 0544 4165 1000)",3.5,10,67,37.6356,-122.4956,0,"Pacifica",""
"UTM:(10S 0544 4167 1000)",4.1,4,65,37.6536,-122.4955,0,"Pacifica",""
"UTM:(10S 0544 4169 1000)",3.4,1,63,37.6716,-122.4954,0,"Daly City",""
"UTM:(10S 0544 4170 1000)",3.8,1,62,37.6806,-122.4953,0,"Daly City",""
"UTM:(10S 0544 4171 1000)",3.7,11,61,37.6897,-122.4953,0,"Daly City",""
"UTM:(10S 0544 4172 1000)",3.3,3,60,37.6987,-122.4952,0,"Daly City",""
"UTM:(10S 0544 4174 1000)",3.9,2,58,37.7167,-122.4951,0,"San Francisco",""
"UTM:(10S 0544 4176 1000)",3.6,10,56,37.7347,-122.4950,0,"San Francisco",""
"UTM:(10S 0544 4177 1000)",3.9,4,55,37.7437,-122.4949,0,"San Francisco",""
"UTM:(10S 0544 4178 1000)",4.0,14,54,37.7527,-122.4948,0,"San Francisco",""
"UTM:(10S 0544 4179 1000)",4.1,20,53,37.7617,-122.4948,0,"San Francisco",""
"UTM:(10S 0544 4180 1000)",4.6,8,53,37.7707,-122.4947,0,"San Francisco",""
"UTM:(10S 0544 4181 1000)",3.9,22,52,37.7797,-122.4947,0,"San Francisco",""
"UTM:(10S 0544 4182 1000)",4.3,1,51,37.7888,-122.4946,0,"San Francisco",""
"UTM:(10S 0544 4189 1000)",2.2,1,44,37.8518,-122.4942,0,"Sausalito",""
"UTM:(10S 0544 4190 1000)",2.7,6,43,37.8609,-122.4941,0,"Sausalito",""
"UTM:(10S 0544 4192 1000)",2.2,1,42,37.8789,-122.4940,0,"Mill Valley",""
"UTM:(10S 0544 4194 1000)",3.9,2,40,37.8969,-122.4939,0,"Belvedere Tiburon",""
"UTM:(10S 0544 4195 1000)",2.5,1,39,37.9060,-122.4938,0,"Belvedere Tiburon",""
"UTM:(10S 0544 4197 1000)",2.6,2,37,37.9240,-122.4937,0,"Corte Madera",""
"UTM:(10S 0544 4200 1000)",1.0,1,35,37.9510,-122.4935,0,"San Rafael",""
"UTM:(10S 0544 4201 1000)",3.8,2,34,37.9600,-122.4934,0,"San Rafael",""
"UTM:(10S 0544 4202 1000)",3.4,1,33,37.9690,-122.4933,0,"San Rafael",""
"UTM:(10S 0544 4203 1000)",3.8,2,32,37.9780,-122.4933,0,"San Rafael",""
"UTM:(10S 0544 4238 1000)",5.8,1,21,38.2935,-122.4912,0,"Sonoma",""
"UTM:(10S 0544 4239 1000)",6.0,4,21,38.3025,-122.4911,0,"El Verano",""
"UTM:(10S 0544 4240 1000)",5.8,4,21,38.3115,-122.4909,0,"Sonoma",""
"UTM:(10S 0544 4241 1000)",7.0,5,22,38.3205,-122.4909,0,"Sonoma",""
"UTM:(10S 0544 4242 1000)",6.7,4,22,38.3295,-122.4908,0,"Sonoma",""
"UTM:(10S 0544 4263 1000)",3.8,1,38,38.5188,-122.4896,0,"Saint Helena",""
"UTM:(10S 0545 4150 1000)",3.4,1,81,37.5003,-122.4852,0,"Half Moon Bay",""
"UTM:(10S 0545 4151 1000)",1.0,1,80,37.5093,-122.4852,0,"Half Moon Bay",""
"UTM:(10S 0545 4159 1000)",3.8,5,72,37.5814,-122.4847,0,"Pacifica",""
"UTM:(10S 0545 4160 1000)",3.3,6,71,37.5905,-122.4846,0,"Pacifica",""
"UTM:(10S 0545 4161 1000)",3.9,3,70,37.5995,-122.4845,0,"Pacifica",""
"UTM:(10S 0545 4162 1000)",3.4,1,69,37.6085,-122.4845,0,"Pacifica",""
"UTM:(10S 0545 4163 1000)",3.1,5,68,37.6175,-122.4844,0,"Pacifica",""
"UTM:(10S 0545 4164 1000)",4.1,1,67,37.6265,-122.4844,0,"Pacifica",""
"UTM:(10S 0545 4165 1000)",3.1,9,67,37.6355,-122.4843,0,"Pacifica",""
"UTM:(10S 0545 4166 1000)",3.1,3,66,37.6445,-122.4842,0,"Pacifica",""
"UTM:(10S 0545 4167 1000)",3.3,6,65,37.6535,-122.4842,0,"Pacifica",""
"UTM:(10S 0545 4168 1000)",2.0,1,64,37.6625,-122.4841,0,"Pacifica",""
"UTM:(10S 0545 4169 1000)",4.1,4,63,37.6715,-122.4841,0,"Daly City",""
"UTM:(10S 0545 4170 1000)",4.1,5,62,37.6806,-122.4840,0,"Daly City",""
"UTM:(10S 0545 4171 1000)",3.4,4,61,37.6896,-122.4839,0,"Daly City",""
"UTM:(10S 0545 4172 1000)",4.3,7,60,37.6986,-122.4839,0,"Daly City",""
"UTM:(10S 0545 4173 1000)",4.3,2,59,37.7076,-122.4838,0,"Daly City",""
"UTM:(10S 0545 4174 1000)",4.0,13,58,37.7166,-122.4837,0,"San Francisco",""
"UTM:(10S 0545 4175 1000)",4.1,1,57,37.7257,-122.4837,0,"San Francisco",""
"UTM:(10S 0545 4176 1000)",3.4,7,56,37.7347,-122.4836,0,"San Francisco",""
"UTM:(10S 0545 4177 1000)",4.0,17,55,37.7437,-122.4836,0,"San Francisco",""
"UTM:(10S 0545 4178 1000)",4.1,13,54,37.7527,-122.4835,0,"San Francisco",""
"UTM:(10S 0545 4179 1000)",3.9,24,53,37.7617,-122.4834,0,"San Francisco",""
"UTM:(10S 0545 4180 1000)",3.7,8,52,37.7707,-122.4834,0,"San Francisco",""
"UTM:(10S 0545 4181 1000)",4.0,36,51,37.7797,-122.4833,0,"San Francisco",""
"UTM:(10S 0545 4182 1000)",3.9,12,50,37.7887,-122.4832,0,"San Francisco",""
"UTM:(10S 0545 4183 1000)",2.6,1,49,37.7978,-122.4832,0,"San Francisco",""
"UTM:(10S 0545 4188 1000)",2.7,1,45,37.8428,-122.4829,0,"Sausalito",""
"UTM:(10S 0545 4189 1000)",3.3,8,44,37.8518,-122.4828,0,"Sausalito",""
"UTM:(10S 0545 4190 1000)",3.7,3,43,37.8608,-122.4828,0,"Sausalito",""
"UTM:(10S 0545 4193 1000)",4.8,1,40,37.8879,-122.4826,0,"Belvedere Tiburon",""
"UTM:(10S 0545 4194 1000)",3.8,7,39,37.8969,-122.4825,0,"Belvedere Tiburon",""
"UTM:(10S 0545 4203 1000)",3.9,2,32,37.9780,-122.4819,0,"San Rafael",""
"UTM:(10S 0545 4204 1000)",3.8,2,31,37.9870,-122.4819,0,"San Rafael",""
"UTM:(10S 0545 4205 1000)",2.0,1,30,37.9960,-122.4818,0,"San Rafael",""
"UTM:(10S 0545 4232 1000)",5.0,1,18,38.2394,-122.4801,0,"Sonoma",""
"UTM:(10S 0545 4238 1000)",5.5,2,20,38.2934,-122.4796,0,"Sonoma",""
"UTM:(10S 0545 4239 1000)",5.3,1,20,38.3025,-122.4796,0,"Sonoma",""
"UTM:(10S 0545 4240 1000)",6.5,8,21,38.3115,-122.4795,0,"Sonoma",""
"UTM:(10S 0545 4241 1000)",6.6,5,21,38.3205,-122.4794,0,"Sonoma",""
"UTM:(10S 0545 4242 1000)",5.6,2,22,38.3295,-122.4794,0,"Sonoma",""
"UTM:(10S 0545 4243 1000)",6.5,2,22,38.3385,-122.4794,0,"Sonoma",""
"UTM:(10S 0545 4244 1000)",7.2,1,23,38.3475,-122.4793,0,"Glen Ellen",""
"UTM:(10S 0545 4249 1000)",5.6,1,26,38.3925,-122.4789,0,"Glen Ellen",""
"UTM:(10S 0545 4260 1000)",6.3,1,35,38.4917,-122.4783,0,"Saint Helena",""
"UTM:(10S 0545 4262 1000)",5.2,3,37,38.5097,-122.4781,0,"Saint Helena",""
"UTM:(10S 0545 4264 1000)",4.3,1,39,38.5277,-122.4780,0,"Saint Helena",""
"UTM:(10S 0545 4265 1000)",6.3,1,40,38.5367,-122.4779,0,"Deer Park",""
"UTM:(10S 0545 4266 1000)",4.8,2,40,38.5457,-122.4778,0,"Deer Park",""
"UTM:(10S 0545 4267 1000)",4.1,1,41,38.5547,-122.4778,0,"Deer Park",""
"UTM:(10S 0546 4150 1000)",2.0,1,81,37.5003,-122.4739,0,"Half Moon Bay",""
"UTM:(10S 0546 4151 1000)",3.5,7,80,37.5093,-122.4738,0,"El Granada",""
"UTM:(10S 0546 4159 1000)",3.1,1,72,37.5814,-122.4733,0,"Pacifica",""
"UTM:(10S 0546 4160 1000)",2.6,6,71,37.5904,-122.4733,0,"Pacifica",""
"UTM:(10S 0546 4166 1000)",3.1,1,65,37.6445,-122.4729,0,"Pacifica",""
"UTM:(10S 0546 4167 1000)",4.0,5,64,37.6535,-122.4728,0,"South San Francisco",""
"UTM:(10S 0546 4168 1000)",3.8,13,63,37.6625,-122.4728,0,"Pacifica",""
"UTM:(10S 0546 4170 1000)",3.6,5,62,37.6805,-122.4727,0,"Daly City",""
"UTM:(10S 0546 4171 1000)",3.6,2,61,37.6895,-122.4726,0,"Daly City",""
"UTM:(10S 0546 4173 1000)",3.6,6,59,37.7075,-122.4725,0,"Daly City",""
"UTM:(10S 0546 4174 1000)",4.4,10,58,37.7166,-122.4724,0,"San Francisco",""
"UTM:(10S 0546 4175 1000)",3.5,6,57,37.7256,-122.4723,0,"San Francisco",""
"UTM:(10S 0546 4176 1000)",3.3,8,56,37.7346,-122.4723,0,"San Francisco",""
"UTM:(10S 0546 4177 1000)",3.7,14,55,37.7436,-122.4722,0,"San Francisco",""
"UTM:(10S 0546 4178 1000)",3.6,26,54,37.7526,-122.4721,0,"San Francisco",""
"UTM:(10S 0546 4179 1000)",3.8,64,53,37.7617,-122.4721,0,"San Francisco",""
"UTM:(10S 0546 4180 1000)",3.7,10,52,37.7707,-122.4720,0,"San Francisco",""
"UTM:(10S 0546 4181 1000)",4.3,31,51,37.7797,-122.4719,0,"San Francisco",""
"UTM:(10S 0546 4182 1000)",3.6,13,50,37.7887,-122.4719,0,"San Francisco",""
"UTM:(10S 0546 4191 1000)",3.1,2,42,37.8698,-122.4713,0,"Belvedere Tiburon",""
"UTM:(10S 0546 4192 1000)",4.0,2,41,37.8788,-122.4712,0,"Belvedere Tiburon",""
"UTM:(10S 0546 4193 1000)",3.4,1,40,37.8878,-122.4712,0,"Belvedere Tiburon",""
"UTM:(10S 0546 4204 1000)",4.2,2,30,37.9870,-122.4704,0,"San Rafael",""
"UTM:(10S 0546 4237 1000)",6.5,1,19,38.2844,-122.4684,0,"Sonoma",""
"UTM:(10S 0546 4238 1000)",6.3,7,19,38.2934,-122.4683,0,"Sonoma",""
"UTM:(10S 0546 4239 1000)",5.6,4,20,38.3024,-122.4682,0,"Sonoma",""
"UTM:(10S 0546 4240 1000)",5.4,1,20,38.3114,-122.4682,0,"Sonoma",""
"UTM:(10S 0546 4246 1000)",4.6,1,24,38.3654,-122.4677,0,"Glen Ellen",""
"UTM:(10S 0546 4261 1000)",5.6,5,36,38.5007,-122.4667,0,"Saint Helena",""
"UTM:(10S 0546 4262 1000)",4.6,1,37,38.5097,-122.4666,0,"Saint Helena",""
"UTM:(10S 0546 4272 1000)",6.4,1,46,38.5998,-122.4660,0,"Angwin",""
"UTM:(10S 0546 4277 1000)",2.5,1,50,38.6448,-122.4657,0,"Angwin",""
"UTM:(10S 0547 4149 1000)",3.4,2,82,37.4912,-122.4627,0,"Half Moon Bay",""
"UTM:(10S 0547 4150 1000)",3.8,4,81,37.5002,-122.4626,0,"Half Moon Bay",""
"UTM:(10S 0547 4151 1000)",3.3,2,80,37.5092,-122.4625,0,"Half Moon Bay",""
"UTM:(10S 0547 4160 1000)",3.2,4,71,37.5904,-122.4620,0,"Pacifica",""
"UTM:(10S 0547 4161 1000)",2.0,1,70,37.5994,-122.4619,0,"Pacifica",""
"UTM:(10S 0547 4165 1000)",2.4,4,66,37.6354,-122.4616,0,"South San Francisco",""
"UTM:(10S 0547 4166 1000)",4.0,6,65,37.6444,-122.4616,0,"South San Francisco",""
"UTM:(10S 0547 4167 1000)",4.1,7,64,37.6534,-122.4615,0,"South San Francisco",""
"UTM:(10S 0547 4168 1000)",4.2,9,63,37.6624,-122.4614,0,"Daly City",""
"UTM:(10S 0547 4169 1000)",4.6,2,62,37.6715,-122.4614,0,"South San Francisco",""
"UTM:(10S 0547 4170 1000)",2.7,1,61,37.6805,-122.4613,0,"Daly City",""
"UTM:(10S 0547 4171 1000)",3.9,11,60,37.6895,-122.4613,0,"Daly City",""
"UTM:(10S 0547 4172 1000)",3.4,4,59,37.6985,-122.4612,0,"Daly City",""
"UTM:(10S 0547 4173 1000)",3.3,6,58,37.7075,-122.4611,0,"San Francisco",""
"UTM:(10S 0547 4174 1000)",4.0,14,57,37.7165,-122.4611,0,"San Francisco",""
"UTM:(10S 0547 4175 1000)",3.5,24,56,37.7255,-122.4610,0,"San Francisco",""
"UTM:(10S 0547 4176 1000)",3.0,5,56,37.7345,-122.4609,0,"San Francisco",""
"UTM:(10S 0547 4177 1000)",3.5,18,55,37.7435,-122.4608,0,"San Francisco",""
"UTM:(10S 0547 4178 1000)",3.8,18,54,37.7526,-122.4608,0,"San Francisco",""
"UTM:(10S 0547 4179 1000)",3.8,37,53,37.7616,-122.4607,0,"San Francisco",""
"UTM:(10S 0547 4180 1000)",3.7,7,52,37.7706,-122.4606,0,"San Francisco",""
"UTM:(10S 0547 4181 1000)",3.9,35,51,37.7796,-122.4606,0,"San Francisco",""
"UTM:(10S 0547 4182 1000)",3.6,10,50,37.7886,-122.4605,0,"San Francisco",""
"UTM:(10S 0547 4183 1000)",3.1,1,49,37.7977,-122.4605,0,"San Francisco",""
"UTM:(10S 0547 4192 1000)",3.2,5,41,37.8787,-122.4599,0,"Belvedere Tiburon",""
"UTM:(10S 0547 4193 1000)",3.3,2,40,37.8877,-122.4598,0,"Belvedere Tiburon",""
"UTM:(10S 0547 4205 1000)",3.4,2,29,37.9959,-122.4590,0,"San Rafael",""
"UTM:(10S 0547 4224 1000)",4.9,2,17,38.1671,-122.4578,0,"Petaluma",""
"UTM:(10S 0547 4230 1000)",5.4,1,16,38.2212,-122.4573,0,"Sonoma",""
"UTM:(10S 0547 4234 1000)",7.6,1,17,38.2573,-122.4571,0,"Sonoma",""
"UTM:(10S 0547 4235 1000)",5.9,2,17,38.2663,-122.4571,0,"Sonoma",""
"UTM:(10S 0547 4236 1000)",6.1,5,18,38.2753,-122.4570,0,"Sonoma",""
"UTM:(10S 0547 4237 1000)",6.7,6,18,38.2843,-122.4569,0,"Sonoma",""
"UTM:(10S 0547 4238 1000)",6.5,5,18,38.2933,-122.4569,0,"Sonoma",""
"UTM:(10S 0547 4239 1000)",6.0,1,19,38.3024,-122.4567,0,"Sonoma",""
"UTM:(10S 0547 4254 1000)",5.0,1,29,38.4375,-122.4557,0,"Rutherford",""
"UTM:(10S 0547 4267 1000)",5.7,2,41,38.5546,-122.4548,0,"Angwin",""
"UTM:(10S 0547 4269 1000)",4.6,6,43,38.5727,-122.4547,0,"Angwin",""
"UTM:(10S 0547 4270 1000)",4.1,1,43,38.5817,-122.4547,0,"Angwin",""
"UTM:(10S 0547 4272 1000)",4.1,1,45,38.5997,-122.4545,0,"Angwin",""
"UTM:(10S 0548 4148 1000)",3.1,1,83,37.4821,-122.4514,0,"Half Moon Bay",""
"UTM:(10S 0548 4149 1000)",3.3,4,82,37.4912,-122.4514,0,"Half Moon Bay",""
"UTM:(10S 0548 4150 1000)",3.8,1,81,37.5002,-122.4513,0,"Half Moon Bay",""
"UTM:(10S 0548 4163 1000)",2.9,3,68,37.6173,-122.4504,0,"San Bruno",""
"UTM:(10S 0548 4164 1000)",3.8,7,67,37.6264,-122.4504,0,"San Bruno",""
"UTM:(10S 0548 4165 1000)",3.4,9,66,37.6354,-122.4503,0,"South San Francisco",""
"UTM:(10S 0548 4166 1000)",4.3,6,65,37.6444,-122.4502,0,"Daly City",""
"UTM:(10S 0548 4167 1000)",3.7,6,64,37.6534,-122.4502,0,"South San Francisco",""
"UTM:(10S 0548 4168 1000)",3.7,5,63,37.6624,-122.4501,0,"South San Francisco",""
"UTM:(10S 0548 4169 1000)",2.9,2,62,37.6714,-122.4500,0,"South San Francisco",""
"UTM:(10S 0548 4171 1000)",3.8,1,60,37.6895,-122.4499,0,"Daly City",""
"UTM:(10S 0548 4172 1000)",4.3,1,59,37.6985,-122.4498,0,"Daly City",""
"UTM:(10S 0548 4173 1000)",3.2,9,58,37.7075,-122.4498,0,"San Francisco",""
"UTM:(10S 0548 4174 1000)",3.4,6,57,37.7165,-122.4497,0,"San Francisco",""
"UTM:(10S 0548 4175 1000)",3.0,8,56,37.7255,-122.4496,0,"San Francisco",""
"UTM:(10S 0548 4176 1000)",3.2,25,55,37.7345,-122.4496,0,"San Francisco",""
"UTM:(10S 0548 4177 1000)",2.8,9,54,37.7435,-122.4495,0,"San Francisco",""
"UTM:(10S 0548 4178 1000)",3.5,23,53,37.7525,-122.4494,0,"San Francisco",""
"UTM:(10S 0548 4179 1000)",3.5,40,52,37.7615,-122.4494,0,"San Francisco",""
"UTM:(10S 0548 4180 1000)",3.8,57,51,37.7706,-122.4493,0,"San Francisco",""
"UTM:(10S 0548 4181 1000)",3.7,25,51,37.7796,-122.4492,0,"San Francisco",""
"UTM:(10S 0548 4182 1000)",3.5,20,50,37.7886,-122.4492,0,"San Francisco",""
"UTM:(10S 0548 4183 1000)",3.5,9,49,37.7976,-122.4491,0,"San Francisco",""
"UTM:(10S 0548 4184 1000)",4.3,2,48,37.8066,-122.4490,0,"San Francisco",""
"UTM:(10S 0548 4192 1000)",3.3,2,40,37.8787,-122.4485,0,"Belvedere Tiburon",""
"UTM:(10S 0548 4193 1000)",2.7,1,39,37.8877,-122.4485,0,"Belvedere Tiburon",""
"UTM:(10S 0548 4235 1000)",6.0,2,17,38.2662,-122.4455,0,"Sonoma",""
"UTM:(10S 0548 4236 1000)",7.6,1,17,38.2752,-122.4455,0,"Sonoma",""
"UTM:(10S 0548 4237 1000)",6.6,7,17,38.2843,-122.4454,0,"Sonoma",""
"UTM:(10S 0548 4249 1000)",7.1,1,25,38.3924,-122.4446,0,"Napa",""
"UTM:(10S 0548 4251 1000)",4.3,1,26,38.4104,-122.4444,0,"Napa",""
"UTM:(10S 0548 4259 1000)",5.5,3,33,38.4825,-122.4440,0,"Saint Helena",""
"UTM:(10S 0548 4268 1000)",4.3,1,41,38.5636,-122.4433,0,"Angwin",""
"UTM:(10S 0548 4269 1000)",5.7,4,42,38.5726,-122.4433,0,"Angwin",""
"UTM:(10S 0548 4271 1000)",5.7,2,44,38.5906,-122.4431,0,"Angwin",""
"UTM:(10S 0548 4272 1000)",5.3,1,45,38.5996,-122.4430,0,"Angwin",""
"UTM:(10S 0549 4146 1000)",3.2,8,84,37.4641,-122.4402,0,"Half Moon Bay",""
"UTM:(10S 0549 4147 1000)",3.6,4,83,37.4731,-122.4402,0,"Half Moon Bay",""
"UTM:(10S 0549 4148 1000)",3.2,2,82,37.4821,-122.4401,0,"Half Moon Bay",""
"UTM:(10S 0549 4163 1000)",3.9,2,68,37.6173,-122.4391,0,"San Bruno",""
"UTM:(10S 0549 4164 1000)",4.0,3,67,37.6263,-122.4390,0,"San Bruno",""
"UTM:(10S 0549 4166 1000)",3.8,1,65,37.6443,-122.4389,0,"South San Francisco",""
"UTM:(10S 0549 4167 1000)",3.4,1,64,37.6533,-122.4388,0,"South San Francisco",""
"UTM:(10S 0549 4168 1000)",4.7,3,63,37.6624,-122.4388,0,"South San Francisco",""
"UTM:(10S 0549 4169 1000)",2.9,2,62,37.6714,-122.4387,0,"Daly City",""
"UTM:(10S 0549 4172 1000)",4.1,2,59,37.6984,-122.4385,0,"Daly City",""
"UTM:(10S 0549 4173 1000)",3.8,5,58,37.7074,-122.4384,0,"Daly City",""
"UTM:(10S 0549 4174 1000)",3.1,12,57,37.7164,-122.4384,0,"San Francisco",""
"UTM:(10S 0549 4175 1000)",3.7,26,56,37.7254,-122.4383,0,"San Francisco",""
"UTM:(10S 0549 4176 1000)",3.6,19,55,37.7344,-122.4382,0,"San Francisco",""
"UTM:(10S 0549 4177 1000)",3.3,28,54,37.7434,-122.4382,0,"San Francisco",""
"UTM:(10S 0549 4178 1000)",3.7,41,53,37.7524,-122.4381,0,"San Francisco",""
"UTM:(10S 0549 4179 1000)",3.6,55,52,37.7615,-122.4380,0,"San Francisco",""
"UTM:(10S 0549 4180 1000)",3.9,47,51,37.7705,-122.4380,0,"San Francisco",""
"UTM:(10S 0549 4181 1000)",3.6,52,50,37.7795,-122.4379,0,"San Francisco",""
"UTM:(10S 0549 4182 1000)",3.8,23,49,37.7885,-122.4378,0,"San Francisco",""
"UTM:(10S 0549 4183 1000)",3.7,23,48,37.7976,-122.4377,0,"San Francisco",""
"UTM:(10S 0549 4184 1000)",4.3,20,47,37.8066,-122.4377,0,"San Francisco",""
"UTM:(10S 0549 4237 1000)",7.0,1,17,38.2842,-122.4340,0,"Sonoma",""
"UTM:(10S 0549 4247 1000)",7.3,1,23,38.3743,-122.4333,0,"Napa",""
"UTM:(10S 0549 4269 1000)",3.4,1,42,38.5726,-122.4317,0,"Angwin",""
"UTM:(10S 0550 4142 1000)",4.3,3,88,37.4279,-122.4292,0,"Half Moon Bay",""
"UTM:(10S 0550 4143 1000)",4.1,3,87,37.4369,-122.4291,0,"Half Moon Bay",""
"UTM:(10S 0550 4146 1000)",3.6,7,84,37.4640,-122.4290,0,"Half Moon Bay",""
"UTM:(10S 0550 4147 1000)",3.1,1,83,37.4730,-122.4289,0,"Half Moon Bay",""
"UTM:(10S 0550 4162 1000)",4.8,3,69,37.6082,-122.4278,0,"San Bruno",""
"UTM:(10S 0550 4163 1000)",4.4,8,68,37.6172,-122.4278,0,"San Bruno",""
"UTM:(10S 0550 4164 1000)",3.9,5,67,37.6262,-122.4277,0,"San Bruno",""
"UTM:(10S 0550 4165 1000)",3.7,7,66,37.6352,-122.4276,0,"South San Francisco",""
"UTM:(10S 0550 4166 1000)",4.3,3,65,37.6442,-122.4276,0,"South San Francisco",""
"UTM:(10S 0550 4167 1000)",4.3,4,64,37.6533,-122.4275,0,"South San Francisco",""
"UTM:(10S 0550 4168 1000)",3.5,4,63,37.6623,-122.4274,0,"South San Francisco",""
"UTM:(10S 0550 4173 1000)",3.4,1,58,37.7073,-122.4271,0,"Daly City",""
"UTM:(10S 0550 4174 1000)",3.4,1,57,37.7163,-122.4270,0,"San Francisco",""
"UTM:(10S 0550 4175 1000)",3.3,11,56,37.7254,-122.4270,0,"San Francisco",""
"UTM:(10S 0550 4176 1000)",3.6,27,55,37.7344,-122.4269,0,"San Francisco",""
"UTM:(10S 0550 4177 1000)",3.7,58,54,37.7434,-122.4268,0,"San Francisco",""
"UTM:(10S 0550 4178 1000)",3.7,71,53,37.7524,-122.4267,0,"San Francisco",""
"UTM:(10S 0550 4179 1000)",3.5,71,52,37.7614,-122.4267,0,"San Francisco",""
"UTM:(10S 0550 4180 1000)",3.8,96,51,37.7704,-122.4266,0,"San Francisco",""
"UTM:(10S 0550 4181 1000)",3.6,35,50,37.7794,-122.4265,0,"San Francisco",""
"UTM:(10S 0550 4182 1000)",3.6,43,49,37.7884,-122.4264,0,"San Francisco",""
"UTM:(10S 0550 4183 1000)",3.8,44,48,37.7975,-122.4264,0,"San Francisco",""
"UTM:(10S 0550 4184 1000)",3.8,14,47,37.8065,-122.4263,0,"San Francisco",""
"UTM:(10S 0550 4232 1000)",7.1,1,14,38.2391,-122.4230,0,"Sonoma",""
"UTM:(10S 0550 4234 1000)",5.8,1,15,38.2571,-122.4228,0,"Sonoma",""
"UTM:(10S 0550 4235 1000)",6.4,2,15,38.2661,-122.4228,0,"Sonoma",""
"UTM:(10S 0550 4236 1000)",4.1,1,16,38.2751,-122.4227,0,"Sonoma",""
"UTM:(10S 0550 4257 1000)",5.3,1,31,38.4644,-122.4212,0,"Saint Helena",""
"UTM:(10S 0550 4267 1000)",6.4,1,40,38.5545,-122.4204,0,"Angwin",""
"UTM:(10S 0551 4161 1000)",3.1,2,69,37.5992,-122.4166,0,"Millbrae",""
"UTM:(10S 0551 4162 1000)",4.2,4,68,37.6082,-122.4165,0,"San Bruno",""
"UTM:(10S 0551 4163 1000)",4.1,8,67,37.6171,-122.4164,0,"San Bruno",""
"UTM:(10S 0551 4164 1000)",3.9,8,66,37.6262,-122.4164,0,"San Bruno",""
"UTM:(10S 0551 4165 1000)",3.8,6,65,37.6352,-122.4163,0,"San Bruno",""
"UTM:(10S 0551 4166 1000)",4.6,1,64,37.6442,-122.4162,0,"San Bruno",""
"UTM:(10S 0551 4168 1000)",3.4,2,63,37.6623,-122.4161,0,"South San Francisco",""
"UTM:(10S 0551 4169 1000)",4.3,2,62,37.6713,-122.4160,0,"South San Francisco",""
"UTM:(10S 0551 4171 1000)",2.7,1,60,37.6893,-122.4159,0,"Brisbane",""
"UTM:(10S 0551 4172 1000)",3.6,2,59,37.6983,-122.4158,0,"Daly City",""
"UTM:(10S 0551 4173 1000)",5.3,1,58,37.7073,-122.4157,0,"Daly City",""
"UTM:(10S 0551 4174 1000)",5.6,1,57,37.7163,-122.4157,0,"San Francisco",""
"UTM:(10S 0551 4175 1000)",3.7,4,56,37.7253,-122.4156,0,"San Francisco",""
"UTM:(10S 0551 4176 1000)",3.4,12,55,37.7343,-122.4155,0,"San Francisco",""
"UTM:(10S 0551 4177 1000)",3.5,32,54,37.7433,-122.4154,0,"San Francisco",""
"UTM:(10S 0551 4178 1000)",3.8,65,53,37.7523,-122.4154,0,"San Francisco",""
"UTM:(10S 0551 4179 1000)",3.7,33,52,37.7614,-122.4153,0,"San Francisco",""
"UTM:(10S 0551 4180 1000)",3.7,28,51,37.7704,-122.4153,0,"San Francisco",""
"UTM:(10S 0551 4181 1000)",3.9,62,50,37.7794,-122.4152,0,"San Francisco",""
"UTM:(10S 0551 4182 1000)",3.7,79,49,37.7884,-122.4151,0,"San Francisco",""
"UTM:(10S 0551 4183 1000)",3.2,37,48,37.7974,-122.4150,0,"San Francisco",""
"UTM:(10S 0551 4184 1000)",3.7,28,47,37.8064,-122.4150,0,"San Francisco",""
"UTM:(10S 0551 4232 1000)",7.4,1,14,38.2390,-122.4116,0,"Sonoma",""
"UTM:(10S 0551 4235 1000)",6.6,1,15,38.2660,-122.4112,0,"Sonoma",""
"UTM:(10S 0552 4159 1000)",2.7,2,71,37.5811,-122.4054,0,"Burlingame",""
"UTM:(10S 0552 4160 1000)",3.9,3,70,37.5900,-122.4053,0,"Millbrae",""
"UTM:(10S 0552 4161 1000)",3.2,8,69,37.5991,-122.4053,0,"Millbrae",""
"UTM:(10S 0552 4162 1000)",3.9,2,68,37.6081,-122.4052,0,"Millbrae",""
"UTM:(10S 0552 4163 1000)",4.0,4,67,37.6171,-122.4051,0,"San Bruno",""
"UTM:(10S 0552 4164 1000)",4.1,2,66,37.6261,-122.4050,0,"San Bruno",""
"UTM:(10S 0552 4166 1000)",2.7,1,64,37.6441,-122.4049,0,"South San Francisco",""
"UTM:(10S 0552 4167 1000)",3.8,4,63,37.6531,-122.4048,0,"South San Francisco",""
"UTM:(10S 0552 4168 1000)",3.3,2,62,37.6621,-122.4048,0,"South San Francisco",""
"UTM:(10S 0552 4170 1000)",3.2,7,60,37.6802,-122.4046,0,"Brisbane",""
"UTM:(10S 0552 4171 1000)",2.7,1,59,37.6892,-122.4045,0,"Brisbane",""
