# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 019 407 10000)",3.7,4,110,36.7717,-120.4171,0,"UTM:(11S 019 407 10000)",""
"UTM:(11S 019 408 10000)",4.3,3,120,36.8617,-120.4211,0,"UTM:(11S 019 408 10000)",""
"UTM:(11S 019 413 10000)",2.8,30,170,37.3117,-120.4414,0,"UTM:(11S 019 413 10000)",""
"UTM:(11S 019 415 10000)",1.0,1,190,37.4916,-120.4497,0,"UTM:(11S 019 415 10000)",""
"UTM:(11S 019 447 10000)",1.0,1,510,40.3698,-120.5922,0,"UTM:(11S 019 447 10000)",""
"UTM:(11S 020 383 10000)",2.9,5,130,34.6144,-120.2172,0,"UTM:(11S 020 383 10000)",""
"UTM:(11S 020 384 10000)",2.0,1,120,34.7045,-120.2207,0,"UTM:(11S 020 384 10000)",""
"UTM:(11S 020 395 10000)",5.8,1,20,35.6948,-120.2601,0,"UTM:(11S 020 395 10000)",""
"UTM:(11S 020 400 10000)",3.1,1,44,36.1449,-120.2786,0,"UTM:(11S 020 400 10000)",""
"UTM:(11S 020 402 10000)",4.1,1,63,36.3249,-120.2861,0,"UTM:(11S 020 402 10000)",""
"UTM:(11S 020 406 10000)",3.1,1,102,36.6848,-120.3013,0,"UTM:(11S 020 406 10000)",""
"UTM:(11S 020 407 10000)",3.4,2,111,36.7749,-120.3052,0,"UTM:(11S 020 407 10000)",""
"UTM:(11S 020 410 10000)",2.1,2,141,37.0448,-120.3169,0,"UTM:(11S 020 410 10000)",""
"UTM:(11S 020 411 10000)",3.1,5,151,37.1349,-120.3209,0,"UTM:(11S 020 411 10000)",""
"UTM:(11S 020 412 10000)",3.1,1,161,37.2249,-120.3248,0,"UTM:(11S 020 412 10000)",""
"UTM:(11S 020 423 10000)",2.7,1,270,38.2146,-120.3693,0,"UTM:(11S 020 423 10000)",""
"UTM:(11S 021 383 10000)",2.8,26,132,34.6173,-120.1082,0,"UTM:(11S 021 383 10000)",""
"UTM:(11S 021 384 10000)",3.1,8,122,34.7073,-120.1116,0,"UTM:(11S 021 384 10000)",""
"UTM:(11S 021 398 10000)",5.0,3,34,35.9678,-120.1603,0,"UTM:(11S 021 398 10000)",""
"UTM:(11S 021 402 10000)",3.8,1,66,36.3279,-120.1749,0,"UTM:(11S 021 402 10000)",""
"UTM:(11S 021 411 10000)",2.6,5,152,37.1380,-120.2084,0,"UTM:(11S 021 411 10000)",""
"UTM:(11S 021 412 10000)",2.2,1,162,37.2279,-120.2122,0,"UTM:(11S 021 412 10000)",""
"UTM:(11S 022 383 10000)",2.2,1,134,34.6201,-119.9993,0,"UTM:(11S 022 383 10000)",""
"UTM:(11S 022 384 10000)",3.1,1,125,34.7101,-120.0026,0,"UTM:(11S 022 384 10000)",""
"UTM:(11S 022 390 10000)",3.1,1,70,35.2504,-120.0224,0,"UTM:(11S 022 390 10000)",""
"UTM:(11S 022 401 10000)",3.4,2,62,36.2407,-120.0601,0,"UTM:(11S 022 401 10000)",""
"UTM:(11S 022 403 10000)",3.4,1,79,36.4209,-120.0671,0,"UTM:(11S 022 403 10000)",""
"UTM:(11S 022 404 10000)",3.1,1,88,36.5108,-120.0707,0,"UTM:(11S 022 404 10000)",""
"UTM:(11S 022 405 10000)",3.1,1,97,36.6009,-120.0743,0,"UTM:(11S 022 405 10000)",""
"UTM:(11S 022 406 10000)",3.6,8,107,36.6908,-120.0778,0,"UTM:(11S 022 406 10000)",""
"UTM:(11S 022 407 10000)",2.3,2,116,36.7809,-120.0814,0,"UTM:(11S 022 407 10000)",""
"UTM:(11S 022 408 10000)",2.9,1,126,36.8710,-120.0851,0,"UTM:(11S 022 408 10000)",""
"UTM:(11S 022 409 10000)",2.5,38,135,36.9609,-120.0887,0,"UTM:(11S 022 409 10000)",""
"UTM:(11S 022 410 10000)",3.8,1,145,37.0510,-120.0923,0,"UTM:(11S 022 410 10000)",""
"UTM:(11S 022 419 10000)",2.2,1,233,37.8610,-120.1259,0,"UTM:(11S 022 419 10000)",""
"UTM:(11S 023 381 10000)",2.6,105,156,34.4425,-119.8842,0,"UTM:(11S 023 381 10000)",""
"UTM:(11S 023 394 10000)",3.1,2,50,35.6132,-119.9256,0,"UTM:(11S 023 394 10000)",""
"UTM:(11S 023 401 10000)",3.2,3,69,36.2436,-119.9489,0,"UTM:(11S 023 401 10000)",""
"UTM:(11S 023 403 10000)",3.7,3,84,36.4236,-119.9557,0,"UTM:(11S 023 403 10000)",""
"UTM:(11S 023 407 10000)",3.6,2,120,36.7837,-119.9695,0,"UTM:(11S 023 407 10000)",""
"UTM:(11S 023 408 10000)",3.4,1,129,36.8738,-119.9730,0,"UTM:(11S 023 408 10000)",""
"UTM:(11S 023 409 10000)",2.3,3,138,36.9638,-119.9766,0,"UTM:(11S 023 409 10000)",""
"UTM:(11S 023 410 10000)",2.2,1,148,37.0538,-119.9800,0,"UTM:(11S 023 410 10000)",""
"UTM:(11S 023 415 10000)",2.0,1,196,37.5040,-119.9978,0,"UTM:(11S 023 415 10000)",""
"UTM:(11S 023 430 10000)",2.2,1,343,38.8539,-120.0537,0,"UTM:(11S 023 430 10000)",""
"UTM:(11S 023 431 10000)",2.0,1,353,38.9439,-120.0576,0,"UTM:(11S 023 431 10000)",""
"UTM:(11S 024 380 10000)",2.0,2,169,34.3550,-119.7724,0,"UTM:(11S 024 380 10000)",""
"UTM:(11S 024 381 10000)",2.8,131,159,34.4451,-119.7755,0,"UTM:(11S 024 381 10000)",""
"UTM:(11S 024 382 10000)",2.0,1,150,34.5351,-119.7784,0,"UTM:(11S 024 382 10000)",""
"UTM:(11S 024 401 10000)",3.7,25,76,36.2463,-119.8377,0,"UTM:(11S 024 401 10000)",""
"UTM:(11S 024 402 10000)",3.4,27,83,36.3363,-119.8410,0,"UTM:(11S 024 402 10000)",""
"UTM:(11S 024 403 10000)",4.3,3,90,36.4263,-119.8443,0,"UTM:(11S 024 403 10000)",""
"UTM:(11S 024 404 10000)",3.1,2,98,36.5164,-119.8476,0,"UTM:(11S 024 404 10000)",""
"UTM:(11S 024 405 10000)",2.3,3,106,36.6064,-119.8510,0,"UTM:(11S 024 405 10000)",""
"UTM:(11S 024 406 10000)",3.0,14,115,36.6964,-119.8543,0,"UTM:(11S 024 406 10000)",""
"UTM:(11S 024 407 10000)",3.0,94,124,36.7865,-119.8576,0,"UTM:(11S 024 407 10000)",""
"UTM:(11S 024 408 10000)",2.8,20,133,36.8765,-119.8610,0,"UTM:(11S 024 408 10000)",""
"UTM:(11S 024 409 10000)",2.6,6,142,36.9665,-119.8643,0,"UTM:(11S 024 409 10000)",""
"UTM:(11S 024 418 10000)",2.0,1,227,37.7768,-119.8954,0,"UTM:(11S 024 418 10000)",""
"UTM:(11S 024 431 10000)",2.2,1,354,38.9468,-119.9424,0,"UTM:(11S 024 431 10000)",""
"UTM:(11S 025 380 10000)",3.4,1,172,34.3574,-119.6638,0,"UTM:(11S 025 380 10000)",""
"UTM:(11S 025 381 10000)",2.5,141,163,34.4475,-119.6667,0,"UTM:(11S 025 381 10000)",""
"UTM:(11S 025 387 10000)",2.0,2,111,34.9879,-119.6841,0,"UTM:(11S 025 387 10000)",""
"UTM:(11S 025 392 10000)",3.4,5,77,35.4383,-119.6990,0,"UTM:(11S 025 392 10000)",""
"UTM:(11S 025 401 10000)",3.5,4,83,36.2488,-119.7266,0,"UTM:(11S 025 401 10000)",""
"UTM:(11S 025 402 10000)",3.7,16,90,36.3389,-119.7297,0,"UTM:(11S 025 402 10000)",""
"UTM:(11S 025 405 10000)",3.1,2,112,36.6090,-119.7392,0,"UTM:(11S 025 405 10000)",""
"UTM:(11S 025 406 10000)",3.0,141,120,36.6991,-119.7425,0,"UTM:(11S 025 406 10000)",""
"UTM:(11S 025 407 10000)",3.0,213,129,36.7892,-119.7456,0,"UTM:(11S 025 407 10000)",""
"UTM:(11S 025 408 10000)",2.8,112,137,36.8792,-119.7489,0,"UTM:(11S 025 408 10000)",""
"UTM:(11S 025 411 10000)",2.0,1,164,37.1493,-119.7586,0,"UTM:(11S 025 411 10000)",""
"UTM:(11S 025 412 10000)",2.0,2,173,37.2394,-119.7619,0,"UTM:(11S 025 412 10000)",""
"UTM:(11S 025 414 10000)",3.4,2,192,37.4194,-119.7685,0,"UTM:(11S 025 414 10000)",""
"UTM:(11S 025 437 10000)",2.7,2,415,39.4897,-119.8488,0,"UTM:(11S 025 437 10000)",""
"UTM:(11S 025 438 10000)",2.7,1,425,39.5797,-119.8525,0,"UTM:(11S 025 438 10000)",""
"UTM:(11S 025 439 10000)",2.0,1,435,39.6697,-119.8562,0,"UTM:(11S 025 439 10000)",""
"UTM:(11S 026 380 10000)",2.8,18,176,34.3597,-119.5553,0,"UTM:(11S 026 380 10000)",""
"UTM:(11S 026 381 10000)",2.2,9,167,34.4498,-119.5580,0,"UTM:(11S 026 381 10000)",""
"UTM:(11S 026 386 10000)",3.4,1,125,34.9002,-119.5719,0,"UTM:(11S 026 386 10000)",""
"UTM:(11S 026 389 10000)",3.1,1,103,35.1705,-119.5803,0,"UTM:(11S 026 389 10000)",""
"UTM:(11S 026 390 10000)",4.1,1,97,35.2606,-119.5832,0,"UTM:(11S 026 390 10000)",""
"UTM:(11S 026 393 10000)",3.4,1,82,35.5308,-119.5918,0,"UTM:(11S 026 393 10000)",""
"UTM:(11S 026 399 10000)",3.5,11,82,36.0712,-119.6094,0,"UTM:(11S 026 399 10000)",""
"UTM:(11S 026 401 10000)",4.1,1,91,36.2514,-119.6154,0,"UTM:(11S 026 401 10000)",""
"UTM:(11S 026 402 10000)",3.4,71,97,36.3413,-119.6184,0,"UTM:(11S 026 402 10000)",""
"UTM:(11S 026 404 10000)",2.4,4,111,36.5215,-119.6245,0,"UTM:(11S 026 404 10000)",""
"UTM:(11S 026 405 10000)",3.4,16,118,36.6116,-119.6275,0,"UTM:(11S 026 405 10000)",""
"UTM:(11S 026 406 10000)",2.0,1,126,36.7017,-119.6306,0,"UTM:(11S 026 406 10000)",""
"UTM:(11S 026 407 10000)",2.6,15,134,36.7916,-119.6337,0,"UTM:(11S 026 407 10000)",""
"UTM:(11S 026 408 10000)",3.5,4,142,36.8817,-119.6368,0,"UTM:(11S 026 408 10000)",""
"UTM:(11S 026 411 10000)",3.4,1,168,37.1518,-119.6462,0,"UTM:(11S 026 411 10000)",""
"UTM:(11S 026 413 10000)",2.3,5,186,37.3319,-119.6525,0,"UTM:(11S 026 413 10000)",""
"UTM:(11S 026 415 10000)",3.1,1,205,37.5120,-119.6588,0,"UTM:(11S 026 415 10000)",""
"UTM:(11S 026 432 10000)",1.0,1,368,39.0425,-119.7152,0,"UTM:(11S 026 432 10000)",""
"UTM:(11S 026 433 10000)",2.9,4,378,39.1325,-119.7188,0,"UTM:(11S 026 433 10000)",""
"UTM:(11S 026 434 10000)",1.0,1,388,39.2224,-119.7222,0,"UTM:(11S 026 434 10000)",""
"UTM:(11S 027 380 10000)",2.3,11,181,34.3620,-119.4466,0,"UTM:(11S 027 380 10000)",""
"UTM:(11S 027 389 10000)",3.5,30,111,35.1728,-119.4706,0,"UTM:(11S 027 389 10000)",""
"UTM:(11S 027 399 10000)",2.7,1,91,36.0736,-119.4985,0,"UTM:(11S 027 399 10000)",""
"UTM:(11S 027 401 10000)",4.1,1,100,36.2537,-119.5043,0,"UTM:(11S 027 401 10000)",""
"UTM:(11S 027 402 10000)",2.7,2,105,36.3438,-119.5071,0,"UTM:(11S 027 402 10000)",""
"UTM:(11S 027 404 10000)",2.9,13,118,36.5239,-119.5130,0,"UTM:(11S 027 404 10000)",""
"UTM:(11S 027 405 10000)",2.8,7,125,36.6140,-119.5158,0,"UTM:(11S 027 405 10000)",""
"UTM:(11S 027 406 10000)",2.3,9,132,36.7041,-119.5187,0,"UTM:(11S 027 406 10000)",""
"UTM:(11S 027 407 10000)",3.3,4,140,36.7941,-119.5217,0,"UTM:(11S 027 407 10000)",""
"UTM:(11S 027 409 10000)",3.4,1,156,36.9742,-119.5276,0,"UTM:(11S 027 409 10000)",""
"UTM:(11S 027 410 10000)",1.0,1,165,37.0643,-119.5307,0,"UTM:(11S 027 410 10000)",""
"UTM:(11S 027 413 10000)",3.4,1,191,37.3345,-119.5397,0,"UTM:(11S 027 413 10000)",""
"UTM:(11S 027 414 10000)",3.1,1,200,37.4245,-119.5427,0,"UTM:(11S 027 414 10000)",""
"UTM:(11S 027 418 10000)",2.9,2,236,37.7846,-119.5550,0,"UTM:(11S 027 418 10000)",""
"UTM:(11S 028 379 10000)",2.5,18,195,34.2739,-119.3354,0,"UTM:(11S 028 379 10000)",""
"UTM:(11S 028 380 10000)",2.5,2,186,34.3640,-119.3379,0,"UTM:(11S 028 380 10000)",""
"UTM:(11S 028 381 10000)",2.7,1,177,34.4542,-119.3405,0,"UTM:(11S 028 381 10000)",""
"UTM:(11S 028 388 10000)",3.1,5,125,35.0849,-119.3583,0,"UTM:(11S 028 388 10000)",""
"UTM:(11S 028 389 10000)",3.2,3,119,35.1749,-119.3609,0,"UTM:(11S 028 389 10000)",""
"UTM:(11S 028 393 10000)",2.7,1,101,35.5353,-119.3714,0,"UTM:(11S 028 393 10000)",""
"UTM:(11S 028 394 10000)",3.2,6,98,35.6255,-119.3740,0,"UTM:(11S 028 394 10000)",""
"UTM:(11S 028 399 10000)",2.2,1,101,36.0759,-119.3876,0,"UTM:(11S 028 399 10000)",""
"UTM:(11S 028 400 10000)",3.5,19,104,36.1659,-119.3903,0,"UTM:(11S 028 400 10000)",""
"UTM:(11S 028 401 10000)",2.7,13,109,36.2559,-119.3931,0,"UTM:(11S 028 401 10000)",""
"UTM:(11S 028 402 10000)",3.2,35,114,36.3461,-119.3958,0,"UTM:(11S 028 402 10000)",""
"UTM:(11S 028 404 10000)",2.9,12,125,36.5263,-119.4013,0,"UTM:(11S 028 404 10000)",""
"UTM:(11S 028 405 10000)",2.9,21,132,36.6163,-119.4041,0,"UTM:(11S 028 405 10000)",""
"UTM:(11S 028 406 10000)",3.1,1,139,36.7064,-119.4069,0,"UTM:(11S 028 406 10000)",""
"UTM:(11S 028 410 10000)",3.3,3,170,37.0666,-119.4183,0,"UTM:(11S 028 410 10000)",""
"UTM:(11S 028 412 10000)",2.2,2,187,37.2468,-119.4240,0,"UTM:(11S 028 412 10000)",""
"UTM:(11S 029 378 10000)",2.4,26,208,34.1859,-119.2245,0,"UTM:(11S 029 378 10000)",""
"UTM:(11S 029 379 10000)",2.7,129,200,34.2760,-119.2268,0,"UTM:(11S 029 379 10000)",""
"UTM:(11S 029 380 10000)",2.7,1,191,34.3661,-119.2293,0,"UTM:(11S 029 380 10000)",""
"UTM:(11S 029 381 10000)",2.4,13,183,34.4562,-119.2316,0,"UTM:(11S 029 381 10000)",""
"UTM:(11S 029 391 10000)",3.3,2,117,35.3573,-119.2561,0,"UTM:(11S 029 391 10000)",""
"UTM:(11S 029 392 10000)",3.1,1,113,35.4474,-119.2587,0,"UTM:(11S 029 392 10000)",""
"UTM:(11S 029 393 10000)",2.8,11,110,35.5374,-119.2612,0,"UTM:(11S 029 393 10000)",""
"UTM:(11S 029 395 10000)",3.8,8,107,35.7176,-119.2662,0,"UTM:(11S 029 395 10000)",""
"UTM:(11S 029 396 10000)",3.7,14,106,35.8077,-119.2689,0,"UTM:(11S 029 396 10000)",""
"UTM:(11S 029 398 10000)",2.8,4,108,35.9879,-119.2740,0,"UTM:(11S 029 398 10000)",""
"UTM:(11S 029 400 10000)",3.6,24,114,36.1681,-119.2792,0,"UTM:(11S 029 400 10000)",""
"UTM:(11S 029 401 10000)",3.1,26,118,36.2582,-119.2818,0,"UTM:(11S 029 401 10000)",""
"UTM:(11S 029 402 10000)",2.9,89,122,36.3483,-119.2844,0,"UTM:(11S 029 402 10000)",""
"UTM:(11S 029 403 10000)",2.0,1,127,36.4383,-119.2870,0,"UTM:(11S 029 403 10000)",""
"UTM:(11S 029 405 10000)",3.4,1,139,36.6185,-119.2923,0,"UTM:(11S 029 405 10000)",""
"UTM:(11S 029 407 10000)",2.2,1,153,36.7986,-119.2978,0,"UTM:(11S 029 407 10000)",""
"UTM:(11S 029 410 10000)",2.2,1,176,37.0688,-119.3058,0,"UTM:(11S 029 410 10000)",""
"UTM:(11S 030 378 10000)",2.4,15,213,34.1878,-119.1160,0,"UTM:(11S 030 378 10000)",""
"UTM:(11S 030 379 10000)",3.0,5,205,34.2779,-119.1183,0,"UTM:(11S 030 379 10000)",""
"UTM:(11S 030 380 10000)",2.8,17,197,34.3680,-119.1206,0,"UTM:(11S 030 380 10000)",""
"UTM:(11S 030 381 10000)",2.8,3,189,34.4581,-119.1228,0,"UTM:(11S 030 381 10000)",""
"UTM:(11S 030 385 10000)",2.0,3,159,34.8186,-119.1320,0,"UTM:(11S 030 385 10000)",""
"UTM:(11S 030 388 10000)",3.1,1,141,35.0889,-119.1390,0,"UTM:(11S 030 388 10000)",""
"UTM:(11S 030 390 10000)",2.6,2,130,35.2691,-119.1438,0,"UTM:(11S 030 390 10000)",""
"UTM:(11S 030 391 10000)",2.8,80,126,35.3593,-119.1462,0,"UTM:(11S 030 391 10000)",""
"UTM:(11S 030 392 10000)",2.5,6,123,35.4493,-119.1486,0,"UTM:(11S 030 392 10000)",""
"UTM:(11S 030 393 10000)",3.4,2,120,35.5395,-119.1509,0,"UTM:(11S 030 393 10000)",""
"UTM:(11S 030 396 10000)",3.4,3,116,35.8098,-119.1582,0,"UTM:(11S 030 396 10000)",""
"UTM:(11S 030 400 10000)",2.7,1,123,36.1701,-119.1681,0,"UTM:(11S 030 400 10000)",""
"UTM:(11S 030 401 10000)",2.5,10,127,36.2602,-119.1706,0,"UTM:(11S 030 401 10000)",""
"UTM:(11S 030 402 10000)",3.5,4,131,36.3503,-119.1731,0,"UTM:(11S 030 402 10000)",""
"UTM:(11S 030 403 10000)",3.4,1,136,36.4404,-119.1756,0,"UTM:(11S 030 403 10000)",""
"UTM:(11S 030 423 10000)",2.2,1,294,38.2419,-119.2282,0,"UTM:(11S 030 423 10000)",""
"UTM:(11S 031 378 10000)",2.5,35,219,34.1895,-119.0076,0,"UTM:(11S 031 378 10000)",""
"UTM:(11S 031 379 10000)",2.2,6,211,34.2797,-119.0097,0,"UTM:(11S 031 379 10000)",""
"UTM:(11S 031 380 10000)",2.0,4,203,34.3698,-119.0119,0,"UTM:(11S 031 380 10000)",""
"UTM:(11S 031 385 10000)",2.2,1,167,34.8205,-119.0228,0,"UTM:(11S 031 385 10000)",""
"UTM:(11S 031 387 10000)",2.2,1,154,35.0007,-119.0273,0,"UTM:(11S 031 387 10000)",""
"UTM:(11S 031 390 10000)",2.7,32,139,35.2711,-119.0339,0,"UTM:(11S 031 390 10000)",""
"UTM:(11S 031 391 10000)",2.9,141,135,35.3611,-119.0361,0,"UTM:(11S 031 391 10000)",""
"UTM:(11S 031 392 10000)",2.5,16,132,35.4513,-119.0384,0,"UTM:(11S 031 392 10000)",""
"UTM:(11S 031 393 10000)",3.1,1,130,35.5414,-119.0407,0,"UTM:(11S 031 393 10000)",""
"UTM:(11S 031 398 10000)",4.1,2,128,35.9919,-119.0523,0,"UTM:(11S 031 398 10000)",""
"UTM:(11S 031 399 10000)",3.0,58,130,36.0820,-119.0546,0,"UTM:(11S 031 399 10000)",""
"UTM:(11S 031 400 10000)",2.4,5,132,36.1721,-119.0570,0,"UTM:(11S 031 400 10000)",""
"UTM:(11S 031 401 10000)",3.4,2,136,36.2622,-119.0593,0,"UTM:(11S 031 401 10000)",""
"UTM:(11S 031 402 10000)",3.1,2,140,36.3523,-119.0617,0,"UTM:(11S 031 402 10000)",""
"UTM:(11S 031 418 10000)",2.7,1,254,37.7936,-119.1011,0,"UTM:(11S 031 418 10000)",""
"UTM:(11S 031 420 10000)",2.2,1,271,37.9737,-119.1062,0,"UTM:(11S 031 420 10000)",""
"UTM:(11S 032 378 10000)",2.0,16,225,34.1913,-118.8991,0,"UTM:(11S 032 378 10000)",""
"UTM:(11S 032 379 10000)",2.2,9,217,34.2814,-118.9012,0,"UTM:(11S 032 379 10000)",""
"UTM:(11S 032 380 10000)",2.2,13,209,34.3716,-118.9032,0,"UTM:(11S 032 380 10000)",""
"UTM:(11S 032 385 10000)",3.7,3,175,34.8222,-118.9135,0,"UTM:(11S 032 385 10000)",""
"UTM:(11S 032 390 10000)",3.0,2,148,35.2729,-118.9240,0,"UTM:(11S 032 390 10000)",""
"UTM:(11S 032 391 10000)",2.4,7,145,35.3629,-118.9262,0,"UTM:(11S 032 391 10000)",""
"UTM:(11S 032 398 10000)",3.4,1,138,35.9938,-118.9414,0,"UTM:(11S 032 398 10000)",""
"UTM:(11S 032 399 10000)",3.3,4,139,36.0838,-118.9436,0,"UTM:(11S 032 399 10000)",""
"UTM:(11S 032 403 10000)",2.0,1,153,36.4442,-118.9526,0,"UTM:(11S 032 403 10000)",""
"UTM:(11S 032 416 10000)",2.3,3,242,37.6154,-118.9828,0,"UTM:(11S 032 416 10000)",""
"UTM:(11S 033 376 10000)",2.2,1,247,34.0127,-118.7869,0,"UTM:(11S 033 376 10000)",""
"UTM:(11S 033 377 10000)",2.4,2,239,34.1028,-118.7887,0,"UTM:(11S 033 377 10000)",""
"UTM:(11S 033 378 10000)",2.0,13,231,34.1929,-118.7906,0,"UTM:(11S 033 378 10000)",""
"UTM:(11S 033 379 10000)",2.0,20,224,34.2831,-118.7926,0,"UTM:(11S 033 379 10000)",""
"UTM:(11S 033 389 10000)",3.1,1,162,35.1844,-118.8121,0,"UTM:(11S 033 389 10000)",""
"UTM:(11S 033 399 10000)",3.0,3,149,36.0856,-118.8326,0,"UTM:(11S 033 399 10000)",""
"UTM:(11S 033 400 10000)",3.8,1,152,36.1757,-118.8347,0,"UTM:(11S 033 400 10000)",""
"UTM:(11S 033 401 10000)",2.7,1,155,36.2658,-118.8368,0,"UTM:(11S 033 401 10000)",""
"UTM:(11S 033 403 10000)",2.7,2,162,36.4460,-118.8410,0,"UTM:(11S 033 403 10000)",""
"UTM:(11S 034 376 10000)",1.0,1,253,34.0142,-118.6786,0,"UTM:(11S 034 376 10000)",""
"UTM:(11S 034 378 10000)",2.0,6,238,34.1945,-118.6822,0,"UTM:(11S 034 378 10000)",""
"UTM:(11S 034 379 10000)",2.0,9,230,34.2846,-118.6840,0,"UTM:(11S 034 379 10000)",""
"UTM:(11S 034 381 10000)",3.1,1,216,34.4649,-118.6876,0,"UTM:(11S 034 381 10000)",""
"UTM:(11S 034 401 10000)",2.7,1,164,36.2675,-118.7255,0,"UTM:(11S 034 401 10000)",""
"UTM:(11S 035 378 10000)",2.4,87,244,34.1959,-118.5737,0,"UTM:(11S 035 378 10000)",""
"UTM:(11S 035 379 10000)",2.0,3,237,34.2861,-118.5754,0,"UTM:(11S 035 379 10000)",""
"UTM:(11S 035 380 10000)",2.4,26,230,34.3762,-118.5770,0,"UTM:(11S 035 380 10000)",""
"UTM:(11S 035 381 10000)",2.6,12,223,34.4663,-118.5787,0,"UTM:(11S 035 381 10000)",""
"UTM:(11S 035 388 10000)",2.7,1,184,35.0974,-118.5908,0,"UTM:(11S 035 388 10000)",""
"UTM:(11S 035 389 10000)",2.0,1,180,35.1875,-118.5926,0,"UTM:(11S 035 389 10000)",""
"UTM:(11S 035 400 10000)",2.2,1,171,36.1789,-118.6123,0,"UTM:(11S 035 400 10000)",""
"UTM:(11S 036 375 10000)",2.2,1,273,33.9268,-118.4605,0,"UTM:(11S 036 375 10000)",""
"UTM:(11S 036 376 10000)",2.0,87,266,34.0170,-118.4621,0,"UTM:(11S 036 376 10000)",""
"UTM:(11S 036 377 10000)",2.3,23,258,34.1071,-118.4636,0,"UTM:(11S 036 377 10000)",""
"UTM:(11S 036 378 10000)",2.5,53,251,34.1972,-118.4651,0,"UTM:(11S 036 378 10000)",""
"UTM:(11S 036 379 10000)",2.0,5,244,34.2874,-118.4668,0,"UTM:(11S 036 379 10000)",""
"UTM:(11S 036 380 10000)",2.0,3,237,34.3775,-118.4683,0,"UTM:(11S 036 380 10000)",""
"UTM:(11S 036 383 10000)",2.0,1,218,34.6480,-118.4731,0,"UTM:(11S 036 383 10000)",""
"UTM:(11S 036 388 10000)",2.2,7,193,35.0987,-118.4811,0,"UTM:(11S 036 388 10000)",""
"UTM:(11S 036 389 10000)",1.0,1,189,35.1889,-118.4828,0,"UTM:(11S 036 389 10000)",""
"UTM:(11S 036 393 10000)",2.0,3,179,35.5495,-118.4894,0,"UTM:(11S 036 393 10000)",""
"UTM:(11S 036 394 10000)",2.2,2,177,35.6395,-118.4911,0,"UTM:(11S 036 394 10000)",""
"UTM:(11S 036 395 10000)",2.0,2,176,35.7297,-118.4927,0,"UTM:(11S 036 395 10000)",""
"UTM:(11S 037 373 10000)",1.0,1,295,33.7477,-118.3495,0,"UTM:(11S 037 373 10000)",""
"UTM:(11S 037 374 10000)",2.0,10,287,33.8379,-118.3510,0,"UTM:(11S 037 374 10000)",""
"UTM:(11S 037 375 10000)",2.1,36,280,33.9280,-118.3524,0,"UTM:(11S 037 375 10000)",""
"UTM:(11S 037 376 10000)",2.6,37,273,34.0182,-118.3538,0,"UTM:(11S 037 376 10000)",""
"UTM:(11S 037 377 10000)",2.4,66,265,34.1084,-118.3552,0,"UTM:(11S 037 377 10000)",""
"UTM:(11S 037 378 10000)",2.1,28,258,34.1985,-118.3567,0,"UTM:(11S 037 378 10000)",""
"UTM:(11S 037 379 10000)",2.0,2,251,34.2887,-118.3581,0,"UTM:(11S 037 379 10000)",""
"UTM:(11S 037 381 10000)",1.0,1,239,34.4690,-118.3610,0,"UTM:(11S 037 381 10000)",""
"UTM:(11S 037 388 10000)",2.7,1,202,35.1000,-118.3714,0,"UTM:(11S 037 388 10000)",""
"UTM:(11S 037 390 10000)",2.7,1,195,35.2803,-118.3745,0,"UTM:(11S 037 390 10000)",""
"UTM:(11S 037 395 10000)",2.8,2,186,35.7310,-118.3822,0,"UTM:(11S 037 395 10000)",""
"UTM:(11S 037 412 10000)",2.0,1,246,37.2631,-118.4096,0,"UTM:(11S 037 412 10000)",""
"UTM:(11S 037 413 10000)",2.1,12,252,37.3533,-118.4114,0,"UTM:(11S 037 413 10000)",""
"UTM:(11S 038 373 10000)",2.0,11,302,33.7489,-118.2416,0,"UTM:(11S 038 373 10000)",""
"UTM:(11S 038 374 10000)",2.0,5,294,33.8390,-118.2429,0,"UTM:(11S 038 374 10000)",""
"UTM:(11S 038 375 10000)",2.0,3,287,33.9291,-118.2442,0,"UTM:(11S 038 375 10000)",""
"UTM:(11S 038 376 10000)",2.0,46,279,34.0194,-118.2455,0,"UTM:(11S 038 376 10000)",""
"UTM:(11S 038 377 10000)",2.2,16,272,34.1095,-118.2468,0,"UTM:(11S 038 377 10000)",""
"UTM:(11S 038 378 10000)",2.0,8,266,34.1997,-118.2481,0,"UTM:(11S 038 378 10000)",""
"UTM:(11S 038 379 10000)",1.0,1,259,34.2899,-118.2494,0,"UTM:(11S 038 379 10000)",""
"UTM:(11S 038 383 10000)",1.0,1,235,34.6504,-118.2549,0,"UTM:(11S 038 383 10000)",""
"UTM:(11S 038 385 10000)",2.7,1,224,34.8307,-118.2576,0,"UTM:(11S 038 385 10000)",""
"UTM:(11S 038 394 10000)",2.1,1,197,35.6422,-118.2702,0,"UTM:(11S 038 394 10000)",""
"UTM:(11S 038 411 10000)",2.0,2,247,37.1744,-118.2953,0,"UTM:(11S 038 411 10000)",""
"UTM:(11S 038 413 10000)",2.7,1,260,37.3546,-118.2985,0,"UTM:(11S 038 413 10000)",""
"UTM:(11S 039 373 10000)",2.4,4,308,33.7499,-118.1336,0,"UTM:(11S 039 373 10000)",""
