# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 046 382 10000)",4.7,4,114,34.5662,-117.3815,0,"UTM:(11S 046 382 10000)",""
"UTM:(11S 046 395 10000)",5.3,1,199,35.7383,-117.3870,0,"UTM:(11S 046 395 10000)",""
"UTM:(11S 046 396 10000)",3.4,1,208,35.8285,-117.3875,0,"UTM:(11S 046 396 10000)",""
"UTM:(11S 047 361 10000)",3.0,2,208,32.6724,-117.2666,0,"UTM:(11S 047 361 10000)",""
"UTM:(11S 047 362 10000)",4.0,18,200,32.7626,-117.2669,0,"UTM:(11S 047 362 10000)",""
"UTM:(11S 047 363 10000)",3.9,24,192,32.8528,-117.2672,0,"UTM:(11S 047 363 10000)",""
"UTM:(11S 047 364 10000)",4.5,10,184,32.9430,-117.2674,0,"UTM:(11S 047 364 10000)",""
"UTM:(11S 047 365 10000)",3.7,19,176,33.0332,-117.2677,0,"UTM:(11S 047 365 10000)",""
"UTM:(11S 047 366 10000)",4.5,8,169,33.1234,-117.2679,0,"UTM:(11S 047 366 10000)",""
"UTM:(11S 047 367 10000)",4.9,22,162,33.2136,-117.2682,0,"UTM:(11S 047 367 10000)",""
"UTM:(11S 047 368 10000)",3.9,2,155,33.3038,-117.2685,0,"UTM:(11S 047 368 10000)",""
"UTM:(11S 047 369 10000)",4.3,2,149,33.3940,-117.2688,0,"UTM:(11S 047 369 10000)",""
"UTM:(11S 047 371 10000)",5.1,6,138,33.5744,-117.2694,0,"UTM:(11S 047 371 10000)",""
"UTM:(11S 047 372 10000)",3.8,4,133,33.6646,-117.2696,0,"UTM:(11S 047 372 10000)",""
"UTM:(11S 047 373 10000)",5.5,3,128,33.7548,-117.2699,0,"UTM:(11S 047 373 10000)",""
"UTM:(11S 047 374 10000)",5.0,8,125,33.8449,-117.2702,0,"UTM:(11S 047 374 10000)",""
"UTM:(11S 047 375 10000)",5.3,22,122,33.9352,-117.2704,0,"UTM:(11S 047 375 10000)",""
"UTM:(11S 047 376 10000)",5.5,14,119,34.0254,-117.2708,0,"UTM:(11S 047 376 10000)",""
"UTM:(11S 047 377 10000)",5.8,15,118,34.1155,-117.2711,0,"UTM:(11S 047 377 10000)",""
"UTM:(11S 047 378 10000)",5.0,13,117,34.2057,-117.2714,0,"UTM:(11S 047 378 10000)",""
"UTM:(11S 047 380 10000)",5.5,5,119,34.3861,-117.2720,0,"UTM:(11S 047 380 10000)",""
"UTM:(11S 047 381 10000)",5.4,6,121,34.4763,-117.2722,0,"UTM:(11S 047 381 10000)",""
"UTM:(11S 047 382 10000)",3.4,2,123,34.5665,-117.2725,0,"UTM:(11S 047 382 10000)",""
"UTM:(11S 048 359 10000)",3.8,1,230,32.4922,-117.1596,0,"UTM:(11S 048 359 10000)",""
"UTM:(11S 048 360 10000)",3.8,3,222,32.5823,-117.1598,0,"UTM:(11S 048 360 10000)",""
"UTM:(11S 048 361 10000)",4.5,7,214,32.6726,-117.1600,0,"UTM:(11S 048 361 10000)",""
"UTM:(11S 048 362 10000)",3.9,32,206,32.7627,-117.1601,0,"UTM:(11S 048 362 10000)",""
"UTM:(11S 048 363 10000)",4.2,25,198,32.8529,-117.1602,0,"UTM:(11S 048 363 10000)",""
"UTM:(11S 048 364 10000)",4.5,26,190,32.9432,-117.1604,0,"UTM:(11S 048 364 10000)",""
"UTM:(11S 048 365 10000)",3.4,1,183,33.0333,-117.1606,0,"UTM:(11S 048 365 10000)",""
"UTM:(11S 048 366 10000)",4.4,8,176,33.1236,-117.1608,0,"UTM:(11S 048 366 10000)",""
"UTM:(11S 048 367 10000)",4.4,4,169,33.2138,-117.1609,0,"UTM:(11S 048 367 10000)",""
"UTM:(11S 048 370 10000)",4.1,5,151,33.4843,-117.1615,0,"UTM:(11S 048 370 10000)",""
"UTM:(11S 048 371 10000)",5.1,8,146,33.5746,-117.1616,0,"UTM:(11S 048 371 10000)",""
"UTM:(11S 048 372 10000)",3.4,3,141,33.6647,-117.1617,0,"UTM:(11S 048 372 10000)",""
"UTM:(11S 048 373 10000)",3.8,5,137,33.7550,-117.1619,0,"UTM:(11S 048 373 10000)",""
"UTM:(11S 048 374 10000)",5.4,4,134,33.8452,-117.1621,0,"UTM:(11S 048 374 10000)",""
"UTM:(11S 048 375 10000)",5.6,6,131,33.9353,-117.1623,0,"UTM:(11S 048 375 10000)",""
"UTM:(11S 048 376 10000)",5.2,20,129,34.0256,-117.1625,0,"UTM:(11S 048 376 10000)",""
"UTM:(11S 048 377 10000)",5.4,15,128,34.1157,-117.1627,0,"UTM:(11S 048 377 10000)",""
"UTM:(11S 048 378 10000)",5.4,2,127,34.2059,-117.1628,0,"UTM:(11S 048 378 10000)",""
"UTM:(11S 048 380 10000)",4.1,1,129,34.3862,-117.1631,0,"UTM:(11S 048 380 10000)",""
"UTM:(11S 048 381 10000)",5.5,3,130,34.4764,-117.1633,0,"UTM:(11S 048 381 10000)",""
"UTM:(11S 048 385 10000)",2.2,1,144,34.8372,-117.1640,0,"UTM:(11S 048 385 10000)",""
"UTM:(11S 049 360 10000)",4.1,13,228,32.5825,-117.0532,0,"UTM:(11S 049 360 10000)",""
"UTM:(11S 049 361 10000)",4.7,10,220,32.6726,-117.0533,0,"UTM:(11S 049 361 10000)",""
"UTM:(11S 049 362 10000)",4.3,28,212,32.7629,-117.0533,0,"UTM:(11S 049 362 10000)",""
"UTM:(11S 049 363 10000)",4.4,14,205,32.8530,-117.0534,0,"UTM:(11S 049 363 10000)",""
"UTM:(11S 049 364 10000)",4.1,21,197,32.9432,-117.0534,0,"UTM:(11S 049 364 10000)",""
"UTM:(11S 049 365 10000)",3.9,14,190,33.0335,-117.0535,0,"UTM:(11S 049 365 10000)",""
"UTM:(11S 049 366 10000)",4.7,5,183,33.1236,-117.0536,0,"UTM:(11S 049 366 10000)",""
"UTM:(11S 049 367 10000)",3.7,4,177,33.2139,-117.0537,0,"UTM:(11S 049 367 10000)",""
"UTM:(11S 049 370 10000)",5.4,2,160,33.4845,-117.0538,0,"UTM:(11S 049 370 10000)",""
"UTM:(11S 049 372 10000)",5.8,1,150,33.6649,-117.0539,0,"UTM:(11S 049 372 10000)",""
"UTM:(11S 049 373 10000)",6.4,3,147,33.7550,-117.0540,0,"UTM:(11S 049 373 10000)",""
"UTM:(11S 049 376 10000)",4.7,8,139,34.0256,-117.0541,0,"UTM:(11S 049 376 10000)",""
"UTM:(11S 049 378 10000)",5.4,1,137,34.2060,-117.0542,0,"UTM:(11S 049 378 10000)",""
"UTM:(11S 049 386 10000)",3.1,1,158,34.9275,-117.0547,0,"UTM:(11S 049 386 10000)",""
"UTM:(11S 050 361 10000)",2.1,1,226,32.6727,-116.9467,0,"UTM:(11S 050 361 10000)",""
"UTM:(11S 050 362 10000)",5.1,7,219,32.7629,-116.9466,0,"UTM:(11S 050 362 10000)",""
"UTM:(11S 050 363 10000)",5.1,11,211,32.8530,-116.9466,0,"UTM:(11S 050 363 10000)",""
"UTM:(11S 050 365 10000)",3.3,1,197,33.0335,-116.9464,0,"UTM:(11S 050 365 10000)",""
"UTM:(11S 050 371 10000)",3.3,3,164,33.5747,-116.9461,0,"UTM:(11S 050 371 10000)",""
"UTM:(11S 050 373 10000)",6.4,12,156,33.7550,-116.9460,0,"UTM:(11S 050 373 10000)",""
"UTM:(11S 050 375 10000)",6.7,6,151,33.9355,-116.9459,0,"UTM:(11S 050 375 10000)",""
"UTM:(11S 050 377 10000)",4.6,2,148,34.1158,-116.9458,0,"UTM:(11S 050 377 10000)",""
"UTM:(11S 050 378 10000)",4.1,1,147,34.2060,-116.9457,0,"UTM:(11S 050 378 10000)",""
"UTM:(11S 051 361 10000)",2.7,1,233,32.6726,-116.8400,0,"UTM:(11S 051 361 10000)",""
"UTM:(11S 051 362 10000)",2.0,1,225,32.7627,-116.8398,0,"UTM:(11S 051 362 10000)",""
"UTM:(11S 051 363 10000)",4.3,2,218,32.8529,-116.8397,0,"UTM:(11S 051 363 10000)",""
"UTM:(11S 051 365 10000)",5.0,5,205,33.0333,-116.8393,0,"UTM:(11S 051 365 10000)",""
"UTM:(11S 051 378 10000)",3.4,1,157,34.2059,-116.8371,0,"UTM:(11S 051 378 10000)",""
"UTM:(11S 051 379 10000)",5.0,1,157,34.2961,-116.8370,0,"UTM:(11S 051 379 10000)",""
"UTM:(11S 051 381 10000)",2.7,1,160,34.4764,-116.8366,0,"UTM:(11S 051 381 10000)",""
"UTM:(11S 052 363 10000)",3.8,2,226,32.8528,-116.7328,0,"UTM:(11S 052 363 10000)",""
"UTM:(11S 052 365 10000)",3.5,4,213,33.0332,-116.7322,0,"UTM:(11S 052 365 10000)",""
"UTM:(11S 052 373 10000)",5.2,1,175,33.7548,-116.7301,0,"UTM:(11S 052 373 10000)",""
"UTM:(11S 054 374 10000)",4.1,4,192,33.8443,-116.5136,0,"UTM:(11S 054 374 10000)",""
"UTM:(11S 054 375 10000)",3.6,2,190,33.9345,-116.5130,0,"UTM:(11S 054 375 10000)",""
"UTM:(11S 054 377 10000)",1.0,1,187,34.1149,-116.5121,0,"UTM:(11S 054 377 10000)",""
"UTM:(11S 055 364 10000)",4.9,1,243,32.9419,-116.4116,0,"UTM:(11S 055 364 10000)",""
"UTM:(11S 055 367 10000)",3.8,2,226,33.2125,-116.4098,0,"UTM:(11S 055 367 10000)",""
"UTM:(11S 055 372 10000)",5.0,1,206,33.6634,-116.4068,0,"UTM:(11S 055 372 10000)",""
"UTM:(11S 055 373 10000)",5.2,7,204,33.7536,-116.4061,0,"UTM:(11S 055 373 10000)",""
"UTM:(11S 055 379 10000)",3.8,1,197,34.2947,-116.4023,0,"UTM:(11S 055 379 10000)",""
"UTM:(11S 056 372 10000)",3.8,1,216,33.6629,-116.2989,0,"UTM:(11S 056 372 10000)",""
"UTM:(11S 056 373 10000)",5.2,5,213,33.7531,-116.2981,0,"UTM:(11S 056 373 10000)",""
"UTM:(11S 057 372 10000)",5.3,2,225,33.6623,-116.1911,0,"UTM:(11S 057 372 10000)",""
"UTM:(11S 058 377 10000)",3.6,2,227,34.1123,-116.0783,0,"UTM:(11S 058 377 10000)",""
"UTM:(11S 059 369 10000)",4.6,1,254,33.3901,-115.9785,0,"UTM:(11S 059 369 10000)",""
"UTM:(11S 063 362 10000)",2.8,2,320,32.7546,-115.5589,0,"UTM:(11S 063 362 10000)",""
"UTM:(11S 063 363 10000)",2.0,1,316,32.8448,-115.5574,0,"UTM:(11S 063 363 10000)",""
"UTM:(11S 063 364 10000)",2.7,3,311,32.9350,-115.5559,0,"UTM:(11S 063 364 10000)",""
"UTM:(11S 063 368 10000)",4.3,1,295,33.2956,-115.5500,0,"UTM:(11S 063 368 10000)",""
"UTM:(11S 064 361 10000)",2.5,1,334,32.6632,-115.4537,0,"UTM:(11S 064 361 10000)",""
"UTM:(11S 065 400 10000)",3.1,1,368,36.1774,-115.2764,0,"UTM:(11S 065 400 10000)",""
"UTM:(11S 066 399 10000)",3.8,12,371,36.0856,-115.1673,0,"UTM:(11S 066 399 10000)",""
"UTM:(11S 066 400 10000)",4.1,7,376,36.1757,-115.1653,0,"UTM:(11S 066 400 10000)",""
"UTM:(11S 067 399 10000)",4.5,3,379,36.0838,-115.0563,0,"UTM:(11S 067 399 10000)",""
"UTM:(11S 071 385 10000)",4.3,1,363,34.8146,-114.6494,0,"UTM:(11S 071 385 10000)",""
"UTM:(11S 071 388 10000)",3.8,2,370,35.0849,-114.6416,0,"UTM:(11S 071 388 10000)",""
"UTM:(11S 072 372 10000)",3.8,1,372,33.6411,-114.5739,0,"UTM:(11S 072 372 10000)",""
"UTM:(11S 074 382 10000)",2.7,1,388,34.5375,-114.3304,0,"UTM:(11S 074 382 10000)",""
"UTM:(11S 095 373 10000)",3.1,1,598,33.6576,-112.0949,0,"UTM:(11S 095 373 10000)",""
"UTM:(11S 096 371 10000)",2.0,1,610,33.4736,-111.9978,0,"UTM:(11S 096 371 10000)",""
"UTM:(11S 097 370 10000)",2.0,1,622,33.3793,-111.8959,0,"UTM:(11S 097 370 10000)",""
"UTM:(11S 097 372 10000)",3.1,1,619,33.5590,-111.8853,0,"UTM:(11S 097 372 10000)",""
"UTM:(11S 240 432 10000)",6.7,15,2093,37.0955,-95.6868,0,"UTM:(11S 240 432 10000)",""
