# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 038 378 10000)",3.8,115,189,34.1997,-118.2481,0,"UTM:(11S 038 378 10000)",""
"UTM:(11S 038 379 10000)",3.3,32,187,34.2899,-118.2494,0,"UTM:(11S 038 379 10000)",""
"UTM:(11S 038 381 10000)",3.2,4,185,34.4702,-118.2522,0,"UTM:(11S 038 381 10000)",""
"UTM:(11S 038 382 10000)",5.0,1,184,34.5603,-118.2535,0,"UTM:(11S 038 382 10000)",""
"UTM:(11S 038 383 10000)",3.9,42,184,34.6504,-118.2549,0,"UTM:(11S 038 383 10000)",""
"UTM:(11S 038 384 10000)",3.6,2,185,34.7407,-118.2562,0,"UTM:(11S 038 384 10000)",""
"UTM:(11S 038 385 10000)",4.8,10,186,34.8307,-118.2576,0,"UTM:(11S 038 385 10000)",""
"UTM:(11S 038 386 10000)",4.8,3,188,34.9210,-118.2589,0,"UTM:(11S 038 386 10000)",""
"UTM:(11S 038 394 10000)",4.7,4,218,35.6422,-118.2702,0,"UTM:(11S 038 394 10000)",""
"UTM:(11S 038 411 10000)",2.0,1,341,37.1744,-118.2953,0,"UTM:(11S 038 411 10000)",""
"UTM:(11S 039 373 10000)",4.3,153,198,33.7499,-118.1336,0,"UTM:(11S 039 373 10000)",""
"UTM:(11S 039 374 10000)",3.9,219,193,33.8400,-118.1349,0,"UTM:(11S 039 374 10000)",""
"UTM:(11S 039 375 10000)",4.1,77,189,33.9302,-118.1360,0,"UTM:(11S 039 375 10000)",""
"UTM:(11S 039 376 10000)",3.7,50,185,34.0204,-118.1372,0,"UTM:(11S 039 376 10000)",""
"UTM:(11S 039 377 10000)",3.8,214,182,34.1106,-118.1384,0,"UTM:(11S 039 377 10000)",""
"UTM:(11S 039 378 10000)",3.6,122,180,34.2007,-118.1396,0,"UTM:(11S 039 378 10000)",""
"UTM:(11S 039 381 10000)",4.4,10,175,34.4712,-118.1433,0,"UTM:(11S 039 381 10000)",""
"UTM:(11S 039 382 10000)",3.7,38,174,34.5614,-118.1446,0,"UTM:(11S 039 382 10000)",""
"UTM:(11S 039 383 10000)",4.2,107,174,34.6516,-118.1458,0,"UTM:(11S 039 383 10000)",""
"UTM:(11S 039 384 10000)",4.4,32,175,34.7417,-118.1470,0,"UTM:(11S 039 384 10000)",""
"UTM:(11S 039 385 10000)",3.9,33,176,34.8319,-118.1482,0,"UTM:(11S 039 385 10000)",""
"UTM:(11S 039 386 10000)",5.2,3,178,34.9220,-118.1495,0,"UTM:(11S 039 386 10000)",""
"UTM:(11S 039 387 10000)",4.0,9,180,35.0122,-118.1507,0,"UTM:(11S 039 387 10000)",""
"UTM:(11S 040 372 10000)",3.9,71,194,33.6607,-118.0246,0,"UTM:(11S 040 372 10000)",""
"UTM:(11S 040 373 10000)",4.0,211,189,33.7508,-118.0256,0,"UTM:(11S 040 373 10000)",""
"UTM:(11S 040 374 10000)",4.1,182,184,33.8409,-118.0268,0,"UTM:(11S 040 374 10000)",""
"UTM:(11S 040 375 10000)",4.3,114,180,33.9312,-118.0279,0,"UTM:(11S 040 375 10000)",""
"UTM:(11S 040 376 10000)",3.8,47,176,34.0213,-118.0289,0,"UTM:(11S 040 376 10000)",""
"UTM:(11S 040 377 10000)",3.7,149,173,34.1115,-118.0300,0,"UTM:(11S 040 377 10000)",""
"UTM:(11S 040 378 10000)",3.4,35,170,34.2017,-118.0311,0,"UTM:(11S 040 378 10000)",""
"UTM:(11S 040 382 10000)",4.2,58,164,34.5624,-118.0356,0,"UTM:(11S 040 382 10000)",""
"UTM:(11S 040 383 10000)",4.6,15,165,34.6525,-118.0367,0,"UTM:(11S 040 383 10000)",""
"UTM:(11S 040 384 10000)",3.1,1,165,34.7426,-118.0378,0,"UTM:(11S 040 384 10000)",""
"UTM:(11S 040 388 10000)",4.6,4,174,35.1033,-118.0423,0,"UTM:(11S 040 388 10000)",""
"UTM:(11S 040 389 10000)",3.4,1,177,35.1934,-118.0435,0,"UTM:(11S 040 389 10000)",""
"UTM:(11S 040 401 10000)",2.8,2,249,36.2752,-118.0577,0,"UTM:(11S 040 401 10000)",""
"UTM:(11S 040 405 10000)",3.5,5,280,36.6358,-118.0626,0,"UTM:(11S 040 405 10000)",""
"UTM:(11S 041 371 10000)",3.8,27,192,33.5713,-117.9158,0,"UTM:(11S 041 371 10000)",""
"UTM:(11S 041 372 10000)",4.0,248,186,33.6615,-117.9168,0,"UTM:(11S 041 372 10000)",""
"UTM:(11S 041 373 10000)",4.3,132,181,33.7516,-117.9177,0,"UTM:(11S 041 373 10000)",""
"UTM:(11S 041 374 10000)",4.3,161,176,33.8418,-117.9186,0,"UTM:(11S 041 374 10000)",""
"UTM:(11S 041 375 10000)",4.2,102,171,33.9320,-117.9196,0,"UTM:(11S 041 375 10000)",""
"UTM:(11S 041 376 10000)",4.2,69,167,34.0222,-117.9206,0,"UTM:(11S 041 376 10000)",""
"UTM:(11S 041 377 10000)",3.9,102,164,34.1124,-117.9216,0,"UTM:(11S 041 377 10000)",""
"UTM:(11S 041 379 10000)",3.8,1,158,34.2927,-117.9236,0,"UTM:(11S 041 379 10000)",""
"UTM:(11S 041 381 10000)",4.9,4,155,34.4731,-117.9256,0,"UTM:(11S 041 381 10000)",""
"UTM:(11S 041 382 10000)",4.7,17,155,34.5632,-117.9266,0,"UTM:(11S 041 382 10000)",""
"UTM:(11S 041 384 10000)",3.4,2,155,34.7436,-117.9286,0,"UTM:(11S 041 384 10000)",""
"UTM:(11S 041 386 10000)",4.0,25,159,34.9239,-117.9306,0,"UTM:(11S 041 386 10000)",""
"UTM:(11S 041 388 10000)",4.0,36,165,35.1042,-117.9326,0,"UTM:(11S 041 388 10000)",""
"UTM:(11S 041 390 10000)",3.8,1,172,35.2845,-117.9347,0,"UTM:(11S 041 390 10000)",""
"UTM:(11S 041 395 10000)",4.1,1,200,35.7353,-117.9399,0,"UTM:(11S 041 395 10000)",""
"UTM:(11S 042 370 10000)",4.1,2,190,33.4818,-117.8072,0,"UTM:(11S 042 370 10000)",""
"UTM:(11S 042 371 10000)",3.8,36,184,33.5721,-117.8081,0,"UTM:(11S 042 371 10000)",""
"UTM:(11S 042 372 10000)",3.9,140,178,33.6623,-117.8089,0,"UTM:(11S 042 372 10000)",""
"UTM:(11S 042 373 10000)",4.0,174,172,33.7524,-117.8098,0,"UTM:(11S 042 373 10000)",""
"UTM:(11S 042 374 10000)",4.0,140,167,33.8426,-117.8106,0,"UTM:(11S 042 374 10000)",""
"UTM:(11S 042 375 10000)",4.1,49,162,33.9327,-117.8115,0,"UTM:(11S 042 375 10000)",""
"UTM:(11S 042 376 10000)",3.9,70,158,34.0229,-117.8123,0,"UTM:(11S 042 376 10000)",""
"UTM:(11S 042 377 10000)",3.9,126,154,34.1132,-117.8132,0,"UTM:(11S 042 377 10000)",""
"UTM:(11S 042 381 10000)",3.3,3,145,34.4738,-117.8167,0,"UTM:(11S 042 381 10000)",""
"UTM:(11S 042 382 10000)",3.7,6,145,34.5640,-117.8175,0,"UTM:(11S 042 382 10000)",""
"UTM:(11S 042 383 10000)",4.6,18,145,34.6542,-117.8185,0,"UTM:(11S 042 383 10000)",""
"UTM:(11S 042 384 10000)",5.4,2,146,34.7443,-117.8193,0,"UTM:(11S 042 384 10000)",""
"UTM:(11S 042 387 10000)",4.8,9,152,35.0148,-117.8221,0,"UTM:(11S 042 387 10000)",""
"UTM:(11S 042 388 10000)",4.8,1,155,35.1051,-117.8229,0,"UTM:(11S 042 388 10000)",""
"UTM:(11S 042 394 10000)",4.0,13,186,35.6459,-117.8285,0,"UTM:(11S 042 394 10000)",""
"UTM:(11S 042 395 10000)",3.4,1,192,35.7361,-117.8294,0,"UTM:(11S 042 395 10000)",""
"UTM:(11S 043 370 10000)",4.1,112,183,33.4825,-117.6996,0,"UTM:(11S 043 370 10000)",""
"UTM:(11S 043 371 10000)",4.2,238,176,33.5727,-117.7003,0,"UTM:(11S 043 371 10000)",""
"UTM:(11S 043 372 10000)",4.1,122,170,33.6629,-117.7010,0,"UTM:(11S 043 372 10000)",""
"UTM:(11S 043 373 10000)",4.0,4,164,33.7531,-117.7018,0,"UTM:(11S 043 373 10000)",""
"UTM:(11S 043 374 10000)",4.1,22,159,33.8433,-117.7026,0,"UTM:(11S 043 374 10000)",""
"UTM:(11S 043 375 10000)",4.2,32,154,33.9334,-117.7033,0,"UTM:(11S 043 375 10000)",""
"UTM:(11S 043 376 10000)",4.4,75,149,34.0236,-117.7040,0,"UTM:(11S 043 376 10000)",""
"UTM:(11S 043 377 10000)",3.9,123,145,34.1138,-117.7047,0,"UTM:(11S 043 377 10000)",""
"UTM:(11S 043 381 10000)",4.1,2,136,34.4745,-117.7078,0,"UTM:(11S 043 381 10000)",""
"UTM:(11S 043 382 10000)",4.6,1,135,34.5647,-117.7086,0,"UTM:(11S 043 382 10000)",""
"UTM:(11S 043 383 10000)",4.8,1,135,34.6549,-117.7093,0,"UTM:(11S 043 383 10000)",""
"UTM:(11S 043 387 10000)",4.4,7,143,35.0155,-117.7124,0,"UTM:(11S 043 387 10000)",""
"UTM:(11S 043 393 10000)",4.7,12,172,35.5565,-117.7172,0,"UTM:(11S 043 393 10000)",""
"UTM:(11S 043 394 10000)",4.7,120,178,35.6467,-117.7180,0,"UTM:(11S 043 394 10000)",""
"UTM:(11S 044 369 10000)",4.3,35,183,33.3928,-117.5914,0,"UTM:(11S 044 369 10000)",""
"UTM:(11S 044 370 10000)",4.3,42,176,33.4830,-117.5920,0,"UTM:(11S 044 370 10000)",""
"UTM:(11S 044 371 10000)",4.2,51,169,33.5733,-117.5926,0,"UTM:(11S 044 371 10000)",""
"UTM:(11S 044 372 10000)",3.9,87,162,33.6634,-117.5932,0,"UTM:(11S 044 372 10000)",""
"UTM:(11S 044 373 10000)",4.1,6,156,33.7537,-117.5939,0,"UTM:(11S 044 373 10000)",""
"UTM:(11S 044 374 10000)",4.1,63,150,33.8439,-117.5944,0,"UTM:(11S 044 374 10000)",""
"UTM:(11S 044 375 10000)",3.9,28,145,33.9340,-117.5951,0,"UTM:(11S 044 375 10000)",""
"UTM:(11S 044 376 10000)",4.6,34,140,34.0241,-117.5958,0,"UTM:(11S 044 376 10000)",""
"UTM:(11S 044 377 10000)",4.0,135,136,34.1144,-117.5963,0,"UTM:(11S 044 377 10000)",""
"UTM:(11S 044 378 10000)",4.1,3,133,34.2045,-117.5969,0,"UTM:(11S 044 378 10000)",""
"UTM:(11S 044 380 10000)",4.6,32,127,34.3850,-117.5983,0,"UTM:(11S 044 380 10000)",""
"UTM:(11S 044 381 10000)",4.7,7,126,34.4751,-117.5989,0,"UTM:(11S 044 381 10000)",""
"UTM:(11S 044 387 10000)",6.7,4,134,35.0161,-117.6028,0,"UTM:(11S 044 387 10000)",""
"UTM:(11S 044 391 10000)",4.1,1,152,35.3768,-117.6055,0,"UTM:(11S 044 391 10000)",""
"UTM:(11S 044 393 10000)",3.9,4,164,35.5572,-117.6069,0,"UTM:(11S 044 393 10000)",""
"UTM:(11S 044 394 10000)",4.6,28,171,35.6472,-117.6075,0,"UTM:(11S 044 394 10000)",""
"UTM:(11S 045 372 10000)",4.8,1,155,33.6639,-117.4854,0,"UTM:(11S 045 372 10000)",""
"UTM:(11S 045 373 10000)",3.5,8,149,33.7541,-117.4858,0,"UTM:(11S 045 373 10000)",""
"UTM:(11S 045 374 10000)",5.0,12,143,33.8443,-117.4864,0,"UTM:(11S 045 374 10000)",""
"UTM:(11S 045 375 10000)",4.1,65,137,33.9345,-117.4869,0,"UTM:(11S 045 375 10000)",""
"UTM:(11S 045 376 10000)",4.4,37,132,34.0247,-117.4874,0,"UTM:(11S 045 376 10000)",""
"UTM:(11S 045 377 10000)",4.3,56,127,34.1149,-117.4879,0,"UTM:(11S 045 377 10000)",""
"UTM:(11S 045 378 10000)",4.8,7,123,34.2050,-117.4884,0,"UTM:(11S 045 378 10000)",""
"UTM:(11S 045 379 10000)",3.4,1,120,34.2952,-117.4890,0,"UTM:(11S 045 379 10000)",""
"UTM:(11S 045 380 10000)",5.2,6,118,34.3854,-117.4895,0,"UTM:(11S 045 380 10000)",""
"UTM:(11S 045 381 10000)",5.3,14,116,34.4756,-117.4900,0,"UTM:(11S 045 381 10000)",""
"UTM:(11S 045 382 10000)",5.3,7,116,34.5658,-117.4905,0,"UTM:(11S 045 382 10000)",""
"UTM:(11S 046 366 10000)",3.5,16,195,33.1231,-117.3752,0,"UTM:(11S 046 366 10000)",""
"UTM:(11S 046 367 10000)",3.8,44,186,33.2134,-117.3756,0,"UTM:(11S 046 367 10000)",""
"UTM:(11S 046 369 10000)",4.1,1,170,33.3937,-117.3764,0,"UTM:(11S 046 369 10000)",""
"UTM:(11S 046 372 10000)",4.3,39,148,33.6643,-117.3775,0,"UTM:(11S 046 372 10000)",""
"UTM:(11S 046 373 10000)",4.2,8,141,33.7545,-117.3779,0,"UTM:(11S 046 373 10000)",""
"UTM:(11S 046 374 10000)",3.5,16,135,33.8447,-117.3783,0,"UTM:(11S 046 374 10000)",""
"UTM:(11S 046 375 10000)",4.3,108,129,33.9348,-117.3787,0,"UTM:(11S 046 375 10000)",""
"UTM:(11S 046 376 10000)",4.4,38,123,34.0251,-117.3791,0,"UTM:(11S 046 376 10000)",""
"UTM:(11S 046 377 10000)",4.2,90,119,34.1153,-117.3795,0,"UTM:(11S 046 377 10000)",""
"UTM:(11S 046 378 10000)",4.5,28,115,34.2054,-117.3799,0,"UTM:(11S 046 378 10000)",""
"UTM:(11S 046 380 10000)",5.1,31,109,34.3858,-117.3807,0,"UTM:(11S 046 380 10000)",""
"UTM:(11S 046 381 10000)",5.2,106,107,34.4759,-117.3811,0,"UTM:(11S 046 381 10000)",""
"UTM:(11S 046 382 10000)",5.6,30,106,34.5662,-117.3815,0,"UTM:(11S 046 382 10000)",""
"UTM:(11S 046 384 10000)",5.6,18,107,34.7465,-117.3824,0,"UTM:(11S 046 384 10000)",""
"UTM:(11S 046 395 10000)",4.6,3,165,35.7383,-117.3870,0,"UTM:(11S 046 395 10000)",""
"UTM:(11S 046 396 10000)",4.2,5,173,35.8285,-117.3875,0,"UTM:(11S 046 396 10000)",""
"UTM:(11S 047 361 10000)",2.0,3,234,32.6724,-117.2666,0,"UTM:(11S 047 361 10000)",""
"UTM:(11S 047 362 10000)",3.5,73,225,32.7626,-117.2669,0,"UTM:(11S 047 362 10000)",""
"UTM:(11S 047 363 10000)",3.5,55,216,32.8528,-117.2672,0,"UTM:(11S 047 363 10000)",""
"UTM:(11S 047 364 10000)",3.4,40,207,32.9430,-117.2674,0,"UTM:(11S 047 364 10000)",""
"UTM:(11S 047 365 10000)",3.3,71,198,33.0332,-117.2677,0,"UTM:(11S 047 365 10000)",""
"UTM:(11S 047 366 10000)",3.3,71,190,33.1234,-117.2679,0,"UTM:(11S 047 366 10000)",""
"UTM:(11S 047 367 10000)",3.4,111,181,33.2136,-117.2682,0,"UTM:(11S 047 367 10000)",""
"UTM:(11S 047 368 10000)",3.7,12,173,33.3038,-117.2685,0,"UTM:(11S 047 368 10000)",""
"UTM:(11S 047 369 10000)",3.4,11,164,33.3940,-117.2688,0,"UTM:(11S 047 369 10000)",""
"UTM:(11S 047 371 10000)",4.2,30,149,33.5744,-117.2694,0,"UTM:(11S 047 371 10000)",""
"UTM:(11S 047 372 10000)",4.5,31,141,33.6646,-117.2696,0,"UTM:(11S 047 372 10000)",""
"UTM:(11S 047 373 10000)",3.8,10,134,33.7548,-117.2699,0,"UTM:(11S 047 373 10000)",""
"UTM:(11S 047 374 10000)",4.3,22,127,33.8449,-117.2702,0,"UTM:(11S 047 374 10000)",""
"UTM:(11S 047 375 10000)",4.4,120,121,33.9352,-117.2704,0,"UTM:(11S 047 375 10000)",""
"UTM:(11S 047 376 10000)",4.8,76,115,34.0254,-117.2708,0,"UTM:(11S 047 376 10000)",""
"UTM:(11S 047 377 10000)",4.8,94,110,34.1155,-117.2711,0,"UTM:(11S 047 377 10000)",""
"UTM:(11S 047 378 10000)",4.6,60,106,34.2057,-117.2714,0,"UTM:(11S 047 378 10000)",""
"UTM:(11S 047 379 10000)",4.6,5,102,34.2959,-117.2716,0,"UTM:(11S 047 379 10000)",""
"UTM:(11S 047 380 10000)",5.4,68,99,34.3861,-117.2720,0,"UTM:(11S 047 380 10000)",""
"UTM:(11S 047 381 10000)",5.7,104,97,34.4763,-117.2722,0,"UTM:(11S 047 381 10000)",""
"UTM:(11S 047 382 10000)",5.4,36,96,34.5665,-117.2725,0,"UTM:(11S 047 382 10000)",""
"UTM:(11S 047 385 10000)",4.3,1,100,34.8370,-117.2734,0,"UTM:(11S 047 385 10000)",""
"UTM:(11S 048 360 10000)",3.7,13,240,32.5823,-117.1598,0,"UTM:(11S 048 360 10000)",""
"UTM:(11S 048 361 10000)",4.1,33,230,32.6726,-117.1600,0,"UTM:(11S 048 361 10000)",""
"UTM:(11S 048 362 10000)",3.5,187,221,32.7627,-117.1601,0,"UTM:(11S 048 362 10000)",""
"UTM:(11S 048 363 10000)",3.4,72,212,32.8529,-117.1602,0,"UTM:(11S 048 363 10000)",""
"UTM:(11S 048 364 10000)",3.3,119,203,32.9432,-117.1604,0,"UTM:(11S 048 364 10000)",""
"UTM:(11S 048 365 10000)",3.7,9,194,33.0333,-117.1606,0,"UTM:(11S 048 365 10000)",""
"UTM:(11S 048 366 10000)",3.2,35,185,33.1236,-117.1608,0,"UTM:(11S 048 366 10000)",""
"UTM:(11S 048 367 10000)",3.7,24,176,33.2138,-117.1609,0,"UTM:(11S 048 367 10000)",""
"UTM:(11S 048 368 10000)",3.8,8,168,33.3040,-117.1611,0,"UTM:(11S 048 368 10000)",""
"UTM:(11S 048 369 10000)",3.9,8,159,33.3941,-117.1612,0,"UTM:(11S 048 369 10000)",""
"UTM:(11S 048 370 10000)",4.4,58,151,33.4843,-117.1615,0,"UTM:(11S 048 370 10000)",""
"UTM:(11S 048 371 10000)",4.6,130,143,33.5746,-117.1616,0,"UTM:(11S 048 371 10000)",""
"UTM:(11S 048 372 10000)",4.0,31,135,33.6647,-117.1617,0,"UTM:(11S 048 372 10000)",""
"UTM:(11S 048 373 10000)",4.1,23,128,33.7550,-117.1619,0,"UTM:(11S 048 373 10000)",""
"UTM:(11S 048 374 10000)",4.0,13,120,33.8452,-117.1621,0,"UTM:(11S 048 374 10000)",""
"UTM:(11S 048 375 10000)",4.5,28,114,33.9353,-117.1623,0,"UTM:(11S 048 375 10000)",""
"UTM:(11S 048 376 10000)",4.4,117,108,34.0256,-117.1625,0,"UTM:(11S 048 376 10000)",""
"UTM:(11S 048 377 10000)",4.6,68,102,34.1157,-117.1627,0,"UTM:(11S 048 377 10000)",""
"UTM:(11S 048 378 10000)",4.6,15,97,34.2059,-117.1628,0,"UTM:(11S 048 378 10000)",""
"UTM:(11S 048 379 10000)",4.5,16,93,34.2961,-117.1629,0,"UTM:(11S 048 379 10000)",""
"UTM:(11S 048 380 10000)",5.3,3,90,34.3862,-117.1631,0,"UTM:(11S 048 380 10000)",""
"UTM:(11S 048 381 10000)",5.9,59,88,34.4764,-117.1633,0,"UTM:(11S 048 381 10000)",""
"UTM:(11S 048 382 10000)",5.9,26,87,34.5667,-117.1635,0,"UTM:(11S 048 382 10000)",""
"UTM:(11S 048 385 10000)",5.2,9,91,34.8372,-117.1640,0,"UTM:(11S 048 385 10000)",""
"UTM:(11S 048 386 10000)",5.8,4,94,34.9273,-117.1643,0,"UTM:(11S 048 386 10000)",""
"UTM:(11S 049 360 10000)",3.6,40,236,32.5825,-117.0532,0,"UTM:(11S 049 360 10000)",""
"UTM:(11S 049 361 10000)",3.4,43,227,32.6726,-117.0533,0,"UTM:(11S 049 361 10000)",""
"UTM:(11S 049 362 10000)",3.1,96,217,32.7629,-117.0533,0,"UTM:(11S 049 362 10000)",""
"UTM:(11S 049 363 10000)",3.2,40,208,32.8530,-117.0534,0,"UTM:(11S 049 363 10000)",""
"UTM:(11S 049 364 10000)",3.2,104,199,32.9432,-117.0534,0,"UTM:(11S 049 364 10000)",""
"UTM:(11S 049 365 10000)",3.2,61,190,33.0335,-117.0535,0,"UTM:(11S 049 365 10000)",""
"UTM:(11S 049 366 10000)",3.4,64,181,33.1236,-117.0536,0,"UTM:(11S 049 366 10000)",""
"UTM:(11S 049 367 10000)",3.2,14,172,33.2139,-117.0537,0,"UTM:(11S 049 367 10000)",""
"UTM:(11S 049 368 10000)",3.2,6,163,33.3041,-117.0537,0,"UTM:(11S 049 368 10000)",""
"UTM:(11S 049 369 10000)",3.4,1,154,33.3943,-117.0538,0,"UTM:(11S 049 369 10000)",""
"UTM:(11S 049 370 10000)",4.3,58,146,33.4845,-117.0538,0,"UTM:(11S 049 370 10000)",""
"UTM:(11S 049 371 10000)",5.1,3,137,33.5746,-117.0538,0,"UTM:(11S 049 371 10000)",""
"UTM:(11S 049 372 10000)",4.2,3,129,33.6649,-117.0539,0,"UTM:(11S 049 372 10000)",""
"UTM:(11S 049 373 10000)",4.7,26,121,33.7550,-117.0540,0,"UTM:(11S 049 373 10000)",""
"UTM:(11S 049 375 10000)",5.0,1,107,33.9355,-117.0540,0,"UTM:(11S 049 375 10000)",""
"UTM:(11S 049 376 10000)",4.8,96,100,34.0256,-117.0541,0,"UTM:(11S 049 376 10000)",""
"UTM:(11S 049 377 10000)",3.4,1,94,34.1158,-117.0542,0,"UTM:(11S 049 377 10000)",""
"UTM:(11S 049 378 10000)",4.5,5,89,34.2060,-117.0542,0,"UTM:(11S 049 378 10000)",""
"UTM:(11S 049 380 10000)",5.6,1,81,34.3864,-117.0543,0,"UTM:(11S 049 380 10000)",""
"UTM:(11S 049 381 10000)",6.0,1,79,34.4766,-117.0544,0,"UTM:(11S 049 381 10000)",""
"UTM:(11S 049 385 10000)",5.5,35,82,34.8373,-117.0547,0,"UTM:(11S 049 385 10000)",""
"UTM:(11S 049 386 10000)",5.7,56,86,34.9275,-117.0547,0,"UTM:(11S 049 386 10000)",""
"UTM:(11S 050 360 10000)",2.2,1,233,32.5824,-116.9467,0,"UTM:(11S 050 360 10000)",""
"UTM:(11S 050 361 10000)",3.4,17,224,32.6727,-116.9467,0,"UTM:(11S 050 361 10000)",""
"UTM:(11S 050 362 10000)",3.3,51,214,32.7629,-116.9466,0,"UTM:(11S 050 362 10000)",""
"UTM:(11S 050 363 10000)",3.9,58,205,32.8530,-116.9466,0,"UTM:(11S 050 363 10000)",""
"UTM:(11S 050 365 10000)",3.6,4,186,33.0335,-116.9464,0,"UTM:(11S 050 365 10000)",""
"UTM:(11S 050 367 10000)",3.4,4,168,33.2139,-116.9463,0,"UTM:(11S 050 367 10000)",""
"UTM:(11S 050 368 10000)",3.6,5,159,33.3041,-116.9462,0,"UTM:(11S 050 368 10000)",""
"UTM:(11S 050 370 10000)",3.9,1,141,33.4844,-116.9462,0,"UTM:(11S 050 370 10000)",""
"UTM:(11S 050 371 10000)",3.9,4,132,33.5747,-116.9461,0,"UTM:(11S 050 371 10000)",""
"UTM:(11S 050 372 10000)",3.7,3,124,33.6649,-116.9460,0,"UTM:(11S 050 372 10000)",""
"UTM:(11S 050 373 10000)",4.9,124,116,33.7550,-116.9460,0,"UTM:(11S 050 373 10000)",""
"UTM:(11S 050 374 10000)",4.8,8,108,33.8453,-116.9460,0,"UTM:(11S 050 374 10000)",""
"UTM:(11S 050 375 10000)",5.1,38,100,33.9355,-116.9459,0,"UTM:(11S 050 375 10000)",""
"UTM:(11S 050 376 10000)",5.2,8,93,34.0256,-116.9458,0,"UTM:(11S 050 376 10000)",""
"UTM:(11S 050 377 10000)",4.8,10,87,34.1158,-116.9458,0,"UTM:(11S 050 377 10000)",""
"UTM:(11S 050 378 10000)",5.5,16,81,34.2060,-116.9457,0,"UTM:(11S 050 378 10000)",""
"UTM:(11S 050 379 10000)",4.6,1,76,34.2962,-116.9457,0,"UTM:(11S 050 379 10000)",""
"UTM:(11S 050 380 10000)",6.3,5,72,34.3863,-116.9456,0,"UTM:(11S 050 380 10000)",""
"UTM:(11S 050 381 10000)",5.9,7,70,34.4766,-116.9455,0,"UTM:(11S 050 381 10000)",""
"UTM:(11S 050 385 10000)",5.1,8,73,34.8372,-116.9453,0,"UTM:(11S 050 385 10000)",""
"UTM:(11S 050 386 10000)",5.4,3,78,34.9274,-116.9452,0,"UTM:(11S 050 386 10000)",""
"UTM:(11S 051 361 10000)",4.5,2,221,32.6726,-116.8400,0,"UTM:(11S 051 361 10000)",""
"UTM:(11S 051 362 10000)",2.5,4,212,32.7627,-116.8398,0,"UTM:(11S 051 362 10000)",""
"UTM:(11S 051 363 10000)",3.4,10,202,32.8529,-116.8397,0,"UTM:(11S 051 363 10000)",""
"UTM:(11S 051 364 10000)",3.8,1,193,32.9432,-116.8395,0,"UTM:(11S 051 364 10000)",""
"UTM:(11S 051 365 10000)",3.4,31,183,33.0333,-116.8393,0,"UTM:(11S 051 365 10000)",""
"UTM:(11S 051 369 10000)",3.1,1,146,33.3942,-116.8387,0,"UTM:(11S 051 369 10000)",""
"UTM:(11S 051 370 10000)",4.2,6,137,33.4844,-116.8385,0,"UTM:(11S 051 370 10000)",""
"UTM:(11S 051 371 10000)",3.4,3,128,33.5746,-116.8384,0,"UTM:(11S 051 371 10000)",""
"UTM:(11S 051 373 10000)",5.0,9,111,33.7549,-116.8380,0,"UTM:(11S 051 373 10000)",""
"UTM:(11S 051 374 10000)",3.6,2,102,33.8452,-116.8379,0,"UTM:(11S 051 374 10000)",""
"UTM:(11S 051 375 10000)",4.9,12,94,33.9353,-116.8377,0,"UTM:(11S 051 375 10000)",""
"UTM:(11S 051 378 10000)",5.7,26,74,34.2059,-116.8371,0,"UTM:(11S 051 378 10000)",""
"UTM:(11S 051 379 10000)",5.7,34,68,34.2961,-116.8370,0,"UTM:(11S 051 379 10000)",""
"UTM:(11S 051 380 10000)",4.7,2,64,34.3863,-116.8368,0,"UTM:(11S 051 380 10000)",""
"UTM:(11S 051 381 10000)",6.1,1,61,34.4764,-116.8366,0,"UTM:(11S 051 381 10000)",""
"UTM:(11S 051 385 10000)",6.4,3,65,34.8372,-116.8359,0,"UTM:(11S 051 385 10000)",""
"UTM:(11S 051 386 10000)",6.8,7,70,34.9274,-116.8358,0,"UTM:(11S 051 386 10000)",""
"UTM:(11S 051 387 10000)",3.4,1,76,35.0175,-116.8355,0,"UTM:(11S 051 387 10000)",""
"UTM:(11S 052 361 10000)",4.9,2,219,32.6724,-116.7334,0,"UTM:(11S 052 361 10000)",""
"UTM:(11S 052 363 10000)",3.5,7,200,32.8528,-116.7328,0,"UTM:(11S 052 363 10000)",""
"UTM:(11S 052 365 10000)",3.2,5,181,33.0332,-116.7322,0,"UTM:(11S 052 365 10000)",""
"UTM:(11S 052 369 10000)",2.5,1,143,33.3940,-116.7311,0,"UTM:(11S 052 369 10000)",""
"UTM:(11S 052 371 10000)",5.0,5,124,33.5744,-116.7306,0,"UTM:(11S 052 371 10000)",""
"UTM:(11S 052 372 10000)",3.8,1,115,33.6646,-116.7303,0,"UTM:(11S 052 372 10000)",""
"UTM:(11S 052 373 10000)",4.6,8,106,33.7548,-116.7301,0,"UTM:(11S 052 373 10000)",""
"UTM:(11S 052 375 10000)",4.7,4,89,33.9352,-116.7294,0,"UTM:(11S 052 375 10000)",""
"UTM:(11S 052 378 10000)",1.0,1,67,34.2057,-116.7286,0,"UTM:(11S 052 378 10000)",""
"UTM:(11S 052 385 10000)",6.4,4,58,34.8370,-116.7266,0,"UTM:(11S 052 385 10000)",""
"UTM:(11S 052 386 10000)",7.5,2,63,34.9271,-116.7262,0,"UTM:(11S 052 386 10000)",""
