# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 0490 3648 1000)",4.1,2,188,32.9748,-117.1017,0,"UTM:(11S 0490 3648 1000)",""
"UTM:(11S 0490 3651 1000)",2.2,1,189,33.0019,-117.1017,0,"UTM:(11S 0490 3651 1000)",""
"UTM:(11S 0490 3652 1000)",4.1,1,189,33.0109,-117.1018,0,"UTM:(11S 0490 3652 1000)",""
"UTM:(11S 0490 3654 1000)",5.3,4,190,33.0289,-117.1018,0,"UTM:(11S 0490 3654 1000)",""
"UTM:(11S 0490 3659 1000)",3.4,1,193,33.0740,-117.1018,0,"UTM:(11S 0490 3659 1000)",""
"UTM:(11S 0490 3661 1000)",4.4,3,193,33.0921,-117.1018,0,"UTM:(11S 0490 3661 1000)",""
"UTM:(11S 0490 3662 1000)",3.3,4,194,33.1011,-117.1019,0,"UTM:(11S 0490 3662 1000)",""
"UTM:(11S 0490 3663 1000)",4.9,5,194,33.1101,-117.1019,0,"UTM:(11S 0490 3663 1000)",""
"UTM:(11S 0490 3664 1000)",2.2,1,195,33.1192,-117.1019,0,"UTM:(11S 0490 3664 1000)",""
"UTM:(11S 0490 3665 1000)",3.4,2,195,33.1282,-117.1019,0,"UTM:(11S 0490 3665 1000)",""
"UTM:(11S 0490 3666 1000)",2.2,1,196,33.1372,-117.1019,0,"UTM:(11S 0490 3666 1000)",""
"UTM:(11S 0490 3667 1000)",4.0,5,196,33.1462,-117.1019,0,"UTM:(11S 0490 3667 1000)",""
"UTM:(11S 0490 3668 1000)",4.5,4,197,33.1552,-117.1019,0,"UTM:(11S 0490 3668 1000)",""
"UTM:(11S 0490 3669 1000)",4.3,1,197,33.1642,-117.1019,0,"UTM:(11S 0490 3669 1000)",""
"UTM:(11S 0490 3670 1000)",2.7,1,198,33.1733,-117.1019,0,"UTM:(11S 0490 3670 1000)",""
"UTM:(11S 0490 3675 1000)",4.0,5,200,33.2184,-117.1019,0,"UTM:(11S 0490 3675 1000)",""
"UTM:(11S 0490 3683 1000)",4.6,1,205,33.2905,-117.1020,0,"UTM:(11S 0490 3683 1000)",""
"UTM:(11S 0490 3706 1000)",4.1,1,218,33.4980,-117.1023,0,"UTM:(11S 0490 3706 1000)",""
"UTM:(11S 0490 3716 1000)",3.2,3,225,33.5882,-117.1024,0,"UTM:(11S 0490 3716 1000)",""
"UTM:(11S 0490 3717 1000)",3.1,2,225,33.5972,-117.1024,0,"UTM:(11S 0490 3717 1000)",""
"UTM:(11S 0490 3719 1000)",3.8,1,227,33.6152,-117.1024,0,"UTM:(11S 0490 3719 1000)",""
"UTM:(11S 0490 3765 1000)",4.6,1,259,34.0301,-117.1029,0,"UTM:(11S 0490 3765 1000)",""
"UTM:(11S 0490 3860 1000)",3.0,3,336,34.8868,-117.1039,0,"UTM:(11S 0490 3860 1000)",""
"UTM:(11S 0491 3603 1000)",5.6,6,173,32.5689,-117.0906,0,"UTM:(11S 0491 3603 1000)",""
"UTM:(11S 0491 3604 1000)",4.0,3,173,32.5779,-117.0906,0,"UTM:(11S 0491 3604 1000)",""
"UTM:(11S 0491 3605 1000)",5.0,1,173,32.5870,-117.0906,0,"UTM:(11S 0491 3605 1000)",""
"UTM:(11S 0491 3609 1000)",4.8,3,174,32.6230,-117.0906,0,"UTM:(11S 0491 3609 1000)",""
"UTM:(11S 0491 3610 1000)",5.1,3,174,32.6320,-117.0906,0,"UTM:(11S 0491 3610 1000)",""
"UTM:(11S 0491 3611 1000)",4.4,3,175,32.6410,-117.0907,0,"UTM:(11S 0491 3611 1000)",""
"UTM:(11S 0491 3614 1000)",5.0,1,175,32.6681,-117.0907,0,"UTM:(11S 0491 3614 1000)",""
"UTM:(11S 0491 3616 1000)",6.3,1,176,32.6862,-117.0907,0,"UTM:(11S 0491 3616 1000)",""
"UTM:(11S 0491 3618 1000)",6.7,1,176,32.7042,-117.0907,0,"UTM:(11S 0491 3618 1000)",""
"UTM:(11S 0491 3620 1000)",6.1,2,177,32.7223,-117.0907,0,"UTM:(11S 0491 3620 1000)",""
"UTM:(11S 0491 3621 1000)",4.6,5,177,32.7313,-117.0907,0,"UTM:(11S 0491 3621 1000)",""
"UTM:(11S 0491 3622 1000)",4.8,4,177,32.7403,-117.0908,0,"UTM:(11S 0491 3622 1000)",""
"UTM:(11S 0491 3623 1000)",4.1,2,178,32.7493,-117.0908,0,"UTM:(11S 0491 3623 1000)",""
"UTM:(11S 0491 3624 1000)",6.4,1,178,32.7583,-117.0908,0,"UTM:(11S 0491 3624 1000)",""
"UTM:(11S 0491 3625 1000)",4.6,2,178,32.7674,-117.0908,0,"UTM:(11S 0491 3625 1000)",""
"UTM:(11S 0491 3627 1000)",3.9,7,179,32.7854,-117.0908,0,"UTM:(11S 0491 3627 1000)",""
"UTM:(11S 0491 3628 1000)",4.1,13,179,32.7944,-117.0908,0,"UTM:(11S 0491 3628 1000)",""
"UTM:(11S 0491 3630 1000)",4.8,6,180,32.8124,-117.0908,0,"UTM:(11S 0491 3630 1000)",""
"UTM:(11S 0491 3631 1000)",5.2,4,180,32.8215,-117.0908,0,"UTM:(11S 0491 3631 1000)",""
"UTM:(11S 0491 3632 1000)",4.2,4,181,32.8305,-117.0908,0,"UTM:(11S 0491 3632 1000)",""
"UTM:(11S 0491 3633 1000)",4.0,4,181,32.8395,-117.0908,0,"UTM:(11S 0491 3633 1000)",""
"UTM:(11S 0491 3640 1000)",3.7,4,184,32.9027,-117.0908,0,"UTM:(11S 0491 3640 1000)",""
"UTM:(11S 0491 3641 1000)",3.3,2,184,32.9117,-117.0909,0,"UTM:(11S 0491 3641 1000)",""
"UTM:(11S 0491 3643 1000)",3.9,5,185,32.9297,-117.0909,0,"UTM:(11S 0491 3643 1000)",""
"UTM:(11S 0491 3646 1000)",3.9,13,186,32.9568,-117.0909,0,"UTM:(11S 0491 3646 1000)",""
"UTM:(11S 0491 3647 1000)",4.6,2,186,32.9658,-117.0909,0,"UTM:(11S 0491 3647 1000)",""
"UTM:(11S 0491 3648 1000)",4.4,6,187,32.9748,-117.0909,0,"UTM:(11S 0491 3648 1000)",""
"UTM:(11S 0491 3649 1000)",3.7,3,187,32.9839,-117.0909,0,"UTM:(11S 0491 3649 1000)",""
"UTM:(11S 0491 3650 1000)",3.7,17,188,32.9929,-117.0909,0,"UTM:(11S 0491 3650 1000)",""
"UTM:(11S 0491 3651 1000)",4.2,10,188,33.0019,-117.0909,0,"UTM:(11S 0491 3651 1000)",""
"UTM:(11S 0491 3652 1000)",3.8,1,188,33.0109,-117.0910,0,"UTM:(11S 0491 3652 1000)",""
"UTM:(11S 0491 3654 1000)",3.8,13,189,33.0289,-117.0910,0,"UTM:(11S 0491 3654 1000)",""
"UTM:(11S 0491 3655 1000)",3.9,3,190,33.0380,-117.0910,0,"UTM:(11S 0491 3655 1000)",""
"UTM:(11S 0491 3656 1000)",3.1,1,190,33.0470,-117.0910,0,"UTM:(11S 0491 3656 1000)",""
"UTM:(11S 0491 3659 1000)",4.1,1,192,33.0740,-117.0910,0,"UTM:(11S 0491 3659 1000)",""
"UTM:(11S 0491 3660 1000)",3.6,2,192,33.0831,-117.0910,0,"UTM:(11S 0491 3660 1000)",""
"UTM:(11S 0491 3662 1000)",3.3,3,193,33.1011,-117.0910,0,"UTM:(11S 0491 3662 1000)",""
"UTM:(11S 0491 3664 1000)",4.0,5,194,33.1192,-117.0911,0,"UTM:(11S 0491 3664 1000)",""
"UTM:(11S 0491 3665 1000)",4.2,5,194,33.1282,-117.0911,0,"UTM:(11S 0491 3665 1000)",""
"UTM:(11S 0491 3666 1000)",3.6,3,195,33.1372,-117.0911,0,"UTM:(11S 0491 3666 1000)",""
"UTM:(11S 0491 3669 1000)",5.2,2,196,33.1642,-117.0911,0,"UTM:(11S 0491 3669 1000)",""
"UTM:(11S 0491 3670 1000)",4.1,1,197,33.1733,-117.0911,0,"UTM:(11S 0491 3670 1000)",""
"UTM:(11S 0491 3681 1000)",3.1,1,203,33.2725,-117.0913,0,"UTM:(11S 0491 3681 1000)",""
"UTM:(11S 0491 3682 1000)",3.8,1,203,33.2815,-117.0913,0,"UTM:(11S 0491 3682 1000)",""
"UTM:(11S 0491 3686 1000)",2.0,1,206,33.3176,-117.0914,0,"UTM:(11S 0491 3686 1000)",""
"UTM:(11S 0491 3698 1000)",2.7,1,213,33.4258,-117.0915,0,"UTM:(11S 0491 3698 1000)",""
"UTM:(11S 0491 3708 1000)",4.1,1,219,33.5160,-117.0915,0,"UTM:(11S 0491 3708 1000)",""
"UTM:(11S 0491 3716 1000)",3.4,1,224,33.5882,-117.0916,0,"UTM:(11S 0491 3716 1000)",""
"UTM:(11S 0491 3719 1000)",2.0,1,226,33.6153,-117.0916,0,"UTM:(11S 0491 3719 1000)",""
"UTM:(11S 0491 3809 1000)",2.2,1,293,34.4270,-117.0925,0,"UTM:(11S 0491 3809 1000)",""
"UTM:(11S 0492 3602 1000)",4.9,4,172,32.5599,-117.0799,0,"UTM:(11S 0492 3602 1000)",""
"UTM:(11S 0492 3603 1000)",4.4,6,172,32.5689,-117.0799,0,"UTM:(11S 0492 3603 1000)",""
"UTM:(11S 0492 3604 1000)",4.3,1,172,32.5779,-117.0799,0,"UTM:(11S 0492 3604 1000)",""
"UTM:(11S 0492 3606 1000)",4.3,1,173,32.5960,-117.0799,0,"UTM:(11S 0492 3606 1000)",""
"UTM:(11S 0492 3607 1000)",4.1,1,173,32.6050,-117.0799,0,"UTM:(11S 0492 3607 1000)",""
"UTM:(11S 0492 3608 1000)",4.3,3,173,32.6140,-117.0799,0,"UTM:(11S 0492 3608 1000)",""
"UTM:(11S 0492 3609 1000)",4.3,2,173,32.6230,-117.0799,0,"UTM:(11S 0492 3609 1000)",""
"UTM:(11S 0492 3610 1000)",4.5,4,173,32.6320,-117.0799,0,"UTM:(11S 0492 3610 1000)",""
"UTM:(11S 0492 3611 1000)",4.9,7,174,32.6411,-117.0799,0,"UTM:(11S 0492 3611 1000)",""
"UTM:(11S 0492 3612 1000)",4.1,2,174,32.6501,-117.0799,0,"UTM:(11S 0492 3612 1000)",""
"UTM:(11S 0492 3615 1000)",4.1,2,175,32.6771,-117.0800,0,"UTM:(11S 0492 3615 1000)",""
"UTM:(11S 0492 3616 1000)",3.3,2,175,32.6862,-117.0800,0,"UTM:(11S 0492 3616 1000)",""
"UTM:(11S 0492 3618 1000)",5.3,2,175,32.7042,-117.0800,0,"UTM:(11S 0492 3618 1000)",""
"UTM:(11S 0492 3619 1000)",4.6,1,176,32.7133,-117.0800,0,"UTM:(11S 0492 3619 1000)",""
"UTM:(11S 0492 3620 1000)",5.2,2,176,32.7223,-117.0800,0,"UTM:(11S 0492 3620 1000)",""
"UTM:(11S 0492 3621 1000)",4.3,3,176,32.7313,-117.0800,0,"UTM:(11S 0492 3621 1000)",""
"UTM:(11S 0492 3622 1000)",4.6,3,177,32.7403,-117.0800,0,"UTM:(11S 0492 3622 1000)",""
"UTM:(11S 0492 3623 1000)",4.6,1,177,32.7493,-117.0800,0,"UTM:(11S 0492 3623 1000)",""
"UTM:(11S 0492 3624 1000)",6.4,1,177,32.7584,-117.0800,0,"UTM:(11S 0492 3624 1000)",""
"UTM:(11S 0492 3625 1000)",4.1,13,177,32.7674,-117.0800,0,"UTM:(11S 0492 3625 1000)",""
"UTM:(11S 0492 3626 1000)",3.4,1,178,32.7764,-117.0800,0,"UTM:(11S 0492 3626 1000)",""
"UTM:(11S 0492 3627 1000)",4.6,3,178,32.7854,-117.0801,0,"UTM:(11S 0492 3627 1000)",""
"UTM:(11S 0492 3628 1000)",4.3,5,178,32.7944,-117.0801,0,"UTM:(11S 0492 3628 1000)",""
"UTM:(11S 0492 3629 1000)",4.4,5,179,32.8034,-117.0801,0,"UTM:(11S 0492 3629 1000)",""
"UTM:(11S 0492 3630 1000)",3.8,4,179,32.8125,-117.0802,0,"UTM:(11S 0492 3630 1000)",""
"UTM:(11S 0492 3631 1000)",4.6,7,179,32.8215,-117.0802,0,"UTM:(11S 0492 3631 1000)",""
"UTM:(11S 0492 3632 1000)",4.7,14,180,32.8305,-117.0802,0,"UTM:(11S 0492 3632 1000)",""
"UTM:(11S 0492 3633 1000)",4.7,9,180,32.8395,-117.0802,0,"UTM:(11S 0492 3633 1000)",""
"UTM:(11S 0492 3640 1000)",4.3,5,183,32.9027,-117.0802,0,"UTM:(11S 0492 3640 1000)",""
"UTM:(11S 0492 3641 1000)",3.3,8,183,32.9117,-117.0802,0,"UTM:(11S 0492 3641 1000)",""
"UTM:(11S 0492 3642 1000)",4.3,12,183,32.9207,-117.0803,0,"UTM:(11S 0492 3642 1000)",""
"UTM:(11S 0492 3643 1000)",4.3,5,184,32.9297,-117.0803,0,"UTM:(11S 0492 3643 1000)",""
"UTM:(11S 0492 3644 1000)",3.2,8,184,32.9387,-117.0803,0,"UTM:(11S 0492 3644 1000)",""
"UTM:(11S 0492 3645 1000)",3.4,5,185,32.9478,-117.0803,0,"UTM:(11S 0492 3645 1000)",""
"UTM:(11S 0492 3647 1000)",3.4,1,185,32.9658,-117.0803,0,"UTM:(11S 0492 3647 1000)",""
"UTM:(11S 0492 3648 1000)",4.5,8,186,32.9748,-117.0803,0,"UTM:(11S 0492 3648 1000)",""
"UTM:(11S 0492 3649 1000)",5.6,1,186,32.9839,-117.0803,0,"UTM:(11S 0492 3649 1000)",""
"UTM:(11S 0492 3650 1000)",4.8,3,187,32.9929,-117.0803,0,"UTM:(11S 0492 3650 1000)",""
"UTM:(11S 0492 3651 1000)",4.4,6,187,33.0019,-117.0803,0,"UTM:(11S 0492 3651 1000)",""
"UTM:(11S 0492 3652 1000)",4.5,5,188,33.0109,-117.0803,0,"UTM:(11S 0492 3652 1000)",""
"UTM:(11S 0492 3653 1000)",3.8,1,188,33.0200,-117.0804,0,"UTM:(11S 0492 3653 1000)",""
"UTM:(11S 0492 3654 1000)",4.1,3,188,33.0289,-117.0804,0,"UTM:(11S 0492 3654 1000)",""
"UTM:(11S 0492 3655 1000)",4.0,10,189,33.0380,-117.0804,0,"UTM:(11S 0492 3655 1000)",""
"UTM:(11S 0492 3658 1000)",3.2,5,190,33.0650,-117.0804,0,"UTM:(11S 0492 3658 1000)",""
"UTM:(11S 0492 3659 1000)",3.3,3,191,33.0740,-117.0804,0,"UTM:(11S 0492 3659 1000)",""
"UTM:(11S 0492 3660 1000)",4.8,2,191,33.0831,-117.0804,0,"UTM:(11S 0492 3660 1000)",""
"UTM:(11S 0492 3662 1000)",5.0,3,192,33.1011,-117.0804,0,"UTM:(11S 0492 3662 1000)",""
"UTM:(11S 0492 3664 1000)",5.0,1,193,33.1192,-117.0804,0,"UTM:(11S 0492 3664 1000)",""
"UTM:(11S 0492 3665 1000)",4.2,2,194,33.1282,-117.0804,0,"UTM:(11S 0492 3665 1000)",""
"UTM:(11S 0492 3666 1000)",4.0,5,194,33.1372,-117.0805,0,"UTM:(11S 0492 3666 1000)",""
"UTM:(11S 0492 3667 1000)",3.8,7,195,33.1462,-117.0805,0,"UTM:(11S 0492 3667 1000)",""
"UTM:(11S 0492 3668 1000)",3.9,2,195,33.1552,-117.0805,0,"UTM:(11S 0492 3668 1000)",""
"UTM:(11S 0492 3669 1000)",4.3,4,196,33.1642,-117.0805,0,"UTM:(11S 0492 3669 1000)",""
"UTM:(11S 0492 3670 1000)",4.3,2,196,33.1733,-117.0805,0,"UTM:(11S 0492 3670 1000)",""
"UTM:(11S 0492 3671 1000)",3.4,1,197,33.1823,-117.0805,0,"UTM:(11S 0492 3671 1000)",""
"UTM:(11S 0492 3674 1000)",4.3,1,198,33.2094,-117.0805,0,"UTM:(11S 0492 3674 1000)",""
"UTM:(11S 0492 3680 1000)",2.0,1,201,33.2635,-117.0805,0,"UTM:(11S 0492 3680 1000)",""
"UTM:(11S 0492 3687 1000)",3.1,1,205,33.3266,-117.0806,0,"UTM:(11S 0492 3687 1000)",""
"UTM:(11S 0492 3703 1000)",5.4,1,215,33.4710,-117.0807,0,"UTM:(11S 0492 3703 1000)",""
"UTM:(11S 0492 3729 1000)",4.6,1,232,33.7054,-117.0809,0,"UTM:(11S 0492 3729 1000)",""
"UTM:(11S 0492 3764 1000)",4.1,1,257,34.0211,-117.0812,0,"UTM:(11S 0492 3764 1000)",""
"UTM:(11S 0492 3770 1000)",2.0,1,262,34.0752,-117.0813,0,"UTM:(11S 0492 3770 1000)",""
"UTM:(11S 0493 3602 1000)",5.7,3,171,32.5599,-117.0693,0,"UTM:(11S 0493 3602 1000)",""
"UTM:(11S 0493 3603 1000)",4.6,1,171,32.5689,-117.0693,0,"UTM:(11S 0493 3603 1000)",""
"UTM:(11S 0493 3604 1000)",5.4,3,171,32.5779,-117.0693,0,"UTM:(11S 0493 3604 1000)",""
"UTM:(11S 0493 3605 1000)",4.3,1,171,32.5870,-117.0693,0,"UTM:(11S 0493 3605 1000)",""
"UTM:(11S 0493 3608 1000)",4.6,3,172,32.6140,-117.0693,0,"UTM:(11S 0493 3608 1000)",""
"UTM:(11S 0493 3609 1000)",5.0,2,172,32.6230,-117.0693,0,"UTM:(11S 0493 3609 1000)",""
"UTM:(11S 0493 3610 1000)",4.2,3,172,32.6320,-117.0693,0,"UTM:(11S 0493 3610 1000)",""
"UTM:(11S 0493 3611 1000)",4.6,3,173,32.6411,-117.0693,0,"UTM:(11S 0493 3611 1000)",""
"UTM:(11S 0493 3612 1000)",4.6,6,173,32.6501,-117.0693,0,"UTM:(11S 0493 3612 1000)",""
"UTM:(11S 0493 3613 1000)",5.8,1,173,32.6591,-117.0693,0,"UTM:(11S 0493 3613 1000)",""
"UTM:(11S 0493 3614 1000)",5.3,1,173,32.6681,-117.0694,0,"UTM:(11S 0493 3614 1000)",""
"UTM:(11S 0493 3615 1000)",3.8,1,174,32.6771,-117.0694,0,"UTM:(11S 0493 3615 1000)",""
"UTM:(11S 0493 3616 1000)",3.6,2,174,32.6862,-117.0694,0,"UTM:(11S 0493 3616 1000)",""
"UTM:(11S 0493 3617 1000)",4.8,1,174,32.6952,-117.0694,0,"UTM:(11S 0493 3617 1000)",""
"UTM:(11S 0493 3620 1000)",4.1,1,175,32.7223,-117.0694,0,"UTM:(11S 0493 3620 1000)",""
"UTM:(11S 0493 3622 1000)",4.7,3,176,32.7403,-117.0694,0,"UTM:(11S 0493 3622 1000)",""
"UTM:(11S 0493 3623 1000)",5.4,5,176,32.7493,-117.0694,0,"UTM:(11S 0493 3623 1000)",""
"UTM:(11S 0493 3624 1000)",4.8,7,176,32.7584,-117.0694,0,"UTM:(11S 0493 3624 1000)",""
"UTM:(11S 0493 3625 1000)",5.2,5,176,32.7674,-117.0694,0,"UTM:(11S 0493 3625 1000)",""
"UTM:(11S 0493 3626 1000)",3.4,1,177,32.7764,-117.0694,0,"UTM:(11S 0493 3626 1000)",""
"UTM:(11S 0493 3627 1000)",3.2,4,177,32.7854,-117.0694,0,"UTM:(11S 0493 3627 1000)",""
"UTM:(11S 0493 3628 1000)",3.7,4,177,32.7944,-117.0694,0,"UTM:(11S 0493 3628 1000)",""
"UTM:(11S 0493 3629 1000)",4.7,11,178,32.8034,-117.0694,0,"UTM:(11S 0493 3629 1000)",""
"UTM:(11S 0493 3630 1000)",4.5,5,178,32.8125,-117.0694,0,"UTM:(11S 0493 3630 1000)",""
"UTM:(11S 0493 3640 1000)",4.7,4,182,32.9027,-117.0695,0,"UTM:(11S 0493 3640 1000)",""
"UTM:(11S 0493 3641 1000)",4.2,5,182,32.9117,-117.0695,0,"UTM:(11S 0493 3641 1000)",""
"UTM:(11S 0493 3642 1000)",4.0,18,183,32.9207,-117.0695,0,"UTM:(11S 0493 3642 1000)",""
"UTM:(11S 0493 3643 1000)",4.0,14,183,32.9297,-117.0695,0,"UTM:(11S 0493 3643 1000)",""
"UTM:(11S 0493 3644 1000)",3.5,7,183,32.9387,-117.0695,0,"UTM:(11S 0493 3644 1000)",""
"UTM:(11S 0493 3645 1000)",4.1,5,184,32.9478,-117.0695,0,"UTM:(11S 0493 3645 1000)",""
"UTM:(11S 0493 3646 1000)",3.4,1,184,32.9568,-117.0695,0,"UTM:(11S 0493 3646 1000)",""
"UTM:(11S 0493 3647 1000)",3.6,2,185,32.9658,-117.0695,0,"UTM:(11S 0493 3647 1000)",""
"UTM:(11S 0493 3648 1000)",3.6,3,185,32.9749,-117.0695,0,"UTM:(11S 0493 3648 1000)",""
"UTM:(11S 0493 3649 1000)",3.5,3,185,32.9839,-117.0695,0,"UTM:(11S 0493 3649 1000)",""
"UTM:(11S 0493 3651 1000)",4.3,3,186,33.0019,-117.0695,0,"UTM:(11S 0493 3651 1000)",""
"UTM:(11S 0493 3652 1000)",3.9,5,187,33.0109,-117.0695,0,"UTM:(11S 0493 3652 1000)",""
"UTM:(11S 0493 3653 1000)",4.2,7,187,33.0200,-117.0695,0,"UTM:(11S 0493 3653 1000)",""
"UTM:(11S 0493 3655 1000)",5.0,1,188,33.0380,-117.0696,0,"UTM:(11S 0493 3655 1000)",""
"UTM:(11S 0493 3656 1000)",4.1,3,188,33.0470,-117.0696,0,"UTM:(11S 0493 3656 1000)",""
"UTM:(11S 0493 3657 1000)",4.5,2,189,33.0560,-117.0696,0,"UTM:(11S 0493 3657 1000)",""
"UTM:(11S 0493 3658 1000)",3.8,1,189,33.0650,-117.0696,0,"UTM:(11S 0493 3658 1000)",""
"UTM:(11S 0493 3659 1000)",3.9,4,190,33.0741,-117.0696,0,"UTM:(11S 0493 3659 1000)",""
"UTM:(11S 0493 3660 1000)",3.4,1,190,33.0831,-117.0696,0,"UTM:(11S 0493 3660 1000)",""
"UTM:(11S 0493 3661 1000)",4.5,5,191,33.0921,-117.0696,0,"UTM:(11S 0493 3661 1000)",""
"UTM:(11S 0493 3662 1000)",4.7,10,191,33.1011,-117.0696,0,"UTM:(11S 0493 3662 1000)",""
"UTM:(11S 0493 3663 1000)",3.3,5,192,33.1102,-117.0696,0,"UTM:(11S 0493 3663 1000)",""
"UTM:(11S 0493 3664 1000)",5.4,2,192,33.1192,-117.0696,0,"UTM:(11S 0493 3664 1000)",""
"UTM:(11S 0493 3665 1000)",3.6,5,193,33.1282,-117.0696,0,"UTM:(11S 0493 3665 1000)",""
"UTM:(11S 0493 3667 1000)",3.5,7,194,33.1462,-117.0697,0,"UTM:(11S 0493 3667 1000)",""
"UTM:(11S 0493 3668 1000)",4.1,4,194,33.1552,-117.0697,0,"UTM:(11S 0493 3668 1000)",""
"UTM:(11S 0493 3676 1000)",2.7,1,198,33.2274,-117.0697,0,"UTM:(11S 0493 3676 1000)",""
"UTM:(11S 0493 3677 1000)",2.2,1,199,33.2364,-117.0697,0,"UTM:(11S 0493 3677 1000)",""
"UTM:(11S 0493 3765 1000)",2.2,1,257,34.0301,-117.0704,0,"UTM:(11S 0493 3765 1000)",""
"UTM:(11S 0493 3766 1000)",4.6,1,258,34.0391,-117.0704,0,"UTM:(11S 0493 3766 1000)",""
"UTM:(11S 0494 3600 1000)",6.0,3,169,32.5418,-117.0586,0,"UTM:(11S 0494 3600 1000)",""
"UTM:(11S 0494 3602 1000)",4.8,1,170,32.5599,-117.0586,0,"UTM:(11S 0494 3602 1000)",""
"UTM:(11S 0494 3603 1000)",5.2,4,170,32.5689,-117.0586,0,"UTM:(11S 0494 3603 1000)",""
"UTM:(11S 0494 3606 1000)",5.4,1,171,32.5960,-117.0586,0,"UTM:(11S 0494 3606 1000)",""
"UTM:(11S 0494 3607 1000)",5.7,3,171,32.6050,-117.0586,0,"UTM:(11S 0494 3607 1000)",""
"UTM:(11S 0494 3610 1000)",5.0,5,171,32.6320,-117.0587,0,"UTM:(11S 0494 3610 1000)",""
"UTM:(11S 0494 3611 1000)",3.2,3,172,32.6411,-117.0587,0,"UTM:(11S 0494 3611 1000)",""
"UTM:(11S 0494 3612 1000)",2.7,1,172,32.6501,-117.0587,0,"UTM:(11S 0494 3612 1000)",""
"UTM:(11S 0494 3613 1000)",5.5,7,172,32.6591,-117.0587,0,"UTM:(11S 0494 3613 1000)",""
"UTM:(11S 0494 3614 1000)",4.5,7,172,32.6681,-117.0587,0,"UTM:(11S 0494 3614 1000)",""
"UTM:(11S 0494 3615 1000)",2.4,4,173,32.6772,-117.0587,0,"UTM:(11S 0494 3615 1000)",""
"UTM:(11S 0494 3617 1000)",4.3,3,173,32.6952,-117.0587,0,"UTM:(11S 0494 3617 1000)",""
"UTM:(11S 0494 3618 1000)",3.4,1,173,32.7042,-117.0587,0,"UTM:(11S 0494 3618 1000)",""
"UTM:(11S 0494 3620 1000)",4.6,1,174,32.7223,-117.0587,0,"UTM:(11S 0494 3620 1000)",""
"UTM:(11S 0494 3621 1000)",4.7,2,174,32.7313,-117.0587,0,"UTM:(11S 0494 3621 1000)",""
"UTM:(11S 0494 3623 1000)",4.5,8,175,32.7493,-117.0587,0,"UTM:(11S 0494 3623 1000)",""
"UTM:(11S 0494 3624 1000)",4.8,9,175,32.7584,-117.0588,0,"UTM:(11S 0494 3624 1000)",""
"UTM:(11S 0494 3625 1000)",4.6,10,176,32.7674,-117.0588,0,"UTM:(11S 0494 3625 1000)",""
"UTM:(11S 0494 3627 1000)",3.0,9,176,32.7854,-117.0588,0,"UTM:(11S 0494 3627 1000)",""
"UTM:(11S 0494 3628 1000)",3.9,7,177,32.7944,-117.0588,0,"UTM:(11S 0494 3628 1000)",""
"UTM:(11S 0494 3629 1000)",3.8,1,177,32.8034,-117.0588,0,"UTM:(11S 0494 3629 1000)",""
"UTM:(11S 0494 3630 1000)",4.4,3,177,32.8125,-117.0588,0,"UTM:(11S 0494 3630 1000)",""
"UTM:(11S 0494 3640 1000)",4.5,2,181,32.9027,-117.0589,0,"UTM:(11S 0494 3640 1000)",""
"UTM:(11S 0494 3641 1000)",5.5,7,181,32.9117,-117.0589,0,"UTM:(11S 0494 3641 1000)",""
"UTM:(11S 0494 3642 1000)",2.2,1,182,32.9207,-117.0589,0,"UTM:(11S 0494 3642 1000)",""
"UTM:(11S 0494 3643 1000)",3.4,4,182,32.9297,-117.0589,0,"UTM:(11S 0494 3643 1000)",""
"UTM:(11S 0494 3644 1000)",3.4,1,182,32.9388,-117.0589,0,"UTM:(11S 0494 3644 1000)",""
"UTM:(11S 0494 3645 1000)",4.5,5,183,32.9478,-117.0589,0,"UTM:(11S 0494 3645 1000)",""
"UTM:(11S 0494 3646 1000)",4.7,5,183,32.9568,-117.0589,0,"UTM:(11S 0494 3646 1000)",""
"UTM:(11S 0494 3647 1000)",3.9,4,184,32.9658,-117.0589,0,"UTM:(11S 0494 3647 1000)",""
"UTM:(11S 0494 3648 1000)",3.4,1,184,32.9749,-117.0589,0,"UTM:(11S 0494 3648 1000)",""
"UTM:(11S 0494 3649 1000)",4.3,2,184,32.9839,-117.0589,0,"UTM:(11S 0494 3649 1000)",""
"UTM:(11S 0494 3650 1000)",4.1,7,185,32.9929,-117.0589,0,"UTM:(11S 0494 3650 1000)",""
"UTM:(11S 0494 3651 1000)",3.8,2,185,33.0019,-117.0589,0,"UTM:(11S 0494 3651 1000)",""
"UTM:(11S 0494 3652 1000)",3.8,5,186,33.0109,-117.0589,0,"UTM:(11S 0494 3652 1000)",""
"UTM:(11S 0494 3653 1000)",4.0,8,186,33.0200,-117.0589,0,"UTM:(11S 0494 3653 1000)",""
"UTM:(11S 0494 3654 1000)",4.3,3,187,33.0290,-117.0589,0,"UTM:(11S 0494 3654 1000)",""
"UTM:(11S 0494 3655 1000)",3.9,7,187,33.0380,-117.0589,0,"UTM:(11S 0494 3655 1000)",""
"UTM:(11S 0494 3656 1000)",5.3,1,188,33.0470,-117.0590,0,"UTM:(11S 0494 3656 1000)",""
