# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(10S 076 430 10000)",3.1,1,126,38.8539,-119.9462,0,"UTM:(10S 076 430 10000)",""
"UTM:(10S 076 431 10000)",3.1,15,118,38.9439,-119.9424,0,"UTM:(10S 076 431 10000)",""
"UTM:(10S 076 432 10000)",4.6,1,110,39.0339,-119.9384,0,"UTM:(10S 076 432 10000)",""
"UTM:(10S 076 434 10000)",3.1,25,96,39.2139,-119.9307,0,"UTM:(10S 076 434 10000)",""
"UTM:(10S 076 435 10000)",3.0,5,89,39.3038,-119.9267,0,"UTM:(10S 076 435 10000)",""
"UTM:(10S 076 437 10000)",4.3,14,78,39.4838,-119.9188,0,"UTM:(10S 076 437 10000)",""
"UTM:(10S 076 438 10000)",3.3,7,74,39.5737,-119.9149,0,"UTM:(10S 076 438 10000)",""
"UTM:(10S 076 439 10000)",3.1,13,71,39.6638,-119.9108,0,"UTM:(10S 076 439 10000)",""
"UTM:(10S 077 407 10000)",2.2,1,344,36.7809,-119.9185,0,"UTM:(10S 077 407 10000)",""
"UTM:(10S 077 428 10000)",2.9,1,148,38.6709,-119.8391,0,"UTM:(10S 077 428 10000)",""
"UTM:(10S 077 431 10000)",2.9,2,124,38.9408,-119.8271,0,"UTM:(10S 077 431 10000)",""
"UTM:(10S 077 432 10000)",2.0,1,116,39.0308,-119.8231,0,"UTM:(10S 077 432 10000)",""
"UTM:(10S 077 433 10000)",3.3,37,109,39.1208,-119.8191,0,"UTM:(10S 077 433 10000)",""
"UTM:(10S 077 434 10000)",3.2,25,103,39.2107,-119.8150,0,"UTM:(10S 077 434 10000)",""
"UTM:(10S 077 435 10000)",2.6,5,97,39.3007,-119.8110,0,"UTM:(10S 077 435 10000)",""
"UTM:(10S 077 436 10000)",3.2,26,91,39.3907,-119.8068,0,"UTM:(10S 077 436 10000)",""
"UTM:(10S 077 437 10000)",3.3,210,87,39.4806,-119.8027,0,"UTM:(10S 077 437 10000)",""
"UTM:(10S 077 438 10000)",3.1,85,83,39.5706,-119.7986,0,"UTM:(10S 077 438 10000)",""
"UTM:(10S 077 439 10000)",2.7,3,80,39.6606,-119.7944,0,"UTM:(10S 077 439 10000)",""
"UTM:(10S 077 440 10000)",2.2,1,79,39.7506,-119.7903,0,"UTM:(10S 077 440 10000)",""
"UTM:(10S 078 407 10000)",2.5,2,347,36.7780,-119.8066,0,"UTM:(10S 078 407 10000)",""
"UTM:(10S 078 408 10000)",2.0,1,337,36.8680,-119.8029,0,"UTM:(10S 078 408 10000)",""
"UTM:(10S 078 430 10000)",3.1,1,138,38.8477,-119.7161,0,"UTM:(10S 078 430 10000)",""
"UTM:(10S 078 431 10000)",2.5,14,130,38.9377,-119.7119,0,"UTM:(10S 078 431 10000)",""
"UTM:(10S 078 432 10000)",3.0,6,123,39.0276,-119.7078,0,"UTM:(10S 078 432 10000)",""
"UTM:(10S 078 433 10000)",2.8,8,116,39.1175,-119.7036,0,"UTM:(10S 078 433 10000)",""
"UTM:(10S 078 434 10000)",3.2,19,110,39.2075,-119.6993,0,"UTM:(10S 078 434 10000)",""
"UTM:(10S 078 436 10000)",3.2,7,99,39.3875,-119.6909,0,"UTM:(10S 078 436 10000)",""
"UTM:(10S 078 437 10000)",3.1,14,95,39.4774,-119.6866,0,"UTM:(10S 078 437 10000)",""
"UTM:(10S 078 438 10000)",3.3,30,92,39.5674,-119.6823,0,"UTM:(10S 078 438 10000)",""
"UTM:(10S 078 439 10000)",2.8,15,90,39.6573,-119.6780,0,"UTM:(10S 078 439 10000)",""
"UTM:(10S 078 440 10000)",4.8,1,88,39.7472,-119.6737,0,"UTM:(10S 078 440 10000)",""
"UTM:(10S 079 407 10000)",2.0,3,349,36.7749,-119.6947,0,"UTM:(10S 079 407 10000)",""
"UTM:(10S 079 416 10000)",3.4,1,264,37.5848,-119.6591,0,"UTM:(10S 079 416 10000)",""
"UTM:(10S 079 429 10000)",2.2,1,151,38.7544,-119.6053,0,"UTM:(10S 079 429 10000)",""
"UTM:(10S 079 434 10000)",3.4,2,118,39.2042,-119.5837,0,"UTM:(10S 079 434 10000)",""
"UTM:(10S 079 435 10000)",3.4,1,112,39.2942,-119.5794,0,"UTM:(10S 079 435 10000)",""
"UTM:(10S 080 427 10000)",2.0,2,173,38.5712,-119.4992,0,"UTM:(10S 080 427 10000)",""
"UTM:(10S 082 435 10000)",2.2,1,138,39.2834,-119.2321,0,"UTM:(10S 082 435 10000)",""
"UTM:(10S 082 436 10000)",2.7,1,135,39.3733,-119.2274,0,"UTM:(10S 082 436 10000)",""
"UTM:(10S 082 438 10000)",2.6,3,129,39.5532,-119.2176,0,"UTM:(10S 082 438 10000)",""
"UTM:(10S 082 439 10000)",3.0,5,128,39.6431,-119.2127,0,"UTM:(10S 082 439 10000)",""
"UTM:(10S 083 402 10000)",2.7,1,409,36.3118,-119.2690,0,"UTM:(10S 083 402 10000)",""
"UTM:(10S 083 431 10000)",2.7,1,166,38.9200,-119.1362,0,"UTM:(10S 083 431 10000)",""
"UTM:(10S 083 432 10000)",2.8,2,161,39.0099,-119.1313,0,"UTM:(10S 083 432 10000)",""
"UTM:(10S 083 438 10000)",2.0,1,139,39.5493,-119.1015,0,"UTM:(10S 083 438 10000)",""
"UTM:(10S 085 437 10000)",1.0,1,160,39.4514,-118.8746,0,"UTM:(10S 085 437 10000)",""
"UTM:(10S 086 437 10000)",2.0,2,169,39.4472,-118.7587,0,"UTM:(10S 086 437 10000)",""
"UTM:(10S 087 437 10000)",2.0,1,179,39.4429,-118.6428,0,"UTM:(10S 087 437 10000)",""
"UTM:(10S 088 446 10000)",2.4,2,193,40.2469,-118.4741,0,"UTM:(10S 088 446 10000)",""
"UTM:(10S 091 379 10000)",1.0,1,651,34.2134,-118.4965,0,"UTM:(10S 091 379 10000)",""
"UTM:(10S 091 380 10000)",2.2,1,642,34.3033,-118.4917,0,"UTM:(10S 091 380 10000)",""
