# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 0412 3736 1000)",5.3,1,30,33.7649,-117.9449,0,"UTM:(11S 0412 3736 1000)",""
"UTM:(11S 0412 3737 1000)",5.6,1,29,33.7741,-117.9450,0,"UTM:(11S 0412 3737 1000)",""
"UTM:(11S 0412 3739 1000)",5.7,4,28,33.7921,-117.9452,0,"UTM:(11S 0412 3739 1000)",""
"UTM:(11S 0412 3740 1000)",5.4,1,27,33.8011,-117.9452,0,"UTM:(11S 0412 3740 1000)",""
"UTM:(11S 0412 3741 1000)",6.2,2,26,33.8101,-117.9453,0,"UTM:(11S 0412 3741 1000)",""
"UTM:(11S 0412 3742 1000)",5.4,3,26,33.8191,-117.9454,0,"UTM:(11S 0412 3742 1000)",""
"UTM:(11S 0412 3743 1000)",4.9,2,25,33.8282,-117.9455,0,"UTM:(11S 0412 3743 1000)",""
"UTM:(11S 0412 3744 1000)",4.9,3,25,33.8372,-117.9457,0,"UTM:(11S 0412 3744 1000)",""
"UTM:(11S 0412 3745 1000)",6.2,8,24,33.8462,-117.9458,0,"UTM:(11S 0412 3745 1000)",""
"UTM:(11S 0412 3746 1000)",6.1,3,24,33.8551,-117.9459,0,"UTM:(11S 0412 3746 1000)",""
"UTM:(11S 0412 3748 1000)",6.1,2,23,33.8732,-117.9461,0,"UTM:(11S 0412 3748 1000)",""
"UTM:(11S 0412 3749 1000)",5.0,6,23,33.8822,-117.9461,0,"UTM:(11S 0412 3749 1000)",""
"UTM:(11S 0412 3750 1000)",4.8,1,22,33.8912,-117.9462,0,"UTM:(11S 0412 3750 1000)",""
"UTM:(11S 0412 3751 1000)",5.0,1,22,33.9002,-117.9463,0,"UTM:(11S 0412 3751 1000)",""
"UTM:(11S 0412 3753 1000)",5.2,2,22,33.9183,-117.9466,0,"UTM:(11S 0412 3753 1000)",""
"UTM:(11S 0412 3754 1000)",2.2,1,22,33.9274,-117.9467,0,"UTM:(11S 0412 3754 1000)",""
"UTM:(11S 0412 3755 1000)",6.0,4,22,33.9364,-117.9468,0,"UTM:(11S 0412 3755 1000)",""
"UTM:(11S 0412 3759 1000)",5.2,1,22,33.9724,-117.9471,0,"UTM:(11S 0412 3759 1000)",""
"UTM:(11S 0412 3761 1000)",3.6,2,22,33.9904,-117.9474,0,"UTM:(11S 0412 3761 1000)",""
"UTM:(11S 0412 3764 1000)",4.6,1,23,34.0174,-117.9477,0,"UTM:(11S 0412 3764 1000)",""
"UTM:(11S 0412 3765 1000)",5.3,1,23,34.0266,-117.9478,0,"UTM:(11S 0412 3765 1000)",""
"UTM:(11S 0412 3768 1000)",6.0,2,24,34.0536,-117.9481,0,"UTM:(11S 0412 3768 1000)",""
"UTM:(11S 0412 3769 1000)",4.9,4,25,34.0626,-117.9482,0,"UTM:(11S 0412 3769 1000)",""
"UTM:(11S 0412 3770 1000)",5.5,2,25,34.0716,-117.9483,0,"UTM:(11S 0412 3770 1000)",""
"UTM:(11S 0412 3777 1000)",4.4,4,29,34.1347,-117.9490,0,"UTM:(11S 0412 3777 1000)",""
"UTM:(11S 0412 3778 1000)",3.3,2,30,34.1437,-117.9491,0,"UTM:(11S 0412 3778 1000)",""
"UTM:(11S 0412 3779 1000)",3.3,2,31,34.1527,-117.9492,0,"UTM:(11S 0412 3779 1000)",""
"UTM:(11S 0412 3888 1000)",4.6,1,133,35.1355,-117.9605,0,"UTM:(11S 0412 3888 1000)",""
"UTM:(11S 0412 3889 1000)",3.8,1,134,35.1445,-117.9605,0,"UTM:(11S 0412 3889 1000)",""
"UTM:(11S 0413 3719 1000)",3.9,6,43,33.6118,-117.9324,0,"UTM:(11S 0413 3719 1000)",""
"UTM:(11S 0413 3720 1000)",4.1,17,42,33.6208,-117.9325,0,"UTM:(11S 0413 3720 1000)",""
"UTM:(11S 0413 3721 1000)",4.8,15,41,33.6298,-117.9326,0,"UTM:(11S 0413 3721 1000)",""
"UTM:(11S 0413 3722 1000)",5.3,4,40,33.6389,-117.9327,0,"UTM:(11S 0413 3722 1000)",""
"UTM:(11S 0413 3723 1000)",3.7,4,39,33.6478,-117.9329,0,"UTM:(11S 0413 3723 1000)",""
"UTM:(11S 0413 3724 1000)",4.3,2,38,33.6568,-117.9330,0,"UTM:(11S 0413 3724 1000)",""
"UTM:(11S 0413 3725 1000)",3.4,1,38,33.6658,-117.9331,0,"UTM:(11S 0413 3725 1000)",""
"UTM:(11S 0413 3726 1000)",4.3,4,37,33.6748,-117.9332,0,"UTM:(11S 0413 3726 1000)",""
"UTM:(11S 0413 3727 1000)",4.1,1,36,33.6839,-117.9332,0,"UTM:(11S 0413 3727 1000)",""
"UTM:(11S 0413 3728 1000)",4.8,4,35,33.6929,-117.9333,0,"UTM:(11S 0413 3728 1000)",""
"UTM:(11S 0413 3729 1000)",5.4,5,34,33.7019,-117.9334,0,"UTM:(11S 0413 3729 1000)",""
"UTM:(11S 0413 3730 1000)",4.6,7,34,33.7109,-117.9335,0,"UTM:(11S 0413 3730 1000)",""
"UTM:(11S 0413 3731 1000)",4.8,1,33,33.7199,-117.9337,0,"UTM:(11S 0413 3731 1000)",""
"UTM:(11S 0413 3732 1000)",4.2,2,32,33.7289,-117.9338,0,"UTM:(11S 0413 3732 1000)",""
"UTM:(11S 0413 3733 1000)",5.4,2,31,33.7381,-117.9339,0,"UTM:(11S 0413 3733 1000)",""
"UTM:(11S 0413 3735 1000)",3.8,1,30,33.7561,-117.9340,0,"UTM:(11S 0413 3735 1000)",""
"UTM:(11S 0413 3737 1000)",4.3,6,28,33.7741,-117.9341,0,"UTM:(11S 0413 3737 1000)",""
"UTM:(11S 0413 3738 1000)",4.3,2,28,33.7831,-117.9342,0,"UTM:(11S 0413 3738 1000)",""
"UTM:(11S 0413 3741 1000)",6.0,2,26,33.8102,-117.9346,0,"UTM:(11S 0413 3741 1000)",""
"UTM:(11S 0413 3742 1000)",5.7,2,25,33.8192,-117.9347,0,"UTM:(11S 0413 3742 1000)",""
"UTM:(11S 0413 3743 1000)",5.3,3,25,33.8282,-117.9348,0,"UTM:(11S 0413 3743 1000)",""
"UTM:(11S 0413 3744 1000)",5.4,1,24,33.8372,-117.9349,0,"UTM:(11S 0413 3744 1000)",""
"UTM:(11S 0413 3745 1000)",6.0,7,24,33.8462,-117.9349,0,"UTM:(11S 0413 3745 1000)",""
"UTM:(11S 0413 3746 1000)",5.0,1,23,33.8552,-117.9350,0,"UTM:(11S 0413 3746 1000)",""
"UTM:(11S 0413 3747 1000)",6.4,1,23,33.8642,-117.9351,0,"UTM:(11S 0413 3747 1000)",""
"UTM:(11S 0413 3748 1000)",5.6,5,22,33.8732,-117.9352,0,"UTM:(11S 0413 3748 1000)",""
"UTM:(11S 0413 3749 1000)",3.8,1,22,33.8824,-117.9353,0,"UTM:(11S 0413 3749 1000)",""
"UTM:(11S 0413 3750 1000)",5.0,2,22,33.8914,-117.9355,0,"UTM:(11S 0413 3750 1000)",""
"UTM:(11S 0413 3751 1000)",4.8,2,21,33.9004,-117.9356,0,"UTM:(11S 0413 3751 1000)",""
"UTM:(11S 0413 3752 1000)",3.8,1,21,33.9094,-117.9357,0,"UTM:(11S 0413 3752 1000)",""
"UTM:(11S 0413 3753 1000)",4.7,5,21,33.9184,-117.9358,0,"UTM:(11S 0413 3753 1000)",""
"UTM:(11S 0413 3755 1000)",4.5,5,21,33.9365,-117.9359,0,"UTM:(11S 0413 3755 1000)",""
"UTM:(11S 0413 3756 1000)",3.4,1,21,33.9455,-117.9360,0,"UTM:(11S 0413 3756 1000)",""
"UTM:(11S 0413 3762 1000)",4.7,4,21,33.9995,-117.9366,0,"UTM:(11S 0413 3762 1000)",""
"UTM:(11S 0413 3763 1000)",4.8,2,22,34.0085,-117.9367,0,"UTM:(11S 0413 3763 1000)",""
"UTM:(11S 0413 3769 1000)",5.0,1,24,34.0627,-117.9374,0,"UTM:(11S 0413 3769 1000)",""
"UTM:(11S 0413 3770 1000)",5.6,2,25,34.0717,-117.9375,0,"UTM:(11S 0413 3770 1000)",""
"UTM:(11S 0413 3771 1000)",5.0,1,25,34.0806,-117.9375,0,"UTM:(11S 0413 3771 1000)",""
"UTM:(11S 0413 3772 1000)",4.9,2,26,34.0897,-117.9376,0,"UTM:(11S 0413 3772 1000)",""
"UTM:(11S 0413 3773 1000)",4.3,3,26,34.0987,-117.9377,0,"UTM:(11S 0413 3773 1000)",""
"UTM:(11S 0413 3775 1000)",4.6,5,27,34.1167,-117.9380,0,"UTM:(11S 0413 3775 1000)",""
"UTM:(11S 0413 3776 1000)",4.3,3,28,34.1257,-117.9381,0,"UTM:(11S 0413 3776 1000)",""
"UTM:(11S 0413 3824 1000)",3.1,1,70,34.5587,-117.9429,0,"UTM:(11S 0413 3824 1000)",""
"UTM:(11S 0413 3866 1000)",3.6,1,111,34.9373,-117.9472,0,"UTM:(11S 0413 3866 1000)",""
"UTM:(11S 0413 3887 1000)",4.1,1,132,35.1266,-117.9494,0,"UTM:(11S 0413 3887 1000)",""
"UTM:(11S 0413 3888 1000)",3.6,3,133,35.1356,-117.9494,0,"UTM:(11S 0413 3888 1000)",""
"UTM:(11S 0414 3718 1000)",4.3,1,43,33.6029,-117.9215,0,"UTM:(11S 0414 3718 1000)",""
"UTM:(11S 0414 3719 1000)",4.8,5,42,33.6119,-117.9216,0,"UTM:(11S 0414 3719 1000)",""
"UTM:(11S 0414 3720 1000)",4.3,5,42,33.6209,-117.9218,0,"UTM:(11S 0414 3720 1000)",""
"UTM:(11S 0414 3721 1000)",4.8,5,41,33.6299,-117.9219,0,"UTM:(11S 0414 3721 1000)",""
"UTM:(11S 0414 3722 1000)",4.2,2,40,33.6389,-117.9220,0,"UTM:(11S 0414 3722 1000)",""
"UTM:(11S 0414 3723 1000)",3.6,3,39,33.6480,-117.9221,0,"UTM:(11S 0414 3723 1000)",""
"UTM:(11S 0414 3724 1000)",3.8,5,38,33.6569,-117.9221,0,"UTM:(11S 0414 3724 1000)",""
"UTM:(11S 0414 3725 1000)",4.6,5,37,33.6659,-117.9222,0,"UTM:(11S 0414 3725 1000)",""
"UTM:(11S 0414 3726 1000)",4.6,7,36,33.6749,-117.9223,0,"UTM:(11S 0414 3726 1000)",""
"UTM:(11S 0414 3727 1000)",5.0,4,36,33.6839,-117.9224,0,"UTM:(11S 0414 3727 1000)",""
"UTM:(11S 0414 3728 1000)",4.8,8,35,33.6930,-117.9226,0,"UTM:(11S 0414 3728 1000)",""
"UTM:(11S 0414 3729 1000)",4.4,22,34,33.7020,-117.9227,0,"UTM:(11S 0414 3729 1000)",""
"UTM:(11S 0414 3730 1000)",3.9,12,33,33.7111,-117.9228,0,"UTM:(11S 0414 3730 1000)",""
"UTM:(11S 0414 3731 1000)",4.6,4,32,33.7201,-117.9229,0,"UTM:(11S 0414 3731 1000)",""
"UTM:(11S 0414 3733 1000)",4.3,1,31,33.7381,-117.9230,0,"UTM:(11S 0414 3733 1000)",""
"UTM:(11S 0414 3736 1000)",3.8,1,29,33.7651,-117.9232,0,"UTM:(11S 0414 3736 1000)",""
"UTM:(11S 0414 3737 1000)",4.9,2,28,33.7741,-117.9233,0,"UTM:(11S 0414 3737 1000)",""
"UTM:(11S 0414 3740 1000)",4.9,4,26,33.8012,-117.9237,0,"UTM:(11S 0414 3740 1000)",""
"UTM:(11S 0414 3741 1000)",4.2,15,25,33.8102,-117.9238,0,"UTM:(11S 0414 3741 1000)",""
"UTM:(11S 0414 3742 1000)",5.1,5,25,33.8192,-117.9238,0,"UTM:(11S 0414 3742 1000)",""
"UTM:(11S 0414 3743 1000)",6.0,7,24,33.8282,-117.9239,0,"UTM:(11S 0414 3743 1000)",""
"UTM:(11S 0414 3744 1000)",5.3,3,24,33.8372,-117.9240,0,"UTM:(11S 0414 3744 1000)",""
"UTM:(11S 0414 3745 1000)",5.4,2,23,33.8464,-117.9241,0,"UTM:(11S 0414 3745 1000)",""
"UTM:(11S 0414 3746 1000)",6.3,5,23,33.8554,-117.9243,0,"UTM:(11S 0414 3746 1000)",""
"UTM:(11S 0414 3747 1000)",6.3,2,22,33.8644,-117.9244,0,"UTM:(11S 0414 3747 1000)",""
"UTM:(11S 0414 3748 1000)",5.1,10,22,33.8734,-117.9245,0,"UTM:(11S 0414 3748 1000)",""
"UTM:(11S 0414 3749 1000)",7.1,4,21,33.8824,-117.9246,0,"UTM:(11S 0414 3749 1000)",""
"UTM:(11S 0414 3750 1000)",5.9,5,21,33.8914,-117.9247,0,"UTM:(11S 0414 3750 1000)",""
"UTM:(11S 0414 3751 1000)",2.2,1,21,33.9004,-117.9247,0,"UTM:(11S 0414 3751 1000)",""
"UTM:(11S 0414 3752 1000)",2.4,2,20,33.9094,-117.9248,0,"UTM:(11S 0414 3752 1000)",""
"UTM:(11S 0414 3753 1000)",6.0,2,20,33.9184,-117.9249,0,"UTM:(11S 0414 3753 1000)",""
"UTM:(11S 0414 3754 1000)",5.5,4,20,33.9275,-117.9250,0,"UTM:(11S 0414 3754 1000)",""
"UTM:(11S 0414 3755 1000)",6.6,4,20,33.9365,-117.9252,0,"UTM:(11S 0414 3755 1000)",""
"UTM:(11S 0414 3765 1000)",5.8,2,22,34.0267,-117.9262,0,"UTM:(11S 0414 3765 1000)",""
"UTM:(11S 0414 3766 1000)",5.6,1,22,34.0357,-117.9263,0,"UTM:(11S 0414 3766 1000)",""
"UTM:(11S 0414 3768 1000)",6.6,1,23,34.0538,-117.9264,0,"UTM:(11S 0414 3768 1000)",""
"UTM:(11S 0414 3770 1000)",6.4,6,24,34.0718,-117.9266,0,"UTM:(11S 0414 3770 1000)",""
"UTM:(11S 0414 3771 1000)",4.7,3,24,34.0807,-117.9267,0,"UTM:(11S 0414 3771 1000)",""
"UTM:(11S 0414 3772 1000)",5.8,5,25,34.0897,-117.9268,0,"UTM:(11S 0414 3772 1000)",""
"UTM:(11S 0414 3773 1000)",4.6,3,26,34.0988,-117.9269,0,"UTM:(11S 0414 3773 1000)",""
"UTM:(11S 0414 3775 1000)",3.8,1,27,34.1168,-117.9271,0,"UTM:(11S 0414 3775 1000)",""
"UTM:(11S 0414 3776 1000)",4.4,4,28,34.1258,-117.9272,0,"UTM:(11S 0414 3776 1000)",""
"UTM:(11S 0414 3777 1000)",5.0,1,28,34.1349,-117.9273,0,"UTM:(11S 0414 3777 1000)",""
"UTM:(11S 0414 3811 1000)",4.1,1,58,34.4415,-117.9307,0,"UTM:(11S 0414 3811 1000)",""
"UTM:(11S 0414 3826 1000)",3.1,1,72,34.5768,-117.9322,0,"UTM:(11S 0414 3826 1000)",""
"UTM:(11S 0415 3720 1000)",4.8,6,41,33.6210,-117.9110,0,"UTM:(11S 0415 3720 1000)",""
"UTM:(11S 0415 3721 1000)",4.7,7,40,33.6300,-117.9110,0,"UTM:(11S 0415 3721 1000)",""
"UTM:(11S 0415 3722 1000)",3.8,3,39,33.6390,-117.9111,0,"UTM:(11S 0415 3722 1000)",""
"UTM:(11S 0415 3723 1000)",4.6,8,39,33.6480,-117.9112,0,"UTM:(11S 0415 3723 1000)",""
"UTM:(11S 0415 3724 1000)",5.2,9,38,33.6570,-117.9113,0,"UTM:(11S 0415 3724 1000)",""
"UTM:(11S 0415 3725 1000)",4.8,6,37,33.6660,-117.9115,0,"UTM:(11S 0415 3725 1000)",""
"UTM:(11S 0415 3726 1000)",4.1,6,36,33.6750,-117.9116,0,"UTM:(11S 0415 3726 1000)",""
"UTM:(11S 0415 3727 1000)",4.8,6,35,33.6840,-117.9117,0,"UTM:(11S 0415 3727 1000)",""
"UTM:(11S 0415 3728 1000)",4.3,3,34,33.6930,-117.9118,0,"UTM:(11S 0415 3728 1000)",""
"UTM:(11S 0415 3729 1000)",4.7,8,33,33.7022,-117.9118,0,"UTM:(11S 0415 3729 1000)",""
"UTM:(11S 0415 3730 1000)",4.5,6,33,33.7112,-117.9119,0,"UTM:(11S 0415 3730 1000)",""
"UTM:(11S 0415 3731 1000)",3.9,2,32,33.7202,-117.9120,0,"UTM:(11S 0415 3731 1000)",""
"UTM:(11S 0415 3733 1000)",3.8,1,30,33.7382,-117.9123,0,"UTM:(11S 0415 3733 1000)",""
"UTM:(11S 0415 3734 1000)",5.4,1,30,33.7472,-117.9124,0,"UTM:(11S 0415 3734 1000)",""
"UTM:(11S 0415 3737 1000)",5.9,3,27,33.7742,-117.9126,0,"UTM:(11S 0415 3737 1000)",""
"UTM:(11S 0415 3738 1000)",5.3,2,27,33.7832,-117.9127,0,"UTM:(11S 0415 3738 1000)",""
"UTM:(11S 0415 3739 1000)",6.2,3,26,33.7922,-117.9127,0,"UTM:(11S 0415 3739 1000)",""
"UTM:(11S 0415 3740 1000)",5.0,2,25,33.8013,-117.9128,0,"UTM:(11S 0415 3740 1000)",""
"UTM:(11S 0415 3741 1000)",3.9,4,25,33.8103,-117.9129,0,"UTM:(11S 0415 3741 1000)",""
"UTM:(11S 0415 3742 1000)",4.9,5,24,33.8194,-117.9130,0,"UTM:(11S 0415 3742 1000)",""
"UTM:(11S 0415 3744 1000)",5.4,3,23,33.8374,-117.9133,0,"UTM:(11S 0415 3744 1000)",""
"UTM:(11S 0415 3746 1000)",3.1,1,22,33.8555,-117.9135,0,"UTM:(11S 0415 3746 1000)",""
"UTM:(11S 0415 3747 1000)",3.8,1,21,33.8645,-117.9135,0,"UTM:(11S 0415 3747 1000)",""
"UTM:(11S 0415 3748 1000)",4.4,5,21,33.8734,-117.9136,0,"UTM:(11S 0415 3748 1000)",""
"UTM:(11S 0415 3749 1000)",3.9,2,21,33.8824,-117.9137,0,"UTM:(11S 0415 3749 1000)",""
"UTM:(11S 0415 3750 1000)",4.9,4,20,33.8914,-117.9138,0,"UTM:(11S 0415 3750 1000)",""
"UTM:(11S 0415 3751 1000)",4.8,1,20,33.9005,-117.9139,0,"UTM:(11S 0415 3751 1000)",""
"UTM:(11S 0415 3752 1000)",5.6,1,20,33.9095,-117.9141,0,"UTM:(11S 0415 3752 1000)",""
"UTM:(11S 0415 3753 1000)",4.7,3,20,33.9185,-117.9142,0,"UTM:(11S 0415 3753 1000)",""
"UTM:(11S 0415 3754 1000)",5.1,5,19,33.9275,-117.9143,0,"UTM:(11S 0415 3754 1000)",""
"UTM:(11S 0415 3755 1000)",4.0,4,19,33.9365,-117.9144,0,"UTM:(11S 0415 3755 1000)",""
"UTM:(11S 0415 3756 1000)",4.7,2,19,33.9455,-117.9144,0,"UTM:(11S 0415 3756 1000)",""
"UTM:(11S 0415 3761 1000)",6.2,1,20,33.9907,-117.9149,0,"UTM:(11S 0415 3761 1000)",""
"UTM:(11S 0415 3764 1000)",4.9,1,20,34.0177,-117.9152,0,"UTM:(11S 0415 3764 1000)",""
"UTM:(11S 0415 3767 1000)",6.1,2,22,34.0448,-117.9155,0,"UTM:(11S 0415 3767 1000)",""
"UTM:(11S 0415 3768 1000)",6.0,2,22,34.0538,-117.9156,0,"UTM:(11S 0415 3768 1000)",""
"UTM:(11S 0415 3769 1000)",5.2,3,23,34.0628,-117.9156,0,"UTM:(11S 0415 3769 1000)",""
"UTM:(11S 0415 3770 1000)",5.2,1,23,34.0718,-117.9158,0,"UTM:(11S 0415 3770 1000)",""
"UTM:(11S 0415 3772 1000)",5.7,1,24,34.0898,-117.9160,0,"UTM:(11S 0415 3772 1000)",""
"UTM:(11S 0415 3773 1000)",6.1,1,25,34.0988,-117.9161,0,"UTM:(11S 0415 3773 1000)",""
"UTM:(11S 0415 3775 1000)",3.8,1,26,34.1170,-117.9162,0,"UTM:(11S 0415 3775 1000)",""
"UTM:(11S 0415 3776 1000)",3.6,2,27,34.1260,-117.9163,0,"UTM:(11S 0415 3776 1000)",""
"UTM:(11S 0415 3777 1000)",4.6,1,28,34.1350,-117.9164,0,"UTM:(11S 0415 3777 1000)",""
"UTM:(11S 0415 3778 1000)",4.1,1,29,34.1440,-117.9166,0,"UTM:(11S 0415 3778 1000)",""
"UTM:(11S 0416 3718 1000)",3.9,2,43,33.6029,-117.9000,0,"UTM:(11S 0416 3718 1000)",""
"UTM:(11S 0416 3719 1000)",5.4,2,42,33.6120,-117.9001,0,"UTM:(11S 0416 3719 1000)",""
"UTM:(11S 0416 3720 1000)",4.3,1,41,33.6210,-117.9002,0,"UTM:(11S 0416 3720 1000)",""
"UTM:(11S 0416 3721 1000)",4.3,8,40,33.6300,-117.9002,0,"UTM:(11S 0416 3721 1000)",""
"UTM:(11S 0416 3722 1000)",3.6,2,39,33.6390,-117.9004,0,"UTM:(11S 0416 3722 1000)",""
"UTM:(11S 0416 3723 1000)",4.3,5,38,33.6480,-117.9005,0,"UTM:(11S 0416 3723 1000)",""
"UTM:(11S 0416 3724 1000)",4.3,6,37,33.6570,-117.9006,0,"UTM:(11S 0416 3724 1000)",""
"UTM:(11S 0416 3725 1000)",4.8,5,36,33.6662,-117.9007,0,"UTM:(11S 0416 3725 1000)",""
"UTM:(11S 0416 3727 1000)",4.8,2,35,33.6842,-117.9008,0,"UTM:(11S 0416 3727 1000)",""
"UTM:(11S 0416 3728 1000)",5.3,5,34,33.6932,-117.9009,0,"UTM:(11S 0416 3728 1000)",""
"UTM:(11S 0416 3729 1000)",3.9,4,33,33.7022,-117.9010,0,"UTM:(11S 0416 3729 1000)",""
"UTM:(11S 0416 3733 1000)",5.3,2,30,33.7383,-117.9015,0,"UTM:(11S 0416 3733 1000)",""
"UTM:(11S 0416 3736 1000)",3.2,3,28,33.7653,-117.9017,0,"UTM:(11S 0416 3736 1000)",""
"UTM:(11S 0416 3737 1000)",3.9,2,27,33.7743,-117.9017,0,"UTM:(11S 0416 3737 1000)",""
"UTM:(11S 0416 3738 1000)",5.0,5,26,33.7833,-117.9018,0,"UTM:(11S 0416 3738 1000)",""
"UTM:(11S 0416 3739 1000)",4.5,2,25,33.7923,-117.9019,0,"UTM:(11S 0416 3739 1000)",""
"UTM:(11S 0416 3741 1000)",4.3,1,24,33.8105,-117.9022,0,"UTM:(11S 0416 3741 1000)",""
"UTM:(11S 0416 3742 1000)",4.7,6,24,33.8195,-117.9023,0,"UTM:(11S 0416 3742 1000)",""
"UTM:(11S 0416 3743 1000)",5.5,8,23,33.8285,-117.9024,0,"UTM:(11S 0416 3743 1000)",""
"UTM:(11S 0416 3744 1000)",6.1,2,22,33.8375,-117.9024,0,"UTM:(11S 0416 3744 1000)",""
"UTM:(11S 0416 3745 1000)",5.5,2,22,33.8465,-117.9025,0,"UTM:(11S 0416 3745 1000)",""
"UTM:(11S 0416 3746 1000)",5.5,5,21,33.8555,-117.9026,0,"UTM:(11S 0416 3746 1000)",""
"UTM:(11S 0416 3747 1000)",5.0,8,21,33.8646,-117.9027,0,"UTM:(11S 0416 3747 1000)",""
"UTM:(11S 0416 3748 1000)",5.2,4,20,33.8736,-117.9029,0,"UTM:(11S 0416 3748 1000)",""
"UTM:(11S 0416 3749 1000)",6.2,2,20,33.8825,-117.9030,0,"UTM:(11S 0416 3749 1000)",""
"UTM:(11S 0416 3751 1000)",6.3,1,19,33.9005,-117.9032,0,"UTM:(11S 0416 3751 1000)",""
"UTM:(11S 0416 3752 1000)",4.9,4,19,33.9096,-117.9033,0,"UTM:(11S 0416 3752 1000)",""
"UTM:(11S 0416 3753 1000)",5.6,4,19,33.9186,-117.9033,0,"UTM:(11S 0416 3753 1000)",""
"UTM:(11S 0416 3754 1000)",5.7,6,19,33.9276,-117.9034,0,"UTM:(11S 0416 3754 1000)",""
"UTM:(11S 0416 3757 1000)",2.7,2,18,33.9547,-117.9037,0,"UTM:(11S 0416 3757 1000)",""
"UTM:(11S 0416 3758 1000)",5.3,1,19,33.9638,-117.9038,0,"UTM:(11S 0416 3758 1000)",""
"UTM:(11S 0416 3759 1000)",5.4,2,19,33.9728,-117.9039,0,"UTM:(11S 0416 3759 1000)",""
"UTM:(11S 0416 3760 1000)",5.6,1,19,33.9818,-117.9040,0,"UTM:(11S 0416 3760 1000)",""
"UTM:(11S 0416 3762 1000)",5.5,2,19,33.9997,-117.9041,0,"UTM:(11S 0416 3762 1000)",""
"UTM:(11S 0416 3764 1000)",6.4,1,20,34.0178,-117.9043,0,"UTM:(11S 0416 3764 1000)",""
"UTM:(11S 0416 3765 1000)",6.1,2,20,34.0268,-117.9044,0,"UTM:(11S 0416 3765 1000)",""
"UTM:(11S 0416 3770 1000)",5.4,1,23,34.0720,-117.9050,0,"UTM:(11S 0416 3770 1000)",""
"UTM:(11S 0416 3772 1000)",5.3,2,24,34.0900,-117.9051,0,"UTM:(11S 0416 3772 1000)",""
"UTM:(11S 0416 3776 1000)",5.8,1,27,34.1260,-117.9055,0,"UTM:(11S 0416 3776 1000)",""
"UTM:(11S 0416 3777 1000)",3.8,1,27,34.1350,-117.9056,0,"UTM:(11S 0416 3777 1000)",""
"UTM:(11S 0416 3818 1000)",3.1,1,64,34.5048,-117.9096,0,"UTM:(11S 0416 3818 1000)",""
"UTM:(11S 0416 3864 1000)",2.7,1,109,34.9196,-117.9142,0,"UTM:(11S 0416 3864 1000)",""
"UTM:(11S 0417 3717 1000)",4.1,1,43,33.5940,-117.8892,0,"UTM:(11S 0417 3717 1000)",""
"UTM:(11S 0417 3718 1000)",3.4,4,42,33.6030,-117.8893,0,"UTM:(11S 0417 3718 1000)",""
"UTM:(11S 0417 3719 1000)",4.3,1,41,33.6120,-117.8894,0,"UTM:(11S 0417 3719 1000)",""
"UTM:(11S 0417 3720 1000)",4.6,2,41,33.6211,-117.8895,0,"UTM:(11S 0417 3720 1000)",""
"UTM:(11S 0417 3722 1000)",3.7,3,39,33.6392,-117.8896,0,"UTM:(11S 0417 3722 1000)",""
"UTM:(11S 0417 3724 1000)",5.0,5,37,33.6572,-117.8897,0,"UTM:(11S 0417 3724 1000)",""
"UTM:(11S 0417 3725 1000)",4.4,3,36,33.6662,-117.8898,0,"UTM:(11S 0417 3725 1000)",""
"UTM:(11S 0417 3726 1000)",3.9,5,35,33.6752,-117.8899,0,"UTM:(11S 0417 3726 1000)",""
"UTM:(11S 0417 3727 1000)",4.4,5,34,33.6842,-117.8901,0,"UTM:(11S 0417 3727 1000)",""
"UTM:(11S 0417 3728 1000)",5.7,6,34,33.6932,-117.8902,0,"UTM:(11S 0417 3728 1000)",""
"UTM:(11S 0417 3729 1000)",4.8,5,33,33.7022,-117.8903,0,"UTM:(11S 0417 3729 1000)",""
"UTM:(11S 0417 3732 1000)",4.1,1,30,33.7293,-117.8905,0,"UTM:(11S 0417 3732 1000)",""
"UTM:(11S 0417 3733 1000)",3.8,1,29,33.7383,-117.8906,0,"UTM:(11S 0417 3733 1000)",""
"UTM:(11S 0417 3734 1000)",3.1,1,29,33.7473,-117.8907,0,"UTM:(11S 0417 3734 1000)",""
"UTM:(11S 0417 3735 1000)",4.7,6,28,33.7563,-117.8909,0,"UTM:(11S 0417 3735 1000)",""
"UTM:(11S 0417 3736 1000)",4.6,3,27,33.7653,-117.8910,0,"UTM:(11S 0417 3736 1000)",""
"UTM:(11S 0417 3737 1000)",5.4,3,26,33.7745,-117.8910,0,"UTM:(11S 0417 3737 1000)",""
"UTM:(11S 0417 3738 1000)",4.9,14,26,33.7835,-117.8911,0,"UTM:(11S 0417 3738 1000)",""
"UTM:(11S 0417 3739 1000)",5.1,5,25,33.7925,-117.8912,0,"UTM:(11S 0417 3739 1000)",""
"UTM:(11S 0417 3740 1000)",5.3,7,24,33.8015,-117.8913,0,"UTM:(11S 0417 3740 1000)",""
"UTM:(11S 0417 3741 1000)",3.8,1,24,33.8105,-117.8913,0,"UTM:(11S 0417 3741 1000)",""
"UTM:(11S 0417 3742 1000)",4.8,2,23,33.8195,-117.8914,0,"UTM:(11S 0417 3742 1000)",""
