# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(10S 0566 4181 1000)",3.5,4,57,37.7784,-122.2448,0,"UTM:(10S 0566 4181 1000)",""
"UTM:(10S 0566 4182 1000)",2.8,3,57,37.7874,-122.2448,0,"UTM:(10S 0566 4182 1000)",""
"UTM:(10S 0566 4183 1000)",3.7,26,58,37.7965,-122.2447,0,"UTM:(10S 0566 4183 1000)",""
"UTM:(10S 0566 4184 1000)",3.4,42,59,37.8055,-122.2446,0,"UTM:(10S 0566 4184 1000)",""
"UTM:(10S 0566 4185 1000)",3.5,71,59,37.8145,-122.2445,0,"UTM:(10S 0566 4185 1000)",""
"UTM:(10S 0566 4186 1000)",3.4,46,60,37.8235,-122.2444,0,"UTM:(10S 0566 4186 1000)",""
"UTM:(10S 0566 4187 1000)",3.4,14,61,37.8325,-122.2443,0,"UTM:(10S 0566 4187 1000)",""
"UTM:(10S 0566 4188 1000)",2.8,16,62,37.8415,-122.2442,0,"UTM:(10S 0566 4188 1000)",""
"UTM:(10S 0566 4189 1000)",2.4,17,62,37.8505,-122.2441,0,"UTM:(10S 0566 4189 1000)",""
"UTM:(10S 0566 4190 1000)",3.1,19,63,37.8595,-122.2440,0,"UTM:(10S 0566 4190 1000)",""
"UTM:(10S 0566 4191 1000)",3.4,5,64,37.8685,-122.2440,0,"UTM:(10S 0566 4191 1000)",""
"UTM:(10S 0566 4192 1000)",3.1,2,65,37.8775,-122.2439,0,"UTM:(10S 0566 4192 1000)",""
"UTM:(10S 0566 4193 1000)",2.8,3,65,37.8865,-122.2438,0,"UTM:(10S 0566 4193 1000)",""
"UTM:(10S 0566 4201 1000)",3.4,3,72,37.9586,-122.2430,0,"UTM:(10S 0566 4201 1000)",""
"UTM:(10S 0566 4205 1000)",2.9,6,75,37.9947,-122.2426,0,"UTM:(10S 0566 4205 1000)",""
"UTM:(10S 0566 4206 1000)",2.0,5,76,38.0037,-122.2425,0,"UTM:(10S 0566 4206 1000)",""
"UTM:(10S 0566 4208 1000)",3.4,1,77,38.0217,-122.2423,0,"UTM:(10S 0566 4208 1000)",""
"UTM:(10S 0566 4211 1000)",3.4,1,80,38.0488,-122.2421,0,"UTM:(10S 0566 4211 1000)",""
"UTM:(10S 0566 4214 1000)",3.1,2,82,38.0759,-122.2418,0,"UTM:(10S 0566 4214 1000)",""
"UTM:(10S 0566 4215 1000)",2.9,2,83,38.0849,-122.2417,0,"UTM:(10S 0566 4215 1000)",""
"UTM:(10S 0566 4216 1000)",2.7,1,84,38.0939,-122.2416,0,"UTM:(10S 0566 4216 1000)",""
"UTM:(10S 0566 4217 1000)",3.1,4,85,38.1029,-122.2415,0,"UTM:(10S 0566 4217 1000)",""
"UTM:(10S 0566 4218 1000)",3.4,4,86,38.1119,-122.2415,0,"UTM:(10S 0566 4218 1000)",""
"UTM:(10S 0566 4219 1000)",2.9,2,87,38.1209,-122.2414,0,"UTM:(10S 0566 4219 1000)",""
"UTM:(10S 0566 4220 1000)",2.0,3,88,38.1299,-122.2413,0,"UTM:(10S 0566 4220 1000)",""
"UTM:(10S 0566 4222 1000)",2.0,1,89,38.1480,-122.2411,0,"UTM:(10S 0566 4222 1000)",""
"UTM:(10S 0566 4223 1000)",2.7,1,90,38.1570,-122.2409,0,"UTM:(10S 0566 4223 1000)",""
"UTM:(10S 0566 4224 1000)",2.0,2,91,38.1659,-122.2408,0,"UTM:(10S 0566 4224 1000)",""
"UTM:(10S 0566 4238 1000)",2.7,2,104,38.2921,-122.2396,0,"UTM:(10S 0566 4238 1000)",""
"UTM:(10S 0566 4239 1000)",3.8,1,105,38.3011,-122.2395,0,"UTM:(10S 0566 4239 1000)",""
"UTM:(10S 0566 4242 1000)",2.0,2,107,38.3282,-122.2391,0,"UTM:(10S 0566 4242 1000)",""
"UTM:(10S 0567 4128 1000)",4.1,1,44,37.3007,-122.2384,0,"UTM:(10S 0567 4128 1000)",""
"UTM:(10S 0567 4137 1000)",3.7,8,42,37.3818,-122.2375,0,"UTM:(10S 0567 4137 1000)",""
"UTM:(10S 0567 4138 1000)",3.9,3,42,37.3908,-122.2374,0,"UTM:(10S 0567 4138 1000)",""
"UTM:(10S 0567 4145 1000)",3.8,12,41,37.4539,-122.2368,0,"UTM:(10S 0567 4145 1000)",""
"UTM:(10S 0567 4146 1000)",3.4,19,41,37.4629,-122.2367,0,"UTM:(10S 0567 4146 1000)",""
"UTM:(10S 0567 4147 1000)",3.5,20,42,37.4719,-122.2366,0,"UTM:(10S 0567 4147 1000)",""
"UTM:(10S 0567 4148 1000)",3.5,26,42,37.4809,-122.2365,0,"UTM:(10S 0567 4148 1000)",""
"UTM:(10S 0567 4149 1000)",3.7,23,42,37.4900,-122.2364,0,"UTM:(10S 0567 4149 1000)",""
"UTM:(10S 0567 4150 1000)",3.5,4,42,37.4990,-122.2364,0,"UTM:(10S 0567 4150 1000)",""
"UTM:(10S 0567 4154 1000)",3.5,16,43,37.5350,-122.2360,0,"UTM:(10S 0567 4154 1000)",""
"UTM:(10S 0567 4155 1000)",4.1,13,43,37.5440,-122.2359,0,"UTM:(10S 0567 4155 1000)",""
"UTM:(10S 0567 4161 1000)",2.0,1,45,37.5981,-122.2354,0,"UTM:(10S 0567 4161 1000)",""
"UTM:(10S 0567 4176 1000)",2.9,4,53,37.7333,-122.2339,0,"UTM:(10S 0567 4176 1000)",""
"UTM:(10S 0567 4177 1000)",3.1,3,53,37.7423,-122.2338,0,"UTM:(10S 0567 4177 1000)",""
"UTM:(10S 0567 4178 1000)",3.3,15,54,37.7513,-122.2338,0,"UTM:(10S 0567 4178 1000)",""
"UTM:(10S 0567 4179 1000)",3.2,42,55,37.7604,-122.2337,0,"UTM:(10S 0567 4179 1000)",""
"UTM:(10S 0567 4180 1000)",3.9,25,55,37.7694,-122.2336,0,"UTM:(10S 0567 4180 1000)",""
"UTM:(10S 0567 4181 1000)",3.2,7,56,37.7784,-122.2335,0,"UTM:(10S 0567 4181 1000)",""
"UTM:(10S 0567 4182 1000)",3.0,4,57,37.7874,-122.2334,0,"UTM:(10S 0567 4182 1000)",""
"UTM:(10S 0567 4183 1000)",3.1,12,57,37.7964,-122.2333,0,"UTM:(10S 0567 4183 1000)",""
"UTM:(10S 0567 4184 1000)",3.5,19,58,37.8054,-122.2332,0,"UTM:(10S 0567 4184 1000)",""
"UTM:(10S 0567 4185 1000)",3.3,25,59,37.8144,-122.2331,0,"UTM:(10S 0567 4185 1000)",""
"UTM:(10S 0567 4186 1000)",3.2,13,59,37.8234,-122.2330,0,"UTM:(10S 0567 4186 1000)",""
"UTM:(10S 0567 4187 1000)",3.0,7,60,37.8325,-122.2329,0,"UTM:(10S 0567 4187 1000)",""
"UTM:(10S 0567 4188 1000)",2.6,16,61,37.8415,-122.2328,0,"UTM:(10S 0567 4188 1000)",""
"UTM:(10S 0567 4189 1000)",2.5,6,62,37.8504,-122.2328,0,"UTM:(10S 0567 4189 1000)",""
"UTM:(10S 0567 4190 1000)",3.3,10,62,37.8594,-122.2327,0,"UTM:(10S 0567 4190 1000)",""
"UTM:(10S 0567 4204 1000)",2.0,1,73,37.9856,-122.2313,0,"UTM:(10S 0567 4204 1000)",""
"UTM:(10S 0567 4211 1000)",2.4,3,79,38.0487,-122.2306,0,"UTM:(10S 0567 4211 1000)",""
"UTM:(10S 0567 4213 1000)",2.9,2,81,38.0667,-122.2304,0,"UTM:(10S 0567 4213 1000)",""
"UTM:(10S 0567 4214 1000)",2.7,3,82,38.0757,-122.2303,0,"UTM:(10S 0567 4214 1000)",""
"UTM:(10S 0567 4215 1000)",3.3,2,83,38.0847,-122.2303,0,"UTM:(10S 0567 4215 1000)",""
"UTM:(10S 0567 4216 1000)",3.3,5,84,38.0938,-122.2303,0,"UTM:(10S 0567 4216 1000)",""
"UTM:(10S 0567 4217 1000)",2.9,5,85,38.1028,-122.2302,0,"UTM:(10S 0567 4217 1000)",""
"UTM:(10S 0567 4218 1000)",2.5,8,85,38.1118,-122.2301,0,"UTM:(10S 0567 4218 1000)",""
"UTM:(10S 0567 4219 1000)",2.6,3,86,38.1208,-122.2300,0,"UTM:(10S 0567 4219 1000)",""
"UTM:(10S 0567 4220 1000)",2.9,2,87,38.1299,-122.2298,0,"UTM:(10S 0567 4220 1000)",""
"UTM:(10S 0568 4102 1000)",3.8,1,57,37.0662,-122.2294,0,"UTM:(10S 0568 4102 1000)",""
"UTM:(10S 0568 4136 1000)",4.3,1,41,37.3727,-122.2263,0,"UTM:(10S 0568 4136 1000)",""
"UTM:(10S 0568 4137 1000)",4.3,1,41,37.3817,-122.2262,0,"UTM:(10S 0568 4137 1000)",""
"UTM:(10S 0568 4138 1000)",4.3,2,41,37.3907,-122.2262,0,"UTM:(10S 0568 4138 1000)",""
"UTM:(10S 0568 4141 1000)",4.1,1,40,37.4177,-122.2259,0,"UTM:(10S 0568 4141 1000)",""
"UTM:(10S 0568 4142 1000)",4.8,1,40,37.4268,-122.2258,0,"UTM:(10S 0568 4142 1000)",""
"UTM:(10S 0568 4144 1000)",3.8,8,40,37.4448,-122.2256,0,"UTM:(10S 0568 4144 1000)",""
"UTM:(10S 0568 4145 1000)",3.6,32,40,37.4539,-122.2255,0,"UTM:(10S 0568 4145 1000)",""
"UTM:(10S 0568 4146 1000)",3.5,28,40,37.4629,-122.2254,0,"UTM:(10S 0568 4146 1000)",""
"UTM:(10S 0568 4147 1000)",3.5,28,41,37.4719,-122.2253,0,"UTM:(10S 0568 4147 1000)",""
"UTM:(10S 0568 4148 1000)",4.0,14,41,37.4809,-122.2252,0,"UTM:(10S 0568 4148 1000)",""
"UTM:(10S 0568 4149 1000)",3.7,9,41,37.4899,-122.2251,0,"UTM:(10S 0568 4149 1000)",""
"UTM:(10S 0568 4150 1000)",4.4,5,41,37.4989,-122.2250,0,"UTM:(10S 0568 4150 1000)",""
"UTM:(10S 0568 4161 1000)",1.0,1,44,37.5981,-122.2240,0,"UTM:(10S 0568 4161 1000)",""
"UTM:(10S 0568 4179 1000)",3.4,6,54,37.7602,-122.2223,0,"UTM:(10S 0568 4179 1000)",""
"UTM:(10S 0568 4180 1000)",2.7,1,55,37.7692,-122.2223,0,"UTM:(10S 0568 4180 1000)",""
"UTM:(10S 0568 4181 1000)",4.1,7,55,37.7782,-122.2221,0,"UTM:(10S 0568 4181 1000)",""
"UTM:(10S 0568 4182 1000)",3.4,10,56,37.7873,-122.2220,0,"UTM:(10S 0568 4182 1000)",""
"UTM:(10S 0568 4183 1000)",3.4,14,57,37.7963,-122.2219,0,"UTM:(10S 0568 4183 1000)",""
"UTM:(10S 0568 4184 1000)",3.2,30,57,37.8053,-122.2218,0,"UTM:(10S 0568 4184 1000)",""
"UTM:(10S 0568 4185 1000)",2.0,6,58,37.8144,-122.2218,0,"UTM:(10S 0568 4185 1000)",""
"UTM:(10S 0568 4186 1000)",2.8,4,59,37.8234,-122.2217,0,"UTM:(10S 0568 4186 1000)",""
"UTM:(10S 0568 4187 1000)",2.6,6,60,37.8323,-122.2216,0,"UTM:(10S 0568 4187 1000)",""
"UTM:(10S 0568 4188 1000)",2.7,21,60,37.8413,-122.2215,0,"UTM:(10S 0568 4188 1000)",""
"UTM:(10S 0568 4189 1000)",3.3,7,61,37.8503,-122.2214,0,"UTM:(10S 0568 4189 1000)",""
"UTM:(10S 0568 4190 1000)",2.6,7,62,37.8594,-122.2213,0,"UTM:(10S 0568 4190 1000)",""
"UTM:(10S 0568 4211 1000)",2.4,4,79,38.0486,-122.2192,0,"UTM:(10S 0568 4211 1000)",""
"UTM:(10S 0568 4212 1000)",2.9,2,80,38.0576,-122.2191,0,"UTM:(10S 0568 4212 1000)",""
"UTM:(10S 0568 4213 1000)",2.0,1,81,38.0666,-122.2191,0,"UTM:(10S 0568 4213 1000)",""
"UTM:(10S 0568 4214 1000)",2.7,1,81,38.0756,-122.2190,0,"UTM:(10S 0568 4214 1000)",""
"UTM:(10S 0568 4215 1000)",3.3,2,82,38.0847,-122.2189,0,"UTM:(10S 0568 4215 1000)",""
"UTM:(10S 0568 4216 1000)",3.4,4,83,38.0937,-122.2189,0,"UTM:(10S 0568 4216 1000)",""
"UTM:(10S 0568 4217 1000)",2.7,4,84,38.1027,-122.2188,0,"UTM:(10S 0568 4217 1000)",""
"UTM:(10S 0568 4218 1000)",2.0,4,85,38.1118,-122.2186,0,"UTM:(10S 0568 4218 1000)",""
"UTM:(10S 0568 4219 1000)",2.7,2,86,38.1208,-122.2185,0,"UTM:(10S 0568 4219 1000)",""
"UTM:(10S 0568 4222 1000)",2.1,1,88,38.1478,-122.2183,0,"UTM:(10S 0568 4222 1000)",""
"UTM:(10S 0568 4250 1000)",2.7,1,114,38.4001,-122.2155,0,"UTM:(10S 0568 4250 1000)",""
"UTM:(10S 0568 4252 1000)",2.0,1,116,38.4181,-122.2153,0,"UTM:(10S 0568 4252 1000)",""
"UTM:(10S 0569 4099 1000)",2.2,1,59,37.0391,-122.2185,0,"UTM:(10S 0569 4099 1000)",""
"UTM:(10S 0569 4103 1000)",3.4,1,56,37.0752,-122.2182,0,"UTM:(10S 0569 4103 1000)",""
"UTM:(10S 0569 4135 1000)",3.3,7,40,37.3636,-122.2151,0,"UTM:(10S 0569 4135 1000)",""
"UTM:(10S 0569 4136 1000)",3.4,12,40,37.3727,-122.2150,0,"UTM:(10S 0569 4136 1000)",""
"UTM:(10S 0569 4137 1000)",3.3,5,40,37.3817,-122.2150,0,"UTM:(10S 0569 4137 1000)",""
"UTM:(10S 0569 4138 1000)",3.6,2,40,37.3907,-122.2149,0,"UTM:(10S 0569 4138 1000)",""
"UTM:(10S 0569 4139 1000)",3.1,2,40,37.3997,-122.2148,0,"UTM:(10S 0569 4139 1000)",""
"UTM:(10S 0569 4141 1000)",3.1,1,39,37.4177,-122.2146,0,"UTM:(10S 0569 4141 1000)",""
"UTM:(10S 0569 4142 1000)",3.6,5,39,37.4267,-122.2145,0,"UTM:(10S 0569 4142 1000)",""
"UTM:(10S 0569 4143 1000)",3.3,11,39,37.4357,-122.2144,0,"UTM:(10S 0569 4143 1000)",""
"UTM:(10S 0569 4144 1000)",3.4,2,39,37.4447,-122.2143,0,"UTM:(10S 0569 4144 1000)",""
"UTM:(10S 0569 4145 1000)",4.6,3,39,37.4537,-122.2142,0,"UTM:(10S 0569 4145 1000)",""
"UTM:(10S 0569 4146 1000)",3.5,8,39,37.4627,-122.2141,0,"UTM:(10S 0569 4146 1000)",""
"UTM:(10S 0569 4147 1000)",3.6,11,40,37.4718,-122.2140,0,"UTM:(10S 0569 4147 1000)",""
"UTM:(10S 0569 4148 1000)",3.1,1,40,37.4808,-122.2139,0,"UTM:(10S 0569 4148 1000)",""
"UTM:(10S 0569 4149 1000)",3.6,4,40,37.4898,-122.2138,0,"UTM:(10S 0569 4149 1000)",""
"UTM:(10S 0569 4150 1000)",3.8,2,40,37.4988,-122.2137,0,"UTM:(10S 0569 4150 1000)",""
"UTM:(10S 0569 4174 1000)",4.3,1,50,37.7151,-122.2114,0,"UTM:(10S 0569 4174 1000)",""
"UTM:(10S 0569 4176 1000)",3.4,1,51,37.7332,-122.2113,0,"UTM:(10S 0569 4176 1000)",""
"UTM:(10S 0569 4177 1000)",2.2,1,52,37.7421,-122.2112,0,"UTM:(10S 0569 4177 1000)",""
"UTM:(10S 0569 4180 1000)",3.4,2,54,37.7692,-122.2109,0,"UTM:(10S 0569 4180 1000)",""
"UTM:(10S 0569 4181 1000)",3.3,6,55,37.7782,-122.2108,0,"UTM:(10S 0569 4181 1000)",""
"UTM:(10S 0569 4182 1000)",3.8,8,55,37.7872,-122.2107,0,"UTM:(10S 0569 4182 1000)",""
"UTM:(10S 0569 4183 1000)",3.4,11,56,37.7963,-122.2106,0,"UTM:(10S 0569 4183 1000)",""
"UTM:(10S 0569 4184 1000)",3.0,20,57,37.8053,-122.2105,0,"UTM:(10S 0569 4184 1000)",""
"UTM:(10S 0569 4185 1000)",2.7,9,57,37.8143,-122.2104,0,"UTM:(10S 0569 4185 1000)",""
"UTM:(10S 0569 4186 1000)",2.8,12,58,37.8233,-122.2103,0,"UTM:(10S 0569 4186 1000)",""
"UTM:(10S 0569 4187 1000)",3.2,13,59,37.8323,-122.2102,0,"UTM:(10S 0569 4187 1000)",""
"UTM:(10S 0569 4188 1000)",2.9,12,60,37.8413,-122.2101,0,"UTM:(10S 0569 4188 1000)",""
"UTM:(10S 0569 4189 1000)",2.7,7,60,37.8503,-122.2100,0,"UTM:(10S 0569 4189 1000)",""
"UTM:(10S 0569 4190 1000)",2.4,2,61,37.8593,-122.2099,0,"UTM:(10S 0569 4190 1000)",""
"UTM:(10S 0569 4193 1000)",2.8,7,63,37.8864,-122.2097,0,"UTM:(10S 0569 4193 1000)",""
"UTM:(10S 0569 4194 1000)",2.0,1,64,37.8954,-122.2096,0,"UTM:(10S 0569 4194 1000)",""
"UTM:(10S 0569 4211 1000)",3.3,3,78,38.0485,-122.2079,0,"UTM:(10S 0569 4211 1000)",""
"UTM:(10S 0569 4212 1000)",3.1,1,79,38.0575,-122.2078,0,"UTM:(10S 0569 4212 1000)",""
"UTM:(10S 0569 4214 1000)",3.1,1,81,38.0756,-122.2075,0,"UTM:(10S 0569 4214 1000)",""
"UTM:(10S 0569 4215 1000)",2.7,1,82,38.0846,-122.2074,0,"UTM:(10S 0569 4215 1000)",""
"UTM:(10S 0569 4216 1000)",2.2,1,83,38.0936,-122.2074,0,"UTM:(10S 0569 4216 1000)",""
"UTM:(10S 0569 4217 1000)",3.4,3,84,38.1026,-122.2073,0,"UTM:(10S 0569 4217 1000)",""
"UTM:(10S 0569 4218 1000)",2.0,2,84,38.1116,-122.2072,0,"UTM:(10S 0569 4218 1000)",""
"UTM:(10S 0569 4220 1000)",3.1,1,86,38.1296,-122.2071,0,"UTM:(10S 0569 4220 1000)",""
"UTM:(10S 0570 4097 1000)",2.7,1,60,37.0211,-122.2074,0,"UTM:(10S 0570 4097 1000)",""
"UTM:(10S 0570 4131 1000)",3.4,1,40,37.3275,-122.2042,0,"UTM:(10S 0570 4131 1000)",""
"UTM:(10S 0570 4132 1000)",2.0,1,40,37.3365,-122.2041,0,"UTM:(10S 0570 4132 1000)",""
"UTM:(10S 0570 4133 1000)",3.6,2,40,37.3455,-122.2040,0,"UTM:(10S 0570 4133 1000)",""
"UTM:(10S 0570 4134 1000)",4.1,1,39,37.3546,-122.2039,0,"UTM:(10S 0570 4134 1000)",""
"UTM:(10S 0570 4135 1000)",3.1,1,39,37.3636,-122.2039,0,"UTM:(10S 0570 4135 1000)",""
"UTM:(10S 0570 4136 1000)",4.3,2,39,37.3726,-122.2038,0,"UTM:(10S 0570 4136 1000)",""
"UTM:(10S 0570 4137 1000)",3.6,5,39,37.3816,-122.2037,0,"UTM:(10S 0570 4137 1000)",""
"UTM:(10S 0570 4138 1000)",3.6,3,39,37.3906,-122.2036,0,"UTM:(10S 0570 4138 1000)",""
"UTM:(10S 0570 4139 1000)",3.2,9,39,37.3996,-122.2035,0,"UTM:(10S 0570 4139 1000)",""
"UTM:(10S 0570 4141 1000)",5.0,1,38,37.4177,-122.2033,0,"UTM:(10S 0570 4141 1000)",""
"UTM:(10S 0570 4142 1000)",4.1,12,38,37.4266,-122.2032,0,"UTM:(10S 0570 4142 1000)",""
"UTM:(10S 0570 4143 1000)",3.6,19,38,37.4356,-122.2031,0,"UTM:(10S 0570 4143 1000)",""
"UTM:(10S 0570 4144 1000)",4.2,4,38,37.4446,-122.2030,0,"UTM:(10S 0570 4144 1000)",""
"UTM:(10S 0570 4145 1000)",3.2,3,38,37.4536,-122.2029,0,"UTM:(10S 0570 4145 1000)",""
"UTM:(10S 0570 4146 1000)",3.5,12,39,37.4627,-122.2028,0,"UTM:(10S 0570 4146 1000)",""
"UTM:(10S 0570 4147 1000)",2.8,8,39,37.4717,-122.2027,0,"UTM:(10S 0570 4147 1000)",""
"UTM:(10S 0570 4148 1000)",3.2,3,39,37.4807,-122.2026,0,"UTM:(10S 0570 4148 1000)",""
"UTM:(10S 0570 4149 1000)",2.0,1,39,37.4898,-122.2025,0,"UTM:(10S 0570 4149 1000)",""
"UTM:(10S 0570 4152 1000)",3.8,1,39,37.5168,-122.2022,0,"UTM:(10S 0570 4152 1000)",""
"UTM:(10S 0570 4177 1000)",3.8,1,51,37.7420,-122.1998,0,"UTM:(10S 0570 4177 1000)",""
"UTM:(10S 0570 4178 1000)",3.8,4,52,37.7511,-122.1997,0,"UTM:(10S 0570 4178 1000)",""
"UTM:(10S 0570 4180 1000)",3.3,2,53,37.7691,-122.1995,0,"UTM:(10S 0570 4180 1000)",""
"UTM:(10S 0570 4181 1000)",3.7,18,54,37.7781,-122.1995,0,"UTM:(10S 0570 4181 1000)",""
"UTM:(10S 0570 4182 1000)",4.1,9,55,37.7871,-122.1994,0,"UTM:(10S 0570 4182 1000)",""
"UTM:(10S 0570 4183 1000)",3.3,20,55,37.7961,-122.1993,0,"UTM:(10S 0570 4183 1000)",""
"UTM:(10S 0570 4184 1000)",2.6,8,56,37.8051,-122.1992,0,"UTM:(10S 0570 4184 1000)",""
"UTM:(10S 0570 4185 1000)",2.9,13,57,37.8141,-122.1990,0,"UTM:(10S 0570 4185 1000)",""
"UTM:(10S 0570 4186 1000)",2.9,5,57,37.8232,-122.1989,0,"UTM:(10S 0570 4186 1000)",""
"UTM:(10S 0570 4187 1000)",2.6,18,58,37.8322,-122.1988,0,"UTM:(10S 0570 4187 1000)",""
"UTM:(10S 0570 4188 1000)",2.5,11,59,37.8412,-122.1987,0,"UTM:(10S 0570 4188 1000)",""
"UTM:(10S 0570 4189 1000)",2.0,1,60,37.8503,-122.1987,0,"UTM:(10S 0570 4189 1000)",""
"UTM:(10S 0570 4193 1000)",3.4,8,63,37.8863,-122.1983,0,"UTM:(10S 0570 4193 1000)",""
"UTM:(10S 0570 4194 1000)",2.7,1,64,37.8953,-122.1981,0,"UTM:(10S 0570 4194 1000)",""
"UTM:(10S 0570 4195 1000)",2.8,5,64,37.9043,-122.1980,0,"UTM:(10S 0570 4195 1000)",""
"UTM:(10S 0570 4196 1000)",3.1,2,65,37.9133,-122.1979,0,"UTM:(10S 0570 4196 1000)",""
"UTM:(10S 0570 4213 1000)",3.4,1,80,38.0665,-122.1962,0,"UTM:(10S 0570 4213 1000)",""
"UTM:(10S 0570 4216 1000)",3.0,3,82,38.0936,-122.1960,0,"UTM:(10S 0570 4216 1000)",""
"UTM:(10S 0570 4218 1000)",3.0,3,84,38.1116,-122.1958,0,"UTM:(10S 0570 4218 1000)",""
"UTM:(10S 0570 4220 1000)",3.2,3,86,38.1296,-122.1956,0,"UTM:(10S 0570 4220 1000)",""
"UTM:(10S 0570 4263 1000)",2.0,1,126,38.5171,-122.1913,0,"UTM:(10S 0570 4263 1000)",""
"UTM:(10S 0571 4096 1000)",3.8,3,60,37.0119,-122.1963,0,"UTM:(10S 0571 4096 1000)",""
"UTM:(10S 0571 4133 1000)",3.9,3,39,37.3454,-122.1928,0,"UTM:(10S 0571 4133 1000)",""
"UTM:(10S 0571 4134 1000)",3.5,5,38,37.3544,-122.1927,0,"UTM:(10S 0571 4134 1000)",""
"UTM:(10S 0571 4137 1000)",3.4,2,38,37.3815,-122.1924,0,"UTM:(10S 0571 4137 1000)",""
"UTM:(10S 0571 4138 1000)",4.2,2,38,37.3905,-122.1923,0,"UTM:(10S 0571 4138 1000)",""
"UTM:(10S 0571 4139 1000)",3.9,9,38,37.3996,-122.1922,0,"UTM:(10S 0571 4139 1000)",""
"UTM:(10S 0571 4141 1000)",3.7,7,37,37.4175,-122.1920,0,"UTM:(10S 0571 4141 1000)",""
"UTM:(10S 0571 4142 1000)",3.7,16,37,37.4265,-122.1919,0,"UTM:(10S 0571 4142 1000)",""
"UTM:(10S 0571 4143 1000)",3.7,31,37,37.4355,-122.1918,0,"UTM:(10S 0571 4143 1000)",""
"UTM:(10S 0571 4144 1000)",3.6,19,37,37.4446,-122.1917,0,"UTM:(10S 0571 4144 1000)",""
"UTM:(10S 0571 4145 1000)",2.9,15,37,37.4536,-122.1916,0,"UTM:(10S 0571 4145 1000)",""
"UTM:(10S 0571 4146 1000)",4.0,8,38,37.4626,-122.1915,0,"UTM:(10S 0571 4146 1000)",""
"UTM:(10S 0571 4147 1000)",3.6,19,38,37.4716,-122.1914,0,"UTM:(10S 0571 4147 1000)",""
"UTM:(10S 0571 4148 1000)",3.6,16,38,37.4806,-122.1913,0,"UTM:(10S 0571 4148 1000)",""
"UTM:(10S 0571 4149 1000)",3.4,4,38,37.4896,-122.1912,0,"UTM:(10S 0571 4149 1000)",""
"UTM:(10S 0571 4170 1000)",3.1,1,46,37.6789,-122.1892,0,"UTM:(10S 0571 4170 1000)",""
"UTM:(10S 0571 4172 1000)",2.0,2,47,37.6970,-122.1890,0,"UTM:(10S 0571 4172 1000)",""
"UTM:(10S 0571 4173 1000)",3.4,1,48,37.7060,-122.1889,0,"UTM:(10S 0571 4173 1000)",""
"UTM:(10S 0571 4175 1000)",3.4,1,49,37.7240,-122.1886,0,"UTM:(10S 0571 4175 1000)",""
"UTM:(10S 0571 4176 1000)",3.4,1,50,37.7330,-122.1885,0,"UTM:(10S 0571 4176 1000)",""
"UTM:(10S 0571 4179 1000)",2.2,1,52,37.7600,-122.1883,0,"UTM:(10S 0571 4179 1000)",""
"UTM:(10S 0571 4181 1000)",2.9,19,53,37.7781,-122.1881,0,"UTM:(10S 0571 4181 1000)",""
"UTM:(10S 0571 4182 1000)",3.7,12,54,37.7871,-122.1880,0,"UTM:(10S 0571 4182 1000)",""
"UTM:(10S 0571 4183 1000)",3.1,18,55,37.7961,-122.1878,0,"UTM:(10S 0571 4183 1000)",""
"UTM:(10S 0571 4184 1000)",2.8,6,55,37.8051,-122.1877,0,"UTM:(10S 0571 4184 1000)",""
"UTM:(10S 0571 4185 1000)",3.4,3,56,37.8141,-122.1876,0,"UTM:(10S 0571 4185 1000)",""
"UTM:(10S 0571 4186 1000)",2.0,14,57,37.8231,-122.1875,0,"UTM:(10S 0571 4186 1000)",""
"UTM:(10S 0571 4187 1000)",2.7,10,58,37.8321,-122.1875,0,"UTM:(10S 0571 4187 1000)",""
"UTM:(10S 0571 4188 1000)",3.5,3,58,37.8411,-122.1874,0,"UTM:(10S 0571 4188 1000)",""
"UTM:(10S 0571 4191 1000)",2.7,1,61,37.8681,-122.1871,0,"UTM:(10S 0571 4191 1000)",""
"UTM:(10S 0571 4192 1000)",2.7,1,61,37.8772,-122.1870,0,"UTM:(10S 0571 4192 1000)",""
"UTM:(10S 0571 4193 1000)",2.0,4,62,37.8862,-122.1869,0,"UTM:(10S 0571 4193 1000)",""
"UTM:(10S 0571 4194 1000)",2.8,4,63,37.8952,-122.1868,0,"UTM:(10S 0571 4194 1000)",""
"UTM:(10S 0571 4195 1000)",3.1,3,64,37.9043,-122.1867,0,"UTM:(10S 0571 4195 1000)",""
"UTM:(10S 0571 4196 1000)",2.6,6,65,37.9132,-122.1866,0,"UTM:(10S 0571 4196 1000)",""
"UTM:(10S 0571 4199 1000)",2.0,1,67,37.9402,-122.1863,0,"UTM:(10S 0571 4199 1000)",""
"UTM:(10S 0571 4211 1000)",3.4,1,77,38.0484,-122.1850,0,"UTM:(10S 0571 4211 1000)",""
"UTM:(10S 0571 4213 1000)",2.5,5,79,38.0665,-122.1849,0,"UTM:(10S 0571 4213 1000)",""
"UTM:(10S 0571 4214 1000)",2.2,1,80,38.0755,-122.1848,0,"UTM:(10S 0571 4214 1000)",""
"UTM:(10S 0571 4216 1000)",2.0,4,82,38.0935,-122.1846,0,"UTM:(10S 0571 4216 1000)",""
