OBJECTID	TARGET_FID	LON	LAT	MAX_MMI	EARTHQUAKE
3776	2535	-115.5437798	34.14233		
3777	12077	-123.2692912	40.08243916		
3778	9216	-119.7658616	38.34254367		
3779	13733	-120.3946823	41.03787166		
3780	4506	-115.6336113	35.39675021		
3781	11061	-120.7540084	39.46104663		
3782	10255	-120.2150193	38.97387013		
3783	4357	-118.5980518	35.32348985	6	Historic MMI\pt__1952b
3784	11758	-120.6641769	39.87593172		
3785	11854	-122.4608075	39.94483687		
3786	8843	-122.0116498	38.13086661		
3787	14303	-121.2929976	41.37578799		
3788	11496	-123.3591228	39.73791355	7	Historic MMI\pt__1906
3789	5486	-121.3828291	36.05309384		
3790	3077	-118.9573779	34.51325422		
3791	7814	-120.6641769	37.49214606		
3792	4733	-116.082769	35.54307135		
3793	14199	-120.2150193	41.30834436		
3794	4485	-117.5200734	35.39675021		
3795	6090	-119.2268724	36.41538631	5	Historic MMI\pt__1952a
3796	8957	-122.1913129	38.20149409	6.7	DYFI\ca_2007
3797	4347	-119.496367	35.32348985		
3798	10001	-122.1913129	38.8340565	5	Historic MMI\pt__1906
3799	7581	-120.7540084	37.34945884	3.8	DYFI\ca_2019b
3800	12449	-121.1133345	40.28832212	1	DYFI\ca2014
3801	9423	-122.0116498	38.48331914	3.8	DYFI\ca2014
3802	8951	-122.7303021	38.20149409	3.1	DYFI\ca2014
3803	7483	-119.1370409	37.27801331	4	Historic MMI\pt__1952a
3804	6345	-117.1607473	36.55983269		
3805	2848	-118.6878833	34.36508134		
3806	12209	-121.8319868	40.15113624		
3807	6884	-120.84384	36.91976847	3.6	DYFI\ca_2004
3808	3215	-116.9810842	34.58724206	3.1	DYFI\ca_2005a
3809	7453	-121.8319868	37.27801331	8	Historic MMI\pt__1984a
3810	3461	-115.7234428	34.73502021		
3811	1494	-115.2742852	33.47055056		
3812	3344	-115.8132744	34.66116407		
3813	5487	-121.2929976	36.05309384		
3814	4270	-115.9929374	35.25016306		
3815	11278	-122.1014814	39.59961844		
3816	4257	-117.1607473	35.25016306		
3817	12648	-124.077775	40.42523013		
3818	5860	-119.0472094	36.2706708	3.4	DYFI\ca_2004
3819	13926	-123.8981119	41.17324759	6	Historic MMI\pt__1906
3820	4039	-115.9031059	35.10331038		
3821	14767	-121.2929976	41.64486375		
3822	8757	-119.316704	38.06017072		
3823	13353	-123.2692912	40.83428469		
3824	3083	-118.4183887	34.51325422	3.4	DYFI\ca_2003
3825	12557	-121.8319868	40.35681087		
3826	3650	-119.5861986	34.88253456	3.4	DYFI\ca_2004
3827	7335	-122.0116498	37.20649991	8	Historic MMI\pt__1952a
3828	12878	-124.257438	40.56186003	8	Historic MMI\pt__1980b
3829	3653	-119.316704	34.88253456		
3830	7701	-120.3946823	37.42083643	4.8	DYFI\ca_2007
3831	7255	-118.7777148	37.13491868	2.7	DYFI\ca_2009
3832	12680	-121.2031661	40.42523013		
3833	5625	-119.316704	36.12568658	4.3	DYFI\ca_2019b
3834	13734	-120.3048508	41.03787166		
3835	8027	-122.3709759	37.63456121	8	Historic MMI\pt__1984a
3836	13812	-123.7184489	41.10559451		
3837	13591	-122.7303021	40.97007905		
3838	7234	-120.6641769	37.13491868	4.1	DYFI\ca_2007
3839	12217	-121.1133345	40.15113624		
3840	15196	-124.4008515	41.88222677		
3841	13494	-121.023503	40.90221672		
3842	4145	-116.8014212	35.17676988	4.5	DYFI\ca_2019b
3843	6110	-117.4302419	36.41538631		
3844	4036	-116.1726005	35.10331038		
3845	1726	-115.2742852	33.62029027		
3846	6213	-118.5980518	36.48764317	3.8	Historic MMI\pt__1986b
3847	3306	-119.2268724	34.66116407		
3848	4690	-119.9455247	35.54307135		
3849	13817	-123.2692912	41.10559451		
3850	4842	-116.7115897	35.61613202		
3851	11529	-120.3946823	39.73791355		
3852	5984	-118.3285572	36.34306217		
3853	8960	-121.9218183	38.20149409		
3854	12893	-122.9099651	40.56186003		
3855	6893	-120.0353562	36.91976847	5.6	DYFI\ca_2019b
3856	9910	-119.9455247	38.76404647		
3857	13144	-121.2031661	40.69821162		
3858	5534	-117.0709158	36.05309384		
3859	12324	-121.9218183	40.2197639		
3860	7686	-121.7421552	37.42083643		
3861	13254	-121.7421552	40.76628298		
3862	10796	-123.7184489	39.32219839	2	DYFI\ca_2005b
3863	13808	-124.077775	41.10559451		
3864	3896	-118.3285572	35.02978462	3.8	DYFI\ca_2010
3865	13040	-120.1251877	40.63007062		
3866	3292	-120.4845138	34.66116407	7.5	Historic MMI\pt__1952b
3867	5289	-118.2387256	35.90770736		
3868	6916	-117.9692311	36.91976847		
3869	5201	-115.7282609	35.83093999		
3870	2504	-118.3285572	34.14233	7.5	Historic MMI\pt__1987a
3871	3814	-115.2742852	34.95619266		
3872	2062	-116.3522635	33.84441261	7	Historic MMI\pt__1968
3873	15094	-123.1794597	41.84593627		
3874	5062	-117.789568	35.76205328	3.4	DYFI\ca_1999
3875	3567	-116.6217581	34.80881039	6.7	DYFI\ca_1999
3876	11634	-121.3828291	39.80695727		
3877	3574	-115.9929374	34.80881039		
3878	8609	-122.1913129	37.98940647	4.8	Historic MMI\pt__1898
3879	5615	-120.2150193	36.12568658	3.4	DYFI\ca_2019b
3880	6186	-121.023503	36.48764317		
3881	11878	-120.3048508	39.94483687		
3882	6431	-119.8556931	36.63195482	3.4	DYFI\ca_2019b
3883	3406	-120.6562785	34.73814911		
3884	10236	-121.9218183	38.97387013		
3885	3348	-115.4539483	34.66116407		
3886	2842	-119.2268724	34.36508134	2.7	DYFI\ca_2004
3887	7716	-119.0472094	37.42083643		
3888	12898	-122.4608075	40.56186003		
3889	4448	-120.84384	35.39675021	6.5	Historic MMI\pt__1952b
3890	11491	-123.8082804	39.73791355	8	Historic MMI\pt__1952a
3891	11177	-120.7540084	39.53036711		
3892	12773	-123.2692912	40.49357985		
3893	1034	-114.9149591	33.17029419		
3894	7683	-122.0116498	37.42083643	7	Historic MMI\pt__1984a
3895	5418	-117.0709158	35.98043408		
3896	4826	-118.1488941	35.61613202		
3897	14880	-121.5624922	41.71195789		
3898	6119	-116.6217581	36.41538631		
3899	3442	-117.4302419	34.73502021		
3900	8846	-121.7421552	38.13086661	2.2	DYFI\ca_2019b
3901	10804	-122.9997966	39.32219839		
3902	12314	-122.8201336	40.2197639		
3903	5400	-118.6878833	35.98043408		
3904	14406	-122.4608075	41.44316177	2	DYFI\ca_2005b
3905	12540	-123.3591228	40.35681087		
3906	5051	-118.7777148	35.76205328		
3907	3673	-117.5200734	34.88253456		
3908	2894	-114.555633	34.36508134		
3909	7804	-121.5624922	37.49214606		
3910	2855	-118.0590626	34.36508134		
3911	15345	-121.4728094	41.972007	2	DYFI\ca_2005b
3912	8028	-122.2811444	37.63456121	3.1	DYFI\ca_2004
3913	5995	-117.3404104	36.34306217		
3914	8633	-120.0353562	37.98940647		
3915	7030	-118.1488941	36.99155291		
3916	7341	-121.4726607	37.20649991		
3917	6452	-117.9692311	36.63195482		
3918	6070	-121.023503	36.41538631		
3919	12783	-122.3709759	40.49357985	2	DYFI\ca_2005b
3920	14044	-123.7184489	41.24083088	6	Historic MMI\pt__1906
3921	6458	-117.4302419	36.63195482		
3922	3217	-116.8014212	34.58724206		
3923	2636	-116.8912527	34.21664596	5.4	Historic MMI\pt__1940
3924	3664	-118.3285572	34.88253456	4.1	DYFI\ca_2019b
3925	3200	-118.3285572	34.58724206	5.3	DYFI\ca_2019b
3926	6757	-121.8319868	36.8479164	8	Historic MMI\pt__1906
3927	5954	-121.023503	36.34306217		
3928	1956	-115.4539483	33.76977022	4.8	DYFI\ca_2005a
3929	445	-115.7234428	32.793523	6.8	Historic MMI\pt__1987b
3930	13718	-121.7421552	41.03787166		
3931	6809	-117.1607473	36.8479164		
3932	1247	-116.6217581	33.32055167	3.8	Historic MMI\pt__1952a
3933	8604	-122.6404705	37.98940647	4.1	Historic MMI\pt__1984a
3934	4495	-116.6217581	35.39675021	6	DYFI\ca_2003
3935	14635	-122.7303021	41.57769967		
3936	11413	-120.3946823	39.6688006	4	Historic MMI\pt__1906
3937	4251	-117.6997365	35.25016306		
3938	89	-116.4464459	32.59790669	4	Historic MMI\pt__1952a
3939	7468	-120.4845138	37.27801331	5.5	Historic MMI\pt__1984a
3940	6092	-119.0472094	36.41538631	4.5	Historic MMI\pt_1946
3941	6563	-118.4183887	36.70400952		
3942	9415	-122.7303021	38.48331914	9	Historic MMI\pt__1906
3943	4352	-119.0472094	35.32348985	5.8	Historic MMI\pt__1952a
3944	9684	-119.4365081	38.59936761		
3945	13140	-121.5624922	40.69821162		
3946	10811	-122.3709759	39.32219839		
3947	9067	-122.7303021	38.27205313	5.6	DYFI\ca_2007
3948	14514	-123.1794597	41.51046567		
3949	8873	-119.316704	38.13086661		
3950	6198	-119.9455247	36.48764317	2.7	DYFI\ca_2007
3951	8034	-121.7421552	37.63456121	3.9	DYFI\ca_2007
3952	6761	-121.4726607	36.8479164	5.4	DYFI\ca_2019b
3953	3643	-120.2150193	34.88253456	2.7	DYFI\ca_2019b
3954	7041	-117.1855989	36.97073193		
3955	11163	-122.0116498	39.53036711	2	DYFI\ca_2019b
3956	6185	-121.1133345	36.48764317	4	Historic MMI\pt__1906
3957	6066	-121.3828291	36.41538631	5.5	Historic MMI\pt__1906
3958	5499	-120.2150193	36.05309384		
3959	4470	-118.8675463	35.39675021	6	Historic MMI\pt__1952a
3960	9333	-119.6760301	38.41296569		
3961	7361	-119.6760301	37.20649991	3.1	DYFI\ca_2007
3962	10691	-122.7303021	39.25267069		
3963	2056	-116.8912527	33.84441261	3.1	DYFI\ca_2019b
3964	4239	-118.7777148	35.25016306	6	Historic MMI\pt__1952a
3965	2429	-114.6454645	34.06794862		
3966	13723	-121.2929976	41.03787166		
3967	2738	-118.1488941	34.29089643		
3968	10953	-120.0428807	39.39181079	7.3	Historic MMI\pt__1966
3969	2549	-114.3057634	34.16504017	4.8	Historic MMI\pt__1952a
3970	9181	-122.9099651	38.34254367	8.5	Historic MMI\pt__1952a
3971	8045	-120.7540084	37.63456121	4.3	Historic MMI\pt__1952a
3972	2021	-120.0518226	33.87145876		
3973	8959	-122.0116498	38.20149409	5.2	DYFI\ca_2019b
3974	6179	-121.6523237	36.48764317		
3975	10913	-123.6286173	39.39165705		
3976	8861	-120.3946823	38.13086661	4.3	DYFI\ca_2019b
3977	12440	-121.9218183	40.28832212		
3978	11624	-122.2811444	39.80695727		
3979	14302	-121.3828291	41.37578799		
3980	87	-116.6237421	32.59061423	7	Historic MMI\pt__1968
3981	3772	-119.0472094	34.95619266		
3982	9679	-119.8556931	38.62382017		
3983	2272	-118.3285572	33.99350188	7.4	Historic MMI\pt__1987a
3984	11270	-122.8201336	39.59961844		
3985	12198	-122.8201336	40.15113624		
3986	1379	-115.1844537	33.39558348		
3987	5960	-120.4845138	36.34306217		
3988	216	-115.457726	32.67387898	6.5	Historic MMI\pt__1987b
3989	5292	-117.9692311	35.90770736		
3990	1814	-117.789568	33.69506275	6	Historic MMI\pt__1987a
3991	1138	-115.9929374	33.24545522	4.6	Historic MMI\pt__1948a
3992	6332	-118.3285572	36.55983269		
3993	920	-114.7391456	33.09394565		
3994	2763	-115.9031059	34.29089643		
3995	5876	-117.6099049	36.2706708	5.3	Historic MMI\pt__1952a
3996	14055	-122.7303021	41.24083088		
3997	10565	-123.6286173	39.18307398	8	Historic MMI\pt__1906
3998	2727	-119.1370409	34.29089643	6.3	Historic MMI\pt__1952a
3999	88	-116.5345864	32.59431228	5	DYFI\ca_2010
4000	4469	-118.9573779	35.39675021	7.1	Historic MMI\pt__1952a
4001	6581	-116.8187558	36.68895648		
4002	548	-116.8912527	32.86900579	6.2	Historic MMI\pt__1968
4003	8180	-119.0472094	37.70566666		
4004	11632	-121.5624922	39.80695727	3.3	DYFI\ca_2019b
4005	2735	-118.4183887	34.29089643	6	Historic MMI\pt__1968
4006	2185	-115.7234428	33.91898986		
4007	11756	-120.84384	39.87593172		
4008	1581	-117.8742854	33.55179962	5.5	DYFI\ca_2019b
4009	9989	-123.2692912	38.8340565		
4010	2073	-115.3641167	33.84441261		
4011	1708	-116.8912527	33.62029027	6	DYFI\ca_2008b
4012	7350	-120.6641769	37.20649991	5	Historic MMI\pt__1952a
4013	12452	-120.84384	40.28832212		
4014	8852	-121.2031661	38.13086661	6	Historic MMI\pt__1952a
4015	14998	-121.3828291	41.77898207		
4016	11515	-121.6523237	39.73791355	2.5	Historic MMI\pt__1906
4017	4233	-119.316704	35.25016306	4.3	DYFI\ca_2019b
4018	4265	-116.4420951	35.25016306		
4019	7140	-118.6878833	37.06326967		
4020	12789	-121.8319868	40.49357985		
4021	4392	-115.4539483	35.32348985		
4022	5754	-118.1488941	36.19821225	4.5	Historic MMI\pt__1952a
4023	15342	-121.7423248	41.97376565		
4024	10343	-122.7303021	39.04367366	1	DYFI\ca2014
4025	15233	-121.1133345	41.91282048		
4026	9448	-119.7658616	38.48331914		
4027	6121	-116.4538352	36.40549169		
4028	3579	-115.5437798	34.80881039		
4029	7608	-118.3285572	37.34945884	2.7	DYFI\ca_2004
4030	5867	-118.4183887	36.2706708		
4031	898	-116.7115897	33.09506866	7	Historic MMI\pt__1968
4032	10218	-123.5387858	38.97387013		
4033	8406	-119.5861986	37.84767304	5	Historic MMI\pt__1954b
4034	6103	-118.0590626	36.41538631	4	Historic MMI\pt_1946
4035	8188	-118.3285572	37.70566666		
4036	12450	-121.023503	40.28832212	2.7	DYFI\ca_2001
4037	2762	-115.9929374	34.29089643		
4038	3794	-117.0709158	34.95619266	6.1	Historic MMI\pt__1952a
4039	440	-116.1726005	32.793523		
4040	6294	-121.7421552	36.55983269	4.4	DYFI\ca_2019b
4041	1617	-114.6454645	33.54545285	5.4	Historic MMI\pt__1948a
4042	11857	-122.1913129	39.94483687	4	Historic MMI\pt__1906
4043	10928	-122.2811444	39.39165705		
4044	9101	-119.6760301	38.27205313		
4045	2771	-115.1844537	34.29089643		
4046	4935	-118.7777148	35.68912602		
4047	12087	-122.3709759	40.08243916		
4048	9655	-122.0116498	38.62382017		
4049	5838	-121.023503	36.2706708		
4050	2617	-118.5980518	34.21664596	8.5	Historic MMI\pt__1987a
4051	6792	-118.6878833	36.8479164		
4052	4928	-119.4065355	35.68912602		
4053	7252	-119.0472094	37.13491868	3.4	DYFI\ca_2003
4054	5760	-117.6099049	36.19821225		
4055	5376	-120.84384	35.98043408		
4056	910	-115.6336113	33.09506866		
4057	3429	-118.5980518	34.73502021	9	Historic MMI\pt_1857
4058	5388	-119.7658616	35.98043408		
4059	3768	-119.4065355	34.95619266	6	Historic MMI\pt__1952a
4060	2269	-118.598384	34.0088132	6.8	DYFI\ca_2009
4061	6109	-117.5200734	36.41538631		
4062	7565	-122.1913129	37.34945884	8.5	Historic MMI\pt__1906
4063	2137	-120.0357376	33.91932532		
4064	8756	-119.4065355	38.06017072		
4065	12883	-123.8082804	40.56186003		
4066	10710	-121.023503	39.25267069	5.5	Historic MMI\pt__1966
4067	8046	-120.6641769	37.63456121	3.4	DYFI\ca_2007
4068	8625	-120.7540084	37.98940647		
4069	3642	-120.3048508	34.88253456	4.1	DYFI\ca_2004
4070	3783	-118.0590626	34.95619266		
4071	444	-115.8132744	32.793523	4.8	Historic MMI\pt__1952a
4072	9757	-123.2692912	38.69396768		
4073	2743	-117.6997365	34.29089643		
4074	919	-114.8251276	33.09506866		
4075	554	-116.3522635	32.86900579		
4076	3457	-116.082769	34.73502021		
4077	3122	-114.9149591	34.51325422		
4078	7841	-118.2387256	37.49214606		
4079	2849	-118.5980518	34.36508134	8.4	DYFI\ca_2019b
4080	10915	-123.4489543	39.39165705		
4081	5947	-121.6523237	36.34306217	2.7	DYFI\ca_2004
4082	5494	-120.6641769	36.05309384		
4083	1817	-117.5200734	33.69506275	4.8	DYFI\ca_1999
4084	14751	-122.7303021	41.64486375		
4085	13465	-123.6286173	40.90221672		
4086	4159	-115.5437798	35.17676988		
4087	10476	-121.2031661	39.11340829		
4088	7728	-117.9692311	37.42083643		
4089	5757	-117.8793995	36.19821225		
4090	3339	-116.262432	34.66116407		
4091	7036	-117.6099049	36.99155291		
4092	12221	-120.7540084	40.15113624		
4093	9997	-122.550639	38.8340565	4.6	DYFI\ca_2019b
4094	3336	-116.5319266	34.66116407		
4095	10342	-122.8201336	39.04367366	1	DYFI\ca_2000
4096	8849	-121.4726607	38.13086661	3.4	DYFI\ca_2019b
4097	12067	-124.1614113	40.09016539		
4098	5712	-121.885015	36.22484676		
4099	5254	-121.3828291	35.90770736		
4100	11618	-122.8201336	39.80695727		
4101	6350	-116.7115987	36.55982544		
4102	2658	-114.9149591	34.21664596		
4103	12688	-120.4845138	40.42523013	2.9	DYFI\ca_2001
4104	7007	-120.2150193	36.99155291		
4105	563	-115.5437798	32.86900579	7.8	Historic MMI\pt__1987b
4106	2497	-118.9573779	34.14233	4.3	DYFI\ca_2019b
4107	13243	-122.7303021	40.76628298		
4108	12555	-122.0116498	40.35681087		
4109	3097	-117.1607473	34.51325422	6.4	DYFI\ca_2019b
4110	13477	-122.550639	40.90221672		
4111	3937	-114.6684517	35.01163165	5.3	DYFI\ca_2019b
4112	1151	-114.8251276	33.24545522		
4113	10332	-123.7180596	39.04383202	8.5	Historic MMI\pt__1906
4114	15118	-121.023503	41.84593627		
4115	11525	-120.7540084	39.73791355		
4116	4597	-117.8793995	35.46994406		
4117	11059	-120.9336715	39.46104663		
4118	15242	-120.3048508	41.91282048		
4119	13852	-120.1251877	41.10559451		
4120	561	-115.7234428	32.86900579	7.1	DYFI\ca_2010
4121	7677	-122.5185526	37.44774505		
4122	4016	-117.9692311	35.10331038	6	DYFI\ca_2019b
4123	5175	-118.0590626	35.83491374		
4124	10920	-122.9997966	39.39165705		
4125	10228	-122.6404705	38.97387013	5.8	Historic MMI\pt__1952a
4126	4696	-119.4065355	35.54307135	2.7	DYFI\ca_2004
4127	13359	-122.7303021	40.83428469	2	Historic MMI\pt__1906
4128	11290	-121.023503	39.59961844		
4129	6925	-117.1626109	36.91825237		
4130	2864	-117.2505788	34.36508134	5.5	Historic MMI\pt__1947
4131	1592	-116.8912527	33.54545285	5.5	Historic MMI\pt__1968
4132	12683	-120.9336715	40.42523013		
4133	6781	-119.6760301	36.8479164	5.3	Historic MMI\pt__1952a
4134	1499	-114.8251276	33.47055056		
4135	6446	-118.5082202	36.63195482		
4136	1148	-115.0946221	33.24545522		
4137	12674	-121.7421552	40.42523013		
4138	10834	-120.3048508	39.32219839	3.5	Historic MMI\pt__1872
4139	9083	-121.2929976	38.27205313	4.8	Historic MMI\pt__1954b
4140	6802	-117.789568	36.8479164		
4141	9654	-122.1014814	38.62382017		
4142	12333	-121.1133345	40.2197639		
4143	13700	-123.3591228	41.03787166		
4144	2280	-117.6099049	33.99350188	6.7	Historic MMI\pt__1968
4145	8854	-121.023503	38.13086661		
4146	13157	-120.0390394	40.69815069		
4147	1367	-116.262432	33.39558348		
4148	13693	-123.9879435	41.03787166		
4149	9995	-122.7303021	38.8340565	5	DYFI\ca_2005b
4150	7730	-117.7997387	37.41215263		
4151	8507	-120.9336715	37.9185739		
4152	447	-115.5437798	32.793523	7.9	Historic MMI\pt__1987b
4153	7214	-122.4318697	37.15566052		
4154	9312	-121.5624922	38.41296569	3.1	DYFI\ca_2001
4155	6305	-120.7540084	36.55983269	6.5	Historic MMI\pt__1906
4156	2767	-115.5437798	34.29089643		
4157	4729	-116.4420951	35.54307135		
4158	5056	-118.3285572	35.76205328	3	DYFI\ca_2003
4159	6296	-121.5624922	36.55983269	6	Historic MMI\pt__1984a
4160	8722	-122.4608075	38.06017072	5.2	DYFI\ca_2007
4161	14507	-123.8082804	41.51046567		
4162	9331	-119.8556931	38.41296569		
4163	437	-116.4420951	32.793523		
4164	3243	-114.4681938	34.58617637		
4165	6566	-118.1488941	36.70400952		
4166	2871	-116.6217581	34.36508134		
4167	12658	-123.1794597	40.42523013		
4168	13848	-120.4845138	41.10559451		
4169	1958	-115.2742852	33.76977022		
4170	2517	-117.1607473	34.14233	5.7	Historic MMI\pt__1952a
4171	7002	-120.6641769	36.99155291	5.6	Historic MMI\pt__1984a
4172	11174	-121.023503	39.53036711		
4173	11732	-122.9997966	39.87593172		
4174	1129	-116.8014212	33.24545522	4.1	DYFI\ca_2019b
4175	2079	-114.8251276	33.84441261	5	Historic MMI\pt__1954a
4176	2486	-119.9299345	34.11612221		
4177	2252	-120.1251877	33.99350188	2.8	Historic MMI\pt__1933
4178	1357	-117.1607473	33.39558348	5.5	Historic MMI\pt__1968
4179	3919	-116.262432	35.02978462	4	Historic MMI\pt__1947
4180	4109	-120.0353562	35.17676988		
4181	10695	-122.3709759	39.25267069		
4182	2044	-117.9692311	33.84441261	7	Historic MMI\pt__1987a
4183	8732	-121.5624922	38.06017072	1	DYFI\ca_2005b
4184	9447	-119.8556931	38.48331914		
4185	13707	-122.7303021	41.03787166		
4186	4225	-120.0353562	35.25016306	5.7	DYFI\ca_2004
4187	1244	-116.8912527	33.32055167	4.9	Historic MMI\pt__1948a
4188	5520	-118.3285572	36.05309384		
4189	4167	-114.8478805	35.15745273		
4190	3465	-115.3641167	34.73502021		
4191	8396	-120.4845138	37.84767304		
4192	14881	-121.4726607	41.71195789		
4193	3697	-115.3641167	34.88253456		
4194	12107	-120.5743454	40.08243916		
4195	3004	-115.0946221	34.43920062		
4196	12790	-121.7421552	40.49357985	3.8	DYFI\ca_2001
4197	2277	-117.8793995	33.99350188	6.9	Historic MMI\pt__1987a
4198	2042	-118.1488941	33.84441261	8	Historic MMI\pt__1987a
4199	6445	-118.5980518	36.63195482		
4200	14166	-123.1794597	41.30834436		
4201	10132	-120.84384	38.90399773	5.1	Historic MMI\pt__1966
4202	1100	-119.4101247	33.24269007		
4203	4244	-118.3285572	35.25016306		
4204	3540	-119.0472094	34.80881039	7.8	Historic MMI\pt_1857
4205	5081	-116.082769	35.76205328		
4206	4020	-117.6099049	35.10331038		
4207	7149	-117.8793995	37.06326967		
4208	12229	-120.0386551	40.15115053		
4209	7148	-117.9692311	37.06326967		
4210	5768	-116.8912527	36.19821225		
4211	4837	-117.1607473	35.61613202		
4212	1923	-118.4183887	33.76977022	6.3	Historic MMI\pt__1952a
4213	2964	-118.6878833	34.43920062	7.6	DYFI\ca_2019b
4214	12530	-124.257438	40.35681087	9	Historic MMI\pt__1906
4215	12913	-121.1133345	40.56186003		
4216	9076	-121.9218183	38.27205313	4.3	DYFI\ca_2019b
4217	7114	-121.023503	37.06326967	6	Historic MMI\pt__1984a
4218	6089	-119.316704	36.41538631	3.4	DYFI\ca_2019b
4219	11646	-120.3048508	39.80695727		
4220	6794	-118.5082202	36.8479164		
4221	14857	-123.6286173	41.71195789		
4222	4361	-118.2387256	35.32348985	3.1	DYFI\ca_2019b
4223	11148	-123.3591228	39.53036711	1	DYFI\ca_2019b
4224	12454	-120.6641769	40.28832212		
4225	7475	-119.8556931	37.27801331	2.7	DYFI\ca_2007
4226	7682	-122.1014814	37.42083643	8	Historic MMI\pt__1984a
4227	9443	-120.2150193	38.48331914		
4228	7718	-118.8675463	37.42083643		
4229	5485	-121.4726607	36.05309384		
4230	14976	-123.3591228	41.77898207	7	Historic MMI\pt__1873
4231	11144	-123.7184489	39.53036711	8.5	Historic MMI\pt__1906
4232	9543	-121.6523237	38.55360398	3	DYFI\ca_2009
4233	5619	-119.8556931	36.12568658	4.6	DYFI\ca_2003
4234	14076	-120.84384	41.24083088		
4235	4331	-120.9124976	35.31950269	3.5	DYFI\ca_2004
4236	13843	-120.9336715	41.10559451		
4237	1961	-115.0047906	33.76977022		
4238	1215	-119.5014147	33.30506877		
4239	6573	-117.5200734	36.70400952		
4240	10714	-120.6641769	39.25267069		
4241	5891	-116.271728	36.26273828		
4242	12443	-121.6523237	40.28832212		
4243	2890	-114.9149591	34.36508134		
4244	6756	-121.9218183	36.8479164		
4245	2988	-116.5319266	34.43920062	9	DYFI\ca_1992d
4246	7568	-121.9218183	37.34945884	8.5	Historic MMI\pt__1984a
4247	4811	-119.496367	35.61613202		
4248	9668	-120.84384	38.62382017	2	DYFI\ca_2001
4249	13697	-123.6286173	41.03787166	3.1	DYFI\ca_2005b
4250	9080	-121.5624922	38.27205313	4.3	DYFI\ca_2019b
4251	5652	-116.8912527	36.12568658		
4252	5955	-120.9336715	36.34306217		
4253	9873	-123.2692912	38.76404647		
4254	1699	-117.6997365	33.62029027	7	Historic MMI\pt__1968
4255	12424	-123.3591228	40.28832212	1	Historic MMI\pt__1952a
4256	2957	-119.316704	34.43920062	4.3	DYFI\ca_2019b
4257	5380	-120.4845138	35.98043408		
4258	2656	-115.0946221	34.21664596		
4259	5047	-119.1370409	35.76205328	4.3	DYFI\ca_2019b
4260	4606	-117.0709158	35.46994406		
4261	3219	-116.6217581	34.58724206		
4262	1479	-116.6217581	33.47055056	8.3	Historic MMI\pt__1968
4263	4248	-117.9692311	35.25016306	3.8	DYFI\ca_2008b
4264	3901	-117.8793995	35.02978462	5	DYFI\ca_2019b
4265	11963	-123.0896282	40.01367269		
4266	10143	-119.870678	38.88958967	3.8	DYFI\ca_2019b
4267	11164	-121.9218183	39.53036711		
4268	5531	-117.3404104	36.05309384		
4269	3232	-115.4539483	34.58724206		
4270	2958	-119.2268724	34.43920062	6	Historic MMI\pt__1952a
4271	4118	-119.2268724	35.17676988	7	Historic MMI\pt__1952a
4272	6755	-122.0111079	36.84827451		
4273	5035	-120.2150193	35.76205328		
4274	3412	-120.1251877	34.73502021	4.4	DYFI\ca_2004
4275	2859	-117.6997365	34.36508134	4.3	DYFI\ca_2019b
4276	14316	-120.1251877	41.37578799		
4277	13730	-120.6641769	41.03787166		
4278	13134	-122.1014814	40.69821162		
4279	12202	-122.4608075	40.15113624		
4280	3884	-119.4065355	35.02978462	6	Historic MMI\pt__1952b
4281	14986	-122.4608075	41.77898207		
4282	10450	-123.5387858	39.11340829		
4283	13575	-124.1575529	40.96840541	2.9	DYFI\ca_2005b
4284	1459	-118.4238072	33.46064155		
4285	4607	-116.9810842	35.46994406		
4286	14763	-121.6523237	41.64486375		
4287	3302	-119.5861986	34.66116407		
4288	1599	-116.262432	33.54545285		
4289	4033	-116.4420951	35.10331038		
4290	9761	-122.9099651	38.69396768	7.5	Historic MMI\pt__1906
4291	1265	-115.0047906	33.32055167		
4292	13842	-121.023503	41.10559451		
4293	11169	-121.4726607	39.53036711	2.2	DYFI\ca_2019b
4294	13255	-121.6523237	40.76628298		
4295	4614	-116.3522635	35.46994406		
4296	14661	-120.3946823	41.57769967		
4297	568	-115.0946221	32.86900579		
4298	4107	-120.2150193	35.17676988		
4299	6578	-117.0709158	36.70400952		
4300	14632	-122.9997966	41.57769967		
4301	3754	-120.6640309	34.95608207		
4302	14967	-124.1676065	41.77898207	7	Historic MMI\pt__1906
4303	7798	-122.1014814	37.49214606	7.5	Historic MMI\pt__1906
4304	5066	-117.4302419	35.76205328	5.5	Historic MMI\pt__1947
4305	9182	-122.8201336	38.34254367	9	Historic MMI\pt__1906
4306	3696	-115.4539483	34.88253456		
4307	1099	-119.496367	33.24545522	4.5	Historic MMI\pt__1933
4308	12912	-121.2031661	40.56186003		
4309	12925	-120.0381472	40.56181556		
4310	3110	-115.9929374	34.51325422		
4311	11031	-123.4489543	39.46104663	2.6	DYFI\ca_2005b
4312	13252	-121.9218183	40.76628298		
4313	8148	-121.9218183	37.70566666	7.5	Historic MMI\pt__1984a
4314	3640	-120.4845138	34.88253456	6	Historic MMI\pt__1952a
4315	11497	-123.2692912	39.73791355	6.5	Historic MMI\pt__1906
4316	907	-115.9031059	33.09506866		
4317	9659	-121.6523237	38.62382017	2.2	DYFI\ca_2001
4318	3414	-119.9455247	34.73502021		
4319	11623	-122.3709759	39.80695727		
